,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2018/09/09,高知,雨,9,C1ー3,,12,6,8,129.3,9.0,11,上田将司,56.0,ダ1400,不,**,1:32.3,0.9,**,12-12-12-11,0.0-41.1,39.0,506(0),,,バトルサンバ,
1,2018/08/26,高知,晴,9,木下智史の真打ち特別,,11,2,2,206.5,9.0,9,上田将司,56.0,ダ1300,重,**,1:25.8,3.5,**,11-10-10-10,0.0-39.1,39.6,506(+2),,,コスモクウェンチ,
2,2018/07/22,高知,晴,8,C1ー3,,12,4,4,116.4,9.0,7,上田将司,56.0,ダ1400,良,**,1:34.6,2.8,**,11-11-10-9,0.0-40.8,40.3,504(-7),,,ブルーミーフラワー,
3,2018/07/10,高知,晴,8,C1ー3,,11,1,1,66.6,8.0,6,上田将司,56.0,ダ1400,不,**,1:33.4,2.7,**,11-11-9-9,0.0-40.0,39.0,511(+3),,,ジャジャンケン,
4,2018/07/08,高知,,8,C1ー3,,0,1,1,,,,上田将司,56.0,ダ1400,,,,,,,,,計不,,,,
5,2018/06/24,高知,晴,11,風の里公園特別,,12,2,2,103.7,11.0,12,西森将司,56.0,ダ1300,不,**,1:26.5,3.0,**,12-12-12-12,0.0-39.5,37.6,508(+2),,,グランヴァン,
6,2018/06/10,高知,雨,6,C1ー5,,11,6,6,28.0,6.0,1,上田将司,56.0,ダ1400,不,**,1:31.3,-0.1,**,10-10-9-2,0.0-40.8,39.4,506(-2),,,(スタンドアウト),40.0
7,2018/05/27,高知,晴,6,夢競馬ツアー高知特別,,12,6,7,74.2,7.0,10,上田将司,56.0,ダ1300,重,**,1:27.7,1.1,**,11-12-12-10,0.0-41.0,40.0,508(-5),,,イナセナ,
8,2018/05/12,高知,晴,8,C1ー5,,9,2,2,16.8,4.0,5,西森将司,56.0,ダ1400,重,**,1:33.7,2.3,**,9-9-9-6,0.0-39.9,39.5,513(+3),,,グランヴァン,2.0
9,2018/04/22,高知,晴,5,西川おとっつあん特別,,9,5,5,5.4,3.0,3,永森大智,56.0,ダ1400,良,**,1:33.5,0.7,**,8-8-8-3,0.0-40.6,40.1,510(0),,,ヴァリヤンツリ,6.0
10,2018/04/08,高知,晴,6,祝!遠藤さん結婚特別,,10,8,10,5.4,3.0,7,上田将司,56.0,ダ1400,重,**,1:34.1,1.3,**,6-6-7-7,0.0-40.3,40.6,510(-2),,,ローレルトレゾール,
11,2018/03/20,高知,雨,8,Bー3,,12,5,5,19.9,4.0,3,永森大智,56.0,ダ1400,不,**,1:31.6,0.5,**,11-11-11-5,0.0-39.0,38.4,512(-3),,,メイショウソレイユ,7.5
12,2018/03/05,高知,曇,2,菜花の辛子醤油和え特,,9,6,6,4.9,2.0,5,上田将司,56.0,ダ1600,不,**,1:47.5,1.6,**,9-9-9-7,0.0-40.7,40.4,515(+5),,,ブリーロ,2.5
13,2018/02/20,高知,晴,7,Bー4,,9,1,1,20.9,6.0,2,西森将司,56.0,ダ1400,重,**,1:35.3,0.1,**,9-9-8-7,0.0-42.0,40.1,510(-1),,,タッチワールド,12.5
14,2018/01/31,高知,曇,9,C1ー3,,7,3,3,5.7,3.0,1,永森大智,56.0,ダ1400,重,**,1:34.3,-0.6,**,5-5-5-1,0.0-42.2,41.3,511(+2),,,(セイユウファイター),40.0
15,2018/01/17,高知,曇,10,C1ー3,,12,2,2,21.9,6.0,6,永森大智,56.0,ダ1400,不,**,1:32.5,3.2,**,8-7-6-5,0.0-39.4,41.1,509(-5),,,サクラインザスカイ,
16,2017/12/28,高知,晴,9,C1ー3,,8,6,6,29.4,7.0,8,西川敏弘,56.0,ダ1300,重,**,1:27.3,1.4,**,6-6-6-7,,41.3,514(-6),,,リトル,
17,2017/12/10,高知,曇,10,定別當清彦誕生特別,,12,7,10,43.9,8.0,3,永森大智,56.0,ダ1400,重,**,1:34.1,0.8,**,7-7-5-3,,41.0,520(-1),,,バーントシェンナ,5.0
18,2017/11/26,高知,曇,8,ギンゲイ号特別,,12,8,11,33.4,6.0,11,上田将司,56.0,ダ1400,重,**,1:32.7,2.2,**,12-12-12-12,,40.2,521(-2),,,フジノフェアリー,
19,2017/11/12,高知,晴,10,谷やん誕生前夜祭特別,,11,2,2,79.6,10.0,5,三村展久,56.0,ダ1300,稍,**,1:26.1,1.0,**,11-10-10-10,,40.1,523(+4),,,ヨアソビ,2.0
20,2017/10/29,高知,晴,10,C1ー2,,11,5,5,13.2,7.0,7,上田将司,56.0,ダ1600,不,**,1:46.9,1.1,**,11-11-10-9,,39.4,519(-1),,,トウショウパシオン,
21,2017/10/15,高知,雨,12,ファイナルレース,,11,7,8,11.3,7.0,1,永森大智,56.0,ダ1400,不,**,1:31.2,-0.8,**,9-10-9-1,,38.9,520(+6),,,(グリッターパール),40.0
22,2017/10/01,高知,晴,6,C1ー5,,9,6,6,35.8,7.0,6,上田将司,56.0,ダ1300,重,**,1:26.6,1.3,**,9-9-9-7,,39.3,514(-6),,,サクラクロノス,
23,2017/09/17,高知,雨,12,ファイナルレース,,0,8,11,,,,上田将司,56.0,ダ1400,不,**,,,**,,,,計不,,,,
24,2017/09/03,高知,晴,8,馬はかわいい特別,,12,5,5,79.2,9.0,9,上田将司,56.0,ダ1400,良,**,1:34.6,3.0,**,12-12-12-11,,41.3,520(+6),,,ブリーロ,
25,2017/08/20,高知,晴,6,鍋焼きラーメン特別,,12,8,12,36.7,11.0,5,上田将司,56.0,ダ1300,稍,**,1:27.8,1.5,**,10-10-9-10,,41.1,514(-3),,,オランタイ,2.0
26,2017/07/30,高知,晴,7,ひろめ市場特別,,12,3,3,64.1,9.0,11,上田将司,56.0,ダ1400,良,**,1:34.9,2.6,**,12-12-12-11,,41.8,517(+9),,,シャドウゲーム,
