,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/02/09,佐賀,曇,9,佐賀記念(G3),,12,7,9,212.8,8,8,倉富隆一,57.0,ダ2000,稍,**,2:14.0,4.1,**,12-12-11-11,0.0-39.3,40.2,569(-5),,,バーデンヴァイラー,
1,2022/12/25,佐賀,曇,6,中島記念(G),,11,1,1,5.4,2,7,倉富隆一,56.0,ダ1800,不,**,1:57.3,1.1,**,6-6-6-6,0.0-38.6,38.9,574(+14),,,リュウノシンゲン,
2,2022/11/20,佐賀,曇,6,九州大賞典(G),,10,6,6,2.5,2,1,倉富隆一,56.0,ダ2500,良,**,2:53.7,-0.5,**,3-3-2-1,0.0-41.1,41.0,560(-2),,,(タガノファジョーロ),400.0
3,2022/10/29,佐賀,晴,4,国見岳賞(OP),,10,8,9,14.9,5,2,倉富隆一,56.0,ダ2000,良,**,2:12.0,0.1,**,2-2-2-2,0.0-40.4,40.2,562(-9),,,マイネルジャスト,64.0
4,2022/06/19,佐賀,曇,9,佐賀王冠賞(G),,11,7,9,17.4,6,7,倉富隆一,56.0,ダ2000,良,**,2:13.7,2.4,**,10-10-11-7,0.0-39.4,39.8,571(+16),,,テイエムチェロキー,
5,2022/05/22,佐賀,晴,10,英彦山特別,,9,6,6,5.6,3,7,兒島真二,56.0,ダ1800,良,**,2:00.9,2.3,**,7-7-8-9,0.0-39.6,40.4,555(-7),,,テイエムチェロキー,
6,2022/04/24,佐賀,曇,6,佐賀スプリングC(G),,12,5,6,4.3,2,8,兒島真二,56.0,ダ1800,重,**,2:00.7,2.1,**,11-11-11-10,0.0-40.6,40.6,562(-3),,,パイロキネシスト,
7,2022/03/27,佐賀,晴,5,はがくれ大賞典(G),,9,3,3,4.6,2,5,兒島真二,56.0,ダ2000,不,**,2:10.2,1.4,**,4-4-5-4,0.0-38.1,38.7,565(-5),,,エイシンニシパ,50.0
8,2022/02/27,佐賀,晴,9,鏡山特別(OP),,8,8,8,1.5,1,1,兒島真二,56.0,ダ2000,良,**,2:13.6,-0.7,**,2-2-2-2,0.0-38.3,38.1,570(-6),,,(アンバラージュ),130.0
9,2022/02/08,佐賀,晴,8,佐賀記念(G3),,11,6,7,105.1,7,4,兒島真二,57.0,ダ2000,良,**,2:10.3,3.7,**,8-7-7-6,0.0-38.3,40.0,576(-6),,,ケイアイパープル,138.0
