,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2019/03/30,メイダン,晴,,ドバイワールドC(G1),,13,,6,96.1,9.0,4,ロザリオ,57.0,ダ2000,良,,,,,,,,計不,,,,
1,2019/02/02,サンタア,,,サンパスカルS(G2),,8,,1,,3.0,4,グティエ,55.5,ダ1800,不,,,,,,,,計不,,,,
2,2018/12/02,4中京2,晴,11.0,チャンピオンズC(G1),,15,2.0,3,27.3,7.0,15,グティエ,57.0,ダ1800,良,**,1:51.8,1.7,**,5-5-6-7,37.1-35.9,37.1,496(0),,,ルヴァンスレーヴ,
3,2018/11/03,アメリカ,,,BCクラシック(G1),,14,,8,,11.0,10,グティエ,57.0,ダ2000,良,,2:04.4,,,,,,計不,,,,
4,2018/08/19,アメリカ,,10.0,パシフィッククラシッ(G1),,7,,6,,,2,グティエ,56.0,ダ2000,良,,,,,,,,計不,,,,
5,2018/06/16,アメリカ,,,スティーブンフォスタ(G1),,9,,9,,3.0,1,グティエ,53.0,ダ1800,良,,1:49.2,,,,,,計不,,,(),
6,2018/05/26,サンタア,,,ゴールドCアットサン(G1),,7,,6,,4.0,4,グティエ,55.0,ダ2000,良,,2:02.9,,,,,,計不,,,,
7,2018/03/31,メイダン,,,ドバイワールドC(G1),,10,,8,87.0,9.0,4,グティエ,57.0,ダ2000,良,,,,,,,,計不,,,,
8,2018/02/03,サンタア,,8.0,サンパスカルS(G2),,9,,1,,,4,グティエ,55.5,ダ1800,良,,1:51.3,,,,,,計不,,,,
9,2017/12/26,サンタア,,8.0,マリブS(G1),,9,,6,,,4,グティエ,55.5,ダ1400,良,,1:22.1,,,,,,計不,,,,
10,2017/11/04,アメリカ,,,BCクラシック(G1),,11,,10,,9.0,10,グティエ,55.5,ダ2000,良,,2:06.9,,,,,,計不,,,,
11,2017/10/07,ベルモン,,10.0,ジョッキークラブCS(G1),,7,,4,,,3,グティエ,55.5,ダ2000,良,,2:01.2,,,,,,計不,,,,
12,2017/09/04,アメリカ,,8.0,スマーティージョーン(G3),,6,,4,,,1,グティエ,53.0,ダ1700,良,,1:42.2,,,,,,計不,,,(),
13,2017/07/29,アメリカ,,10.0,ジムダンディS(G2),,5,,4,,,4,グティエ,53.0,ダ1800,良,,1:51.5,,,,,,計不,,,,
14,2017/07/01,サンタア,,6.0,未勝利(未勝利),,9,,3,,,1,グティエ,55.0,ダ1300,良,,1:15.4,,,,,,計不,,,(),
