,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2014/12/23,高知,晴,12,ファイナルレース,,9,6,6,3.0,2.0,2,永森大智,56,ダ1400,不,,1:30.5,0.3,,1-1-1-1,,39.8,573(+2),,,アドマイヤジャガー,3.8
1,2014/12/14,高知,晴,10,狩野が30歳特別,,7,4,4,8.7,4.0,7,西川敏弘,56,ダ1600,重,,1:49.0,3.4,,1-1-2-4,,43.4,571(+12),,,リワードレブロン,
2,2014/11/15,高知,晴,5,AイBイ混合,,11,5,6,7.4,3.0,7,中村尚平,56,ダ1300,重,,1:27.7,1.5,,4-5-6-6,,40.7,559(+14),,,バーチャルトラック,
3,2014/11/09,高知,曇,11,立冬特別,,8,2,2,1.8,1.0,3,永森大智,56,ダ1600,不,,1:46.5,1.2,,1-1-1-2,,41.5,545(-21),,,ナムラハンター,1.8
4,2014/07/20,高知,晴,11,黒尊川特別,,10,5,5,2.6,2.0,3,岡村卓弥,56,ダ1300,良,,1:25.9,1.1,,2-2-1-3,,41.6,566(-1),,,バーチャルトラック,1.8
5,2014/07/12,高知,晴,6,Aイ,,7,2,2,3.8,3.0,3,永森大智,56,ダ1300,重,,1:23.4,0.6,,1-1-1-2,,38.8,567(-2),,,ナムラハンター,1.8
6,2014/07/05,高知,曇,11,天狗岩特別,,9,4,4,9.1,4.0,4,岡村卓弥,56,ダ1400,不,,1:30.6,1.4,,1-2-1-2,,40.7,569(-2),,,リワードアンク,1.5
7,2014/06/28,高知,晴,6,メイセイオペラ特別,,10,7,8,1.1,1.0,2,赤岡修次,56,ダ1300,重,,1:23.6,0.6,,2-2-2-2,,39.3,571(-5),,,シーセラピス,3.8
8,2014/06/17,高知,雨,11,シャクナゲ特別,,6,6,6,4.3,3.0,2,岡村卓弥,56,ダ1600,重,,1:45.3,0.5,,1-1-1-2,,40.1,576(+5),,,サトノロマネ,4.5
9,2014/06/08,高知,晴,10,日本一遅い新幹線特別,,10,2,2,14.0,4.0,3,上田将司,56,ダ1400,不,,1:30.5,0.9,,5-4-4-3,,40.0,571(-3),,,オオミカミ,2.2
10,2014/05/25,高知,晴,10,Aー2,,11,5,5,2.3,1.0,1,赤岡修次,56,ダ1600,重,,1:46.4,-0.4,,2-2-2-1,,40.1,574(+1),,,(ドゥフトライネン),15.0
11,2014/05/17,高知,晴,7,AイBイ混合,,10,7,9,1.2,1.0,1,赤岡修次,56,ダ1300,重,,1:23.8,-0.2,,2-2-2-1,,38.7,573(+3),,,(ファンドリカップ),15.0
12,2014/05/06,高知,曇,8,Aー2,,11,5,5,1.5,1.0,2,赤岡修次,56,ダ1400,重,,1:31.4,0.5,,3-3-1-2,,40.4,570(+1),,,ディープハント,3.8
13,2014/04/28,高知,雨,8,福永洋一記念(G),,9,1,1,13.0,3.0,8,上田将司,57,ダ1600,重,,1:46.5,3.5,,2-2-3-5,,42.5,569(-1),,,エプソムアーロン,
14,2014/04/02,大井,曇,11,東京スプリント競走(G3),,16,7,14,299.8,14.0,12,山中悠希,56,ダ1200,良,**,1:13.0,2.3,**,13-14,34.2-36.5,37.3,570(-12),,,ノーザンリバー,
15,2014/03/18,高知,曇,9,Aー2,,9,6,6,1.2,1.0,1,永島太郎,56,ダ1400,重,,1:30.3,-0.1,,3-1-1-1,,39.5,582(+4),,,(ザグ),15.0
16,2014/03/09,高知,晴,7,四万十の桜特別,,6,5,5,3.2,2.0,1,赤岡修次,57,ダ1600,重,,1:45.1,-0.2,,1-1-1-1,,40.0,578(-7),,,(マウンテンダイヤ),18.0
17,2014/03/02,高知,曇,9,キンメ鯛の煮こごり特,,8,4,4,2.9,3.0,1,中西達也,56,ダ1400,不,,1:29.6,-0.3,,1-1-1-1,,39.0,585(+5),,,(リワードレブロン),18.0
