,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2014/06/18,船橋,曇,11,京成盃グランドマイラ(G),,14,6,10,87.1,11,9,吉原寛人,56,ダ1600,良,**,1:41.1,2.0,**,7-7-9-9,36.8-37.8,38.8,481(-6),,,トーセンアドミラル,
1,2014/05/14,大井,曇,11,大井記念競走(G),,16,7,14,37.4,8,11,本田正重,56,ダ2000,稍,**,2:06.2,1.6,**,11-13-12-12,36.2-38.4,39.1,487(+2),,,サミットストーン,
2,2014/02/05,大井,晴,11,金盃競走(G),,12,2,2,10.8,5,7,石崎駿,56,ダ2000,良,**,2:08.4,1.9,**,1-1-7-7,36.9-39.0,40.6,485(+4),,,フォーティファイド,
3,2014/01/03,川崎,晴,11,報知オールスターカッ(G),,14,8,13,12.8,6,3,吉原寛人,58,ダ2100,良,**,2:17.3,0.4,**,3-5-5-4,30.5-39.3,39.3,481(+1),,,オオエライジン,300.0
4,2013/11/27,大井,晴,11,勝島王冠競走(G),,16,2,3,9.6,5,7,石崎駿,58,ダ1800,不,**,1:53.1,1.6,**,7-5-8-6,37.0-37.7,38.8,480(+3),,,ガンマーバースト,
5,2013/10/23,浦和,曇,11,埼玉新聞栄冠賞(G),,11,1,1,4.3,3,2,石崎駿,58,ダ1900,稍,**,2:02.6,0.9,**,5-5-5-5,31.3-38.4,38.4,477(-3),,,ガンマーバースト,420.0
6,2013/09/18,大井,晴,11,東京記念競走(G),,13,7,12,12.6,7,2,石崎駿,58,ダ2400,稍,**,2:36.9,0.7,**,5-5-6-5,38.8-39.1,39.4,480(+9),,,プレティオラス,770.0
7,2013/06/19,船橋,小雨,10,京成盃グランドマイラ(G),,14,6,9,22.5,5,6,石崎駿,56,ダ1600,稍,**,1:40.1,1.4,**,12-12-8-8,36.1-38.6,38.7,471(-3),,,セイントメモリー,
8,2013/02/20,大井,晴,11,金盃競走(G),,15,8,16,5.7,3,3,石崎駿,56,ダ2000,重,**,2:07.5,0.1,**,2-2-2-2,36.3-39.1,39.2,474(-8),,,トーセンルーチェ,440.0
9,2013/02/06,船橋,小雨,11,報知グランプリC(G),,14,7,12,14.7,7,1,石崎駿,56,ダ1800,重,**,1:54.4,0.0,**,4-4-4-3,35.8-40.5,40.2,482(+12),,,(シーズザゴールド),1000.0
