,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2009/07/01,浦和,曇,10,ゴールドC(G),,12,8,11,170.0,12,12,町田直希,56,ダ1500,不,**,1:39.3,7.2,**,12-12-12-12,30.1-37.2,39.7,466(-21),,,ノースダンデー,
1,2008/08/20,川崎,晴,10,スパーキングサマーカ(G),,14,3,3,24.5,6,6,吉田稔,57,ダ1600,良,**,1:42.2,1.9,**,13-13-12-10,35.7-39.6,39.1,487(+7),,,ベルモントサンダー,
2,2008/06/25,大井,曇,11,帝王賞競走(G1),,13,7,12,144.4,12,13,真島大輔,57,ダ2000,稍,**,2:09.3,4.6,**,9-11-15-13,36.8-37.6,40.2,480(-2),,,フリオーソ,
3,2008/06/11,船橋,晴,11,京成盃グランドマイラ(G),,13,4,4,67.2,9,4,張田京,54,ダ1600,良,**,1:40.0,1.4,**,9-9-8-8,36.2-38.2,38.8,482(-4),,,コアレスデジタル,120.0
4,2008/05/28,浦和,曇,10,さきたま杯(G3),,12,5,5,198.3,10,11,張田京,56,ダ1400,良,**,1:27.8,1.9,**,7-8-10-9,36.2-37.0,38.4,486(0),,,リミットレスビッド,
5,2008/03/23,2中山8,晴,9,内外タイムス杯(1600万下),,16,5,10,40.7,12,9,田中博康,53,ダ1800,良,**,1:54.2,1.1,**,15-16-15-15,38.1-36.9,36.3,486(0),,,シルククルセイダー,
6,2008/02/17,1東京6,曇,10,金蹄S(1600万下),,16,6,12,47.3,10,12,蛯名正義,57,ダ2100,良,**,2:14.8,2.6,**,12-12-12-11,31.1-38.1,39.3,486(-2),,,エスケーカントリー,
7,2008/01/26,1中山7,晴,11,アレキサンドライトS(1600万下),,16,4,8,8.5,4,11,横山典弘,57,ダ1800,良,**,1:55.0,1.5,**,11-11-11-12,37.4-37.8,38.6,488(+10),,,ブラックランナー,
8,2007/09/22,4中山5,晴,11,ながつきS(1600万下),,16,8,15,70.9,13,5,石橋脩,54,ダ1800,良,**,1:53.7,0.1,**,14-13-13-13,36.8-39.3,38.1,478(+4),,,テイエムファンキー,183.0
9,2007/07/21,2函館3,曇,9,漁火S(1600万下),,12,4,4,163.3,12,10,勝浦正樹,57,芝1800,良,**,1:50.2,1.4,**,9-9-11-9,36.4-36.2,36.1,474(0),,,サイレントプライド,
10,2007/07/15,2函館2,小雨,9,マリーンS(OP),,9,4,4,73.3,8,7,菊沢隆徳,55,ダ1700,良,**,1:46.1,1.2,**,7-7-9-8,30.0-36.8,37.3,474(+12),,,フィールドルージュ,
11,2007/06/23,2福島3,晴,11,安達太良S(1600万下),,15,5,9,54.3,11,7,吉田隼人,57,ダ1700,稍,**,1:44.8,0.2,**,14-14-13-13,29.9-37.9,36.8,462(-14),,,カオリノーブル,
12,2007/03/17,2中山7,晴,10,内外タイムス杯(1600万下),,16,1,1,60.5,12,12,小野次郎,55,ダ1800,良,**,1:55.4,1.6,**,13-11-8-9,37.4-38.1,39.1,476(-2),,,メイショウホウオウ,
13,2007/02/04,1東京4,晴,10,金蹄S(1600万下),,16,2,3,50.2,13,12,蛯名正義,55,ダ2100,良,**,2:12.6,1.8,**,13-13-14-13,30.3-38.5,38.5,478(+2),,,オリンピアンナイト,
14,2007/01/14,1京都5,晴,10,雅S(1600万下),,16,8,16,24.8,8,11,幸英明,55,ダ1800,良,**,1:54.0,1.6,**,8-6-8-10,37.5-36.6,37.7,476(+6),,,スナークファルコン,
15,2006/12/24,4中京8,晴,10,矢作川特別(1000万下),,16,1,1,3.9,2,1,佐藤哲三,57,ダ1700,良,**,1:46.4,0.0,**,3-3-4-4,29.8-38.4,38.1,470(-2),,,(イセノイチ),1538.1
16,2006/12/10,5中山4,晴,9,千葉テレビ杯(1000万下),,15,7,12,46.1,11,2,蛯名正義,57,ダ1800,稍,**,1:54.9,0.2,**,13-13-9-8,37.4-39.5,39.2,472(+6),,,タガノサイクロン,603.2
17,2006/08/13,1札幌2,晴,7,3歳以上500万下,,10,6,6,1.3,1,1,横山典弘,57,ダ1700,良,**,1:46.7,-0.1,**,7-3-3-3,31.8-36.2,35.9,466(0),,,(オレンジアロマ),740.0
18,2006/07/23,2函館4,曇,7,3歳以上500万下,,10,5,5,2.0,1,4,横山典弘,57,ダ1700,稍,**,1:47.4,0.4,**,9-9-6-3,29.8-37.6,37.4,466(0),,,タガノサイクロン,110.0
19,2006/07/08,1函館7,晴,7,3歳以上500万下,,9,4,4,1.8,1,2,横山典弘,57,ダ1700,稍,**,1:46.8,0.0,**,8-8-3-3,30.8-37.5,37.4,466(+4),,,マルブツランナー,300.0
20,2006/06/25,1函館4,晴,6,3歳以上500万下,,10,6,6,2.4,1,2,菊沢隆徳,57,ダ1700,良,**,1:47.9,0.1,**,9-9-4-4,30.1-39.7,39.1,462(-16),,,ブイアタッカー,300.0
21,2006/03/12,2中山6,曇,9,鎌ケ谷特別(1000万下),,15,4,6,8.5,4,6,蛯名正義,57,ダ1800,良,**,1:55.3,0.6,**,10-10-8-8,37.4-38.7,38.5,478(-2),,,マチカネウソブキ,
22,2006/02/11,1東京5,晴,10,大島特別(1000万下),,16,5,9,17.7,7,7,北村宏司,57,ダ1600,良,**,1:38.6,1.3,**,12-10,35.2-37.2,37.4,480(0),,,アルドラゴン,
23,2006/01/29,1東京2,晴,10,立川特別(1000万下),,16,8,15,8.3,4,2,内田博幸,55,ダ1600,良,**,1:39.4,0.6,**,12-10,36.2-36.8,36.5,480(0),,,イブロン,602.2
24,2006/01/05,1中山1,晴,9,初日の出賞(1000万下),,16,7,14,4.1,3,7,菊沢隆徳,56,ダ1800,良,**,1:55.4,1.1,**,14-13-11-9,37.4-39.0,39.2,480(+6),,,リスティアダーリン,
25,2005/12/11,5中山4,曇,9,千葉テレビ杯(1000万下),,16,4,8,3.9,2,2,蛯名正義,54,ダ1800,良,,1:54.2,0.1,,13-14-11-8,35.9-38.7,38.0,474(+8),,,リスティアダーリン,590.6
26,2005/11/13,3福島8,曇,9,3歳以上500万下,,15,2,2,4.8,3,1,石橋脩,54,ダ1700,良,,1:46.4,-0.7,,14-13-13-11,29.1-38.5,37.6,466(0),,,(オメガエンドレス),750.0
