,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2019/01/20,1中京2,曇,11,東海テレビ杯東海S(G2),,13,5,7,7.5,3,12,横山典弘,55,ダ1800,良,**,1:53.8,4.0,**,4-4-7-5,36.9-35.9,39.2,488(+2),,,インティ,
1,2018/12/02,4中京2,晴,11,チャンピオンズC(G1),,15,1,1,40.1,9,4,横山典弘,55,ダ1800,良,**,1:50.7,0.6,**,1-1-1-1,37.1-35.9,36.5,486(+6),,,ルヴァンスレーヴ,1500.0
2,2018/11/04,5京都2,晴,12,JBCレディスクラシ(G1),,16,8,16,13.1,6,1,横山典弘,55,ダ1800,良,**,1:50.4,0.0,**,5-5-4-2,35.5-37.8,37.3,480(+3),,,(ラビットラン),5340.2
3,2018/10/11,大井,曇,11,レディスプレリュード(G2),,14,4,6,4.8,3,4,横山典弘,56,ダ1800,良,**,1:54.7,0.8,**,14-14-8-8,37.9-38.1,38.1,477(+3),,,プリンシアコメータ,310.0
4,2018/08/12,1札幌6,曇,11,エルムS(G3),,14,3,4,17.7,7,5,横山典弘,55,ダ1700,重,**,1:42.8,0.8,**,4-4-4-4,29.5-36.7,37.2,474(+7),,,ハイランドピーク,360.0
5,2018/04/11,船橋,曇,11,マリーンC(G3),,12,6,7,3.7,2,1,横山典弘,57,ダ1600,良,**,1:41.2,-0.1,**,1-1-1-1,38.5-37.4,37.4,467(-2),,,(クイーンマンボ),2500.0
6,2018/02/28,川崎,曇,11,エンプレス杯【指定交(G2),,11,1,1,4.9,4,1,横山典弘,54,ダ2100,良,**,2:16.3,-0.2,**,4-3-3-3,31.3-40.0,39.4,469(-4),,,(プリンシアコメータ),3500.0
7,2017/12/06,船橋,晴,11,クイーン賞(G3),,9,5,5,4.1,2,2,横山典弘,54,ダ1800,良,**,1:52.4,0.6,**,5-5-3-2,36.8-38.0,38.3,473(-5),,,プリンシアコメータ,735.0
8,2017/11/03,大井,晴,7,JBCレディスクラシ(G1),,15,4,7,4.3,2,5,横山典弘,53,ダ1800,重,**,1:55.2,1.0,**,8-7-7-6,37.9-39.1,39.7,478(-1),,,ララベル,205.0
9,2017/10/05,大井,曇,11,レディスプレリュード(G2),,16,5,10,5.5,3,3,横山典弘,53,ダ1800,良,**,1:54.7,1.6,**,5-5-5-5,37.8-38.6,39.8,479(+11),,,クイーンマンボ,620.0
10,2017/07/06,川崎,晴,11,スパーキングレディー(G3),,12,6,7,4.4,2,1,横山典弘,52,ダ1600,稍,**,1:41.6,-0.3,**,4-4-3-4,37.1-39.1,38.5,468(-2),,,(ララベル),2500.0
11,2017/06/14,川崎,晴,11,関東オークス【指定交(G2),,13,5,6,4.3,3,2,横山典弘,54,ダ2100,重,**,2:19.9,0.9,**,5-5-3-2,31.2-38.5,39.0,470(0),,,クイーンマンボ,1120.0
12,2017/05/13,2東京7,雨,6,3歳500万下,,16,1,2,3.9,2,1,横山典弘,54,ダ1600,重,**,1:35.8,-0.6,**,5-5,33.8-37.7,37.0,470(-4),,,(アポロマーキュリー),720.0
13,2017/04/23,3京都2,晴,5,3歳500万下,,16,7,13,8.7,4,2,太宰啓介,54,ダ1400,良,**,1:24.5,0.3,**,5-4,34.3-38.1,37.8,474(0),,,ファームフェイス,290.0
14,2017/03/12,1阪神6,晴,11,フィリーズレビュー(G2),,18,8,18,131.7,15,13,鮫島良太,54,芝1400,良,**,1:22.3,1.3,**,11-10,33.5-35.5,36.1,474(-2),,,カラクレナイ,
15,2017/02/18,2京都7,晴,6,3歳500万下,,14,8,14,5.7,3,5,岩田康誠,54,芝1400,稍,**,1:24.1,0.5,**,10-10,36.2-35.0,34.6,476(+8),,,ベルカプリ,72.0
16,2016/12/11,4中京4,晴,10,こうやまき賞(500万下),,13,1,1,21.9,6,5,太宰啓介,54,芝1600,良,**,1:35.9,0.5,**,4-3-5,36.5-34.0,34.0,468(+6),,,ペルシアンナイト,100.0
17,2016/07/31,1札幌2,晴,1,2歳未勝利,,9,8,8,1.1,1,1,四位洋文,54,芝1200,良,**,1:10.6,-0.2,**,3-3,35.7-34.9,34.7,462(+2),,,(ジェイケイマヤヒメ),500.0
18,2016/06/25,1函館3,小雨,5,2歳新馬,,16,7,13,3.0,1,2,四位洋文,54,芝1200,稍,**,1:10.6,0.4,**,2-2,34.0-36.2,36.5,460(0),,,ロイヤルメジャー,280.0
