,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2011/05/18,名古屋,晴,11,名古屋CCアポロ賞,,10,5,5,132.1,9,10,横井将人,57.0,ダ1900,良,,2:08.4,5.2,,10-9-9,,41.7,430(-2),,,スナークスペイン,
1,2011/05/05,名古屋,曇,10,ライラック特別,,9,6,6,16.3,6,8,横井将人,56.0,ダ1600,良,,1:45.4,2.5,,8-7-8,,41.2,432(-2),,,ホウライエイブル,
2,2011/04/21,名古屋,晴,11,マーガレット特別,,12,5,5,1.9,1,4,竹下太,56.0,ダ1600,稍,,1:42.9,0.1,,7-6-4,,38.8,434(-2),,,レッカ,
3,2011/03/30,名古屋,晴,12,桃花特別,,11,7,9,17.0,4,4,山本茜,55.0,ダ1800,良,,1:59.1,2.0,,8-8-6,,38.2,436(-4),,,ロードグリン,4.5
4,2010/12/08,名古屋,晴,10,カトレア特別,,10,8,10,9.9,5,3,山本茜,55.0,ダ1600,稍,,1:44.0,0.4,,10-10-8,,37.7,440(-2),,,デルマジョン,4.7
5,2010/11/26,笠松,晴,8,いろり火特別,,10,3,3,3.9,3,2,山本茜,55.0,ダ1600,良,,1:42.4,0.3,,8-8-6,,37.5,442(-1),,,ミブロボーイ,10.8
6,2010/11/03,名古屋,晴,10,トパーズOP,,11,8,10,19.9,5,7,山本茜,51.0,ダ1800,稍,,1:59.1,1.7,,11-11-10,,38.6,443(-2),,,シルバーウインド,
7,2010/10/22,名古屋,晴,10,さざんか特別,,12,8,12,9.6,4,6,山本茜,55.0,ダ1900,良,,2:07.1,1.1,,8-8-7,,39.0,445(+6),,,シルバーウインド,
8,2010/10/07,名古屋,晴,11,けやき特別,,10,2,2,2.3,2,3,山本茜,55.0,ダ1800,良,,2:00.2,0.3,,9-7-4,,39.1,439(0),,,ヴァーツラフ,6.2
9,2010/09/24,笠松,曇,10,オータムC(G),,10,2,2,17.5,5,5,竹下太,57.0,ダ1900,重,,2:03.6,1.1,,9-10-10-7,,39.6,439(+11),,,ヒシウォーシイ,7.5
10,2010/09/03,金沢,晴,10,イヌワシ賞(G),,10,7,8,2.7,1,4,倉地学,56.0,ダ1900,良,,2:05.0,0.6,,6-7-6-6,,37.1,428(-7),,,エーシンエヴァン,14.0
11,2010/08/11,名古屋,曇,11,唐松特別,,12,3,3,3.3,2,1,山本茜,55.0,ダ1800,重,,1:57.8,0.0,,8-7-5,,38.7,435(+1),,,(パレスシュガー),57.0
12,2010/07/30,名古屋,曇,12,名港盃(G),,10,3,3,33.7,7,4,山本茜,57.0,ダ1900,稍,,2:03.8,1.8,,9-9-6,,39.6,434(+2),,,シンワコウジ,11.0
13,2010/07/14,名古屋,雨,11,アベリア特別,,12,3,3,3.9,2,3,山本茜,55.0,ダ1600,不,,1:42.1,0.4,,9-8-9,,37.5,432(-3),,,ロードグリン,4.7
14,2010/07/02,名古屋,曇,11,ムーンストーンオープ,,8,5,5,15.3,5,2,山本茜,51.0,ダ1800,良,,1:57.6,1.4,,8-8-6,,38.3,435(-1),,,シンワコウジ,39.0
15,2010/06/16,名古屋,晴,11,名古屋CCマーキュリ,,9,3,3,23.0,6,7,倉地学,57.0,ダ1400,稍,,1:29.3,1.0,,8-8-8,,38.2,436(+4),,,ピュアシルヴァー,
