,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2018/06/27,大井,晴,11.0,帝王賞競走(G1),,15,4.0,7,13.6,7,8,武豊,57,ダ2000,良,**,2:05.6,1.4,**,6-7-6-6,35.1-38.9,39.6,506(0),,,ゴールドドリーム,
1,2018/03/31,メイダン,,,ドバイワールドC(G1),,10,,1,17.3,6,6,武豊,57,ダ2000,良,,,,,,,,計不,,,,
2,2018/02/18,1東京8,晴,11.0,フェブラリーS(G1),,16,2.0,4,23.6,7,9,武豊,57,ダ1600,良,**,1:37.6,1.6,**,10-13,34.1-37.7,37.7,516(+2),,,ノンコノユメ,
3,2018/01/31,川崎,晴,11.0,川崎記念【指定交流】(G1),,10,3.0,3,3.8,3,3,武豊,57,ダ2100,稍,**,2:15.3,0.4,**,5-5-5-4,31.4-37.1,36.8,514(+6),,,ケイティブレイブ,1200.0
4,2017/12/03,4中京2,晴,11.0,チャンピオンズC(G1),,15,6.0,11,7.3,4,5,武豊,57,ダ1800,良,**,1:50.5,0.4,**,6-7-6-6,36.2-36.2,36.1,508(+4),,,ゴールドドリーム,970.0
5,2017/11/03,大井,晴,9.0,JBCクラシック競走(G1),,13,1.0,1,2.4,1,4,武豊,57,ダ2000,重,**,2:05.1,0.6,**,4-3-4-3,36.7-37.8,38.1,504(-7),,,サウンドトゥルー,800.0
6,2017/06/28,大井,曇,11.0,帝王賞競走(G1),,16,1.0,2,2.6,1,3,武豊,57,ダ2000,重,**,2:05.3,0.9,**,3-3-3-3,36.7-37.6,38.4,511(0),,,ケイティブレイブ,1200.0
7,2017/03/25,メイダン,雨,,ドバイワールドC(G1),,14,,7,10.4,2,5,武豊,57,ダ2000,重,,,,,,,,計不,,,,
8,2016/12/29,大井,晴,10.0,東京大賞典競走(G1),,14,5.0,8,1.6,1,2,武豊,57,ダ2000,重,**,2:06.1,0.3,**,2-2-2-2,37.9-36.3,36.5,511(-3),,,アポロケンタッキー,2800.0
9,2016/12/04,4中京2,曇,11.0,チャンピオンズC(G1),,15,2.0,2,2.2,1,2,武豊,57,ダ1800,良,**,1:50.1,0.0,**,6-6-6-5,36.3-37.7,37.0,514(+10),,,サウンドトゥルー,3992.4
