,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2017/02/26,高知,曇,9,Aー3,,8,3,3,49.5,7,8,西森将司,56,ダ1600,重,**,1:48.0,3.6,**,8-8-8-8,,41.4,507(+3),,,サトノキングリー,
1,2017/01/29,高知,雨,9,Aー2,,7,6,6,16.0,4,6,西森将司,56,ダ1400,稍,**,1:33.4,2.7,**,6-7-7-7,,40.4,504(+3),,,カッサイ,
2,2016/12/31,高知,晴,8,高知県知事賞(G),,12,4,4,15.4,7,11,西森将司,57,ダ2400,重,**,2:47.3,3.3,**,11-11-11-12,,44.2,501(+9),,,リワードレブロン,
3,2016/11/03,川崎,晴,11,JBCクラシック(G1),,14,7,12,985.8,11,12,西森将司,57,ダ2100,重,**,2:22.8,7.5,**,14-14-13-13,30.8-38.8,41.0,492(-4),,,アウォーディー,
4,2016/09/28,船橋,曇,11,日本テレビ盃(G2),,13,5,7,782.2,12,12,張田昂,56,ダ1800,重,**,1:57.1,5.1,**,13-13-13-12,36.2-37.1,38.6,496(+6),,,アウォーディー,
5,2016/09/06,金沢,晴,11,イヌワシ賞[白山大賞(G),,11,8,10,56.7,7,6,西森将司,56,ダ2000,良,**,2:15.0,3.3,**,11-10-9-7,,42.2,490(-8),,,エーシンクリアー,
6,2016/08/16,盛岡,曇,10,クラスターC(G3),,14,6,9,783.6,14,13,西森将司,54,ダ1200,稍,**,1:12.5,3.4,**,12-13,,36.0,498(+12),,,ダノンレジェンド,
7,2016/05/05,船橋,晴,11,かしわ記念(G1),,12,5,5,714.9,9,9,西森将司,57,ダ1600,稍,**,1:42.8,3.6,**,10-10-10-10,37.2-37.3,39.1,486(+5),,,コパノリッキー,
8,2016/03/09,船橋,雨,11,ダイオライト記念(G2),,12,6,7,583.4,9,9,畑中信司,56,ダ2400,不,**,2:42.3,5.9,**,11-10-10-10,37.3-38.3,41.3,481(-7),,,クリソライト,
9,2016/02/11,佐賀,晴,10,佐賀記念(G3),,11,6,6,535.6,10,10,西森将司,56,ダ2000,良,**,2:10.7,2.6,**,11-11-11-11,,37.9,488(0),,,ストロングサウザー,
10,2015/12/31,高知,晴,8,高知県知事賞(G),,11,5,5,103.2,10,1,西森将司,57,ダ2400,重,**,2:46.0,-0.2,**,11-11-10-6,,41.1,488(+5),,,(リワードレブロン),150.0
11,2015/12/06,高知,曇,10,Aー2,,9,4,4,39.0,6,8,西森将司,56,ダ1400,重,**,1:32.3,2.4,**,9-9-9-8,,39.3,483(-3),,,リワードアンク,
12,2015/11/08,高知,晴,11,立冬特別,,8,6,6,72.3,5,4,西森将司,56,ダ1600,不,**,1:45.7,0.8,**,8-8-8-8,,39.3,486(+2),,,サトノロマネ,1.5
13,2015/10/11,高知,晴,11,春野町菊の森特別,,11,6,6,59.7,9,6,西森将司,56,ダ1600,良,**,1:48.0,1.0,**,11-11-11-11,,39.0,484(-6),,,ナムラハンター,
14,2015/09/13,高知,晴,10,Aー2,,7,3,3,16.0,6,4,西森将司,56,ダ1400,良,**,1:32.3,0.7,**,7-7-7-6,,39.6,490(-2),,,ナムラハンター,1.5
15,2015/08/30,高知,曇,11,初秋特別,,12,1,1,36.9,8,7,吉本隆記,56,ダ1400,不,**,1:30.5,2.4,**,12-12-11-10,,38.9,492(-2),,,ファイアーフロート,
16,2015/08/09,高知,晴,7,かんざし特別,,6,1,1,4.0,2,4,吉本隆記,56,ダ1400,良,**,1:31.7,1.8,**,5-5-5-4,,40.0,494(-9),,,オオミカミ,1.5
17,2015/08/02,高知,晴,10,第10回木下智史特別,,8,4,4,4.3,2,3,吉本隆記,56,ダ1400,良,**,1:31.1,0.4,**,7-6-5-3,,39.6,503(-1),,,メイショウパーシー,2.5
18,2015/05/09,2東京5,曇,10,緑風S(1600万下),,18,5,9,58.1,12,18,大野拓弥,54,芝2400,良,**,2:28.8,3.4,**,17-17-16-18,35.0-36.1,37.9,504(+6),,,マリアライト,
19,2015/03/28,2中京5,晴,11,名鉄杯(1000万下),,11,6,6,52.1,11,1,丸山元気,57,芝2200,良,**,2:18.1,0.0,**,10-10-8-2,38.4-34.7,34.6,498(-2),,,(アウォーディー),1344.5
20,2015/02/07,1東京3,晴,10,箱根特別(1000万下),,16,3,5,38.8,10,15,三浦皇成,55,芝2400,良,**,2:27.9,1.6,**,16-16-16-16,36.5-35.2,35.4,500(+4),,,ダービーフィズ,
21,2014/12/21,4中京6,晴,11,名古屋日刊スポーツ杯(1000万下),,9,2,2,19.8,6,4,吉田隼人,57,芝2200,重,**,2:19.1,1.2,**,9-9-9-8,36.9-36.6,36.5,496(-4),,,マテンロウボス,190.0
22,2014/07/20,3中京6,晴,10,シンガポールTC賞(1000万下),,13,1,1,16.4,8,13,松山弘平,57,芝2000,良,**,2:06.8,1.9,**,12-12-13-13,39.0-36.4,36.4,500(0),,,アドマイヤギャラン,
23,2014/06/22,3東京6,曇,10,芦ノ湖特別(1000万下),,11,1,1,7.2,4,6,田辺裕信,55,芝2400,稍,**,2:28.7,0.6,**,11-11-11-11,37.9-35.1,34.7,500(+2),,,ヴォルシェーブ,
24,2014/04/20,3中山8,曇,9,鹿野山特別(1000万下),,14,6,10,6.6,4,8,蛯名正義,56,芝2000,良,**,2:01.5,1.2,**,13-13-10-12,36.3-35.4,35.7,498(-8),,,マイネルミラノ,
25,2014/03/15,2中山5,晴,9,館山特別(1000万下),,12,5,6,13.5,4,5,蛯名正義,57,芝2000,良,**,2:04.5,0.2,**,8-7-9-10,38.2-35.2,34.7,506(+2),,,シャドウパーティー,148.0
26,2013/12/15,5中山6,晴,9,チバテレ杯(1000万下),,11,1,1,11.0,5,8,蛯名正義,57,芝2000,良,**,2:01.2,0.6,**,8-8-9-10,36.5-36.1,35.4,504(+12),,,ミエノワンダー,
27,2013/11/09,5東京3,曇,9,南武特別(1000万下),,12,6,8,4.5,2,2,蛯名正義,57,芝2400,良,**,2:27.5,0.1,**,9-9-9-9,36.7-34.7,33.9,492(-2),,,プロモントーリオ,587.2
28,2013/10/20,3新潟4,雨,8,3歳以上500万下,,14,2,2,3.2,1,1,吉田隼人,57,芝2000,稍,**,2:02.4,0.0,**,10-10,37.9-33.9,33.3,494(-4),,,(コーラルタワー),670.0
29,2013/05/26,3京都12,晴,8,4歳以上500万下,,18,8,18,2.4,1,15,浜中俊,57,芝2200,良,**,2:15.0,2.6,**,4-4-4-3,36.4-34.7,37.0,498(-2),,,メイショウナルト,
30,2013/04/21,3京都2,晴,7,4歳以上500万下,,10,3,3,1.5,1,3,浜中俊,57,芝2400,良,**,2:29.1,0.4,**,7-7-6-3,37.4-35.2,35.4,500(+4),,,スペルヴィア,180.0
31,2013/03/23,2阪神1,晴,7,4歳以上500万下,,11,5,6,1.6,1,2,浜中俊,56,芝2200,良,**,2:15.0,0.1,**,9-10-8-9,36.6-36.0,35.4,496(-4),,,ゴットマスタング,290.0
32,2013/03/10,2中京2,小雨,10,熊野特別(500万下),,9,1,1,1.5,1,2,鮫島良太,56,芝2200,良,**,2:16.0,0.0,**,8-7-2-2,36.8-35.0,34.8,500(-2),,,トウシンヤマト,358.0
33,2013/02/02,1中京5,晴,8,4歳以上500万下,,12,4,4,1.8,1,2,鮫島良太,56,芝2200,良,**,2:19.5,0.0,**,12-10-8-8,39.0-35.0,34.5,502(-2),,,マイネルアイザック,270.0
34,2013/01/13,1京都4,晴,8,4歳以上500万下,,16,6,12,3.9,2,2,岩田康誠,56,芝2200,良,**,2:14.6,0.2,**,15-15-12-12,35.1-35.1,34.5,504(+8),,,アドマイヤフライト,290.0
35,2012/05/05,3京都5,晴,5,3歳未勝利,,16,7,13,1.4,1,1,岩田康誠,56,芝2400,良,**,2:25.5,-0.6,**,12-10-6-5,34.8-35.1,34.7,496(-2),,,(サチノコイノボリ),500.0
36,2012/04/14,2阪神7,曇,5,3歳未勝利,,18,1,2,1.9,1,2,岩田康誠,56,芝2200,稍,**,2:18.7,0.3,**,9-10-12-12,35.7-37.2,36.7,498(-2),,,テイエムオペラドン,200.0
37,2012/03/25,2阪神2,晴,5,3歳未勝利,,18,7,14,2.2,1,2,岩田康誠,56,芝2400,稍,**,2:33.9,0.1,**,2-2-2-2,39.5-38.0,38.0,500(+2),,,カレンレッドロック,200.0
38,2011/12/25,6阪神8,晴,5,2歳新馬,,12,7,9,4.9,2,2,川田将雅,55,芝2000,良,**,2:08.3,0.2,**,1-1-1-1,39.9-36.7,36.9,498(0),,,ショウナンタケル,280.0
