,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/07/25,金沢,晴,12,楽天ポイントでネット,,10,4,4,24.1,5,3,松戸政也,56,ダ1700,良,**,1:49.1,0.2,**,8-4-1-1,0.0-38.4,38.5,475(+11),,,キョウエイロナ,12.8
1,2023/07/17,盛岡,曇,12,マーキュリーC(G3),,13,8,12,571.7,11,12,松戸政也,54,ダ2000,重,**,2:08.2,6.4,**,11-12-12-12,0.0-37.3,39.2,464(-25),,,ウィルソンテソーロ,
2,2023/06/25,金沢,曇,10,七尾祇園祭特別,,9,7,7,16.5,5,4,松戸政也,56,ダ1500,良,**,1:37.0,1.4,**,3-3-1-4,0.0-38.2,39.5,489(-4),,,スピーディクール,6.0
3,2023/06/13,金沢,晴,8,復活!宮下華奈ちゃん,,9,6,6,5.7,2,3,松戸政也,56,ダ1500,良,**,1:37.3,2.5,**,7-7-4-5,0.0-38.6,40.4,493(-3),,,フェイマスダンディ,7.3
4,2023/06/04,金沢,晴,12,百万石賞(G),,12,8,12,381.4,11,9,松戸政也,57,ダ2100,稍,**,2:19.6,4.6,**,8-7-6-8,0.0-39.1,41.5,496(+6),,,ハクサンアマゾネス,
5,2023/03/21,金沢,曇,8,スマホで投票楽天競馬,,10,7,7,4.3,2,2,松戸政也,56,ダ1700,良,**,1:51.6,0.3,**,2-2-2-2,0.0-37.2,37.3,490(+10),,,ノーウェイ,25.6
6,2022/12/11,金沢,曇,10,中日杯(G),,12,2,2,45.9,8,11,平瀬城久,56,ダ2000,不,**,2:13.0,5.8,**,1-1-4-10,0.0-37.8,43.5,480(+14),,,ヴェノム,
7,2022/11/23,浦和,雨,10,浦和記念(G2),,11,3,3,268.3,10,11,吉原寛人,56,ダ2000,不,**,2:12.2,5.9,**,10-10-11-10,35.2-38.8,42.9,466(+3),,,クリノドラゴン,
8,2022/11/03,盛岡,小雨,12,JBCクラシック(G1),,15,2,2,487.4,12,13,吉原寛人,57,ダ2000,良,**,2:06.1,4.0,**,13-14-13-13,0.0-36.4,37.9,463(-8),,,テーオーケインズ,
9,2022/10/16,金沢,晴,10,ネットで楽天競馬を楽,,9,4,4,1.3,1,1,吉原寛人,56,ダ1900,良,**,2:03.5,-1.1,**,2-2-1-1,0.0-39.3,39.3,471(+6),,,(ノーブルレゼル),85.0
