,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/10/09,川崎,雨,10,かながわ畜産物フェア,,11,2,2,12.2,7,6,山中悠希,57,ダ2000,不,**,2:15.0,0.7,**,6-5-3-5,38.8-42.0,42.3,497(+2),,,ティーズハクア,
1,2023/09/28,船橋,晴,11,千葉ダート1800(OP),,12,7,10,29.9,7,7,本橋孝太,54,ダ1800,良,**,1:55.9,2.1,**,11-12-11-11,37.6-38.6,38.5,495(+7),,,ジョエル,
2,2023/08/21,川崎,晴,6,ケンタウルス賞,,6,3,3,4.5,2,1,笹川翼,57,ダ2000,良,**,2:12.4,0.0,**,3-3-3-2,40.0-40.6,40.3,488(-4),,,(エスシーヴィオラ),300.0
3,2023/08/08,船橋,曇,12,モルセラ2200,,4,2,2,4.1,3,3,西啓太,57,ダ2200,良,**,2:26.7,0.7,**,3-4-4-4,39.1-41.6,41.9,492(+1),,,ナショナルモール,82.5
4,2023/07/23,船橋,晴,11,明鐘岬特別,,8,3,3,6.0,4,3,笹川翼,57,ダ1700,良,**,1:50.2,0.7,**,5-5-5-5,30.5-40.6,39.9,491(+6),,,フレンドスイープ,82.5
5,2023/07/03,川崎,曇,11,アクルックス賞,,10,4,4,20.2,8,5,西啓太,57,ダ2000,良,**,2:14.3,2.0,**,4-3-4-4,38.7-40.6,42.2,485(-4),,,リーチアディール,30.0
6,2023/06/23,船橋,曇,11,青柳特別,,9,3,3,44.5,7,3,西啓太,57,ダ1600,良,**,1:43.3,0.9,**,5-6-6-5,37.7-39.7,39.8,489(-1),,,メタスペクター,75.0
7,2023/06/01,浦和,晴,11,’23武蔵国OP(OP),,8,8,9,71.3,8,6,西啓太,53,ダ2000,稍,**,2:11.2,2.1,**,6-6-5-6,36.5-40.3,41.3,490(+7),,,ジョエル,
8,2023/05/15,川崎,曇,11,アルデバラン賞,,11,7,9,25.8,9,9,仲野光馬,57,ダ2000,不,**,2:18.2,3.9,**,11-11-11-11,37.7-41.5,43.5,483(-4),,,リーチアディール,
9,2023/05/03,船橋,晴,12,憲法記念日2200,,10,7,7,6.5,4,10,仲野光馬,57,ダ2200,良,**,2:30.9,3.2,**,4-4-5-6,40.2-39.4,41.7,487(+11),,,デュアルレインボー,
10,2022/08/23,船橋,晴,8,モルセラ2200,,9,8,9,5.4,3,1,西啓太,54,ダ2200,良,**,2:28.0,-0.5,**,2-2-1-1,40.5-41.6,41.6,476(+6),,,(マイネルカガヤキ),300.0
