,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2009/12/02,園田,晴,10,園田金盃(G),,11,5,5,4.6,2,7,木村健,56,ダ1870,良,,2:02.5,0.9,,8-7-5-5,,40.1,520(+1),,,ハスフェル,
1,2009/11/03,名古屋,晴,10,JBCクラシック(G1),,12,4,4,443.2,10,6,木村健,57,ダ1900,良,,2:02.7,2.5,,10-7-7,,38.1,519(-5),,,ヴァーミリアン,
2,2009/10/14,園田,晴,9,兵庫米特別,,9,1,1,2.9,1,2,大山真吾,55,ダ1700,良,,1:50.4,0.1,,3-3-4-2,,38.5,524(+2),,,シンボリピレネー,28.0
3,2009/07/15,園田,晴,8,A1　A2　3歳以上,,8,8,8,2.0,2,2,木村健,55,ダ1400,良,,1:29.8,0.4,,5-5-3-3,,38.7,522(+2),,,プルーヴドメリト,18.0
4,2009/05/24,3東京2,晴,10,薫風S(1600万下),,16,2,4,41.7,12,9,福永祐一,57,ダ1600,良,**,1:37.5,1.0,**,12-12,35.1-37.2,37.4,520(-6),,,フライデイフライト,
5,2009/03/21,1阪神7,晴,9,なにわS(1600万下),,16,8,16,72.9,12,5,石橋守,57,ダ1200,良,**,1:12.0,0.6,**,15-11,35.2-36.2,35.7,526(+2),,,ラインプレアー,178.0
6,2009/03/01,1阪神2,晴,10,伊丹S(1600万下),,16,1,1,50.3,11,6,角田晃一,57,ダ1400,良,**,1:24.9,1.1,**,10-11,35.2-36.5,36.7,524(0),,,オリジナルフェイト,
7,2009/02/14,1東京5,晴,10,銀蹄S(1600万下),,15,4,8,92.2,12,7,小野次郎,57,ダ1400,良,**,1:24.6,0.8,**,11-11,35.5-36.3,35.8,524(-2),,,レオエンペラー,
8,2009/01/31,1東京1,曇,10,春望S(1600万下),,16,1,2,70.5,12,10,小野次郎,57,ダ1400,不,**,1:24.4,1.4,**,15-15,35.2-35.9,35.8,526(-2),,,ヒシオフェンス,
9,2009/01/11,1京都4,晴,10,大和S(1600万下),,16,4,8,120.8,13,8,橋本美純,57,ダ1200,良,**,1:12.6,0.5,**,16-16,35.4-36.7,35.4,528(+4),,,ミリオンディスク,
10,2008/12/14,5阪神4,晴,12,御影S(1600万下),,16,2,4,142.9,14,11,橋本美純,57,ダ1400,良,**,1:24.8,0.9,**,12-11,35.2-36.8,36.6,524(0),,,セレスハント,
11,2008/12/07,5中山2,晴,10,アクアラインS(1600万下),,16,5,9,133.1,11,9,小野次郎,57,ダ1200,良,**,1:12.2,1.1,**,15-15,34.7-36.4,36.1,524(+2),,,ヒシカツリーダー,
12,2008/03/22,1阪神7,晴,11,伊丹S(1600万下),,16,4,7,53.7,12,7,橋本美純,57,ダ1400,稍,**,1:24.7,0.7,**,16-16,34.6-37.4,36.4,522(-6),,,ヤマカツブライアン,
13,2008/02/10,2京都4,晴,10,北山S(1600万下),,16,7,13,44.0,11,9,橋本美純,54,ダ1800,不,**,1:52.0,0.6,**,8-9-9-10,37.0-37.4,36.9,528(+4),,,ナナヨーヒマワリ,
14,2008/01/27,1京都8,曇,12,4歳以上1600万下,,16,7,13,25.3,9,10,橋本美純,57,ダ1400,稍,**,1:25.2,0.7,**,12-15,34.7-37.8,37.5,524(-8),,,ワーキングボーイ,
15,2008/01/19,1京都5,曇,10,雅S(1600万下),,16,3,6,55.5,12,6,橋本美純,57,ダ1800,良,**,1:52.1,0.6,**,13-14-15-14,35.5-38.0,37.1,532(0),,,ゼンノパルテノン,
16,2007/12/15,5阪神5,晴,11,アクアルミナスS(1600万下),,16,6,12,148.4,15,14,西谷誠,57,ダ1400,良,**,1:25.0,1.3,**,12-12,34.6-37.5,37.6,532(+24),,,サクラビジェイ,
17,2007/06/09,2中京7,雨,11,香港JCT(1600万下),,16,4,8,15.2,6,9,橋本美純,55,ダ1700,不,**,1:44.5,1.1,**,14-13-11-12,29.1-36.8,36.5,508(0),,,エイシンロンバード,
18,2007/05/12,3京都7,晴,11,高瀬川S(1600万下),,16,6,11,104.4,14,4,小林徹弥,57,ダ1200,良,**,1:11.7,0.5,**,10-9,34.5-36.7,35.9,508(-2),,,ワキノカイザー,270.0
19,2007/04/29,3京都4,晴,10,上賀茂S(1600万下),,16,2,4,52.9,11,7,小林徹弥,57,ダ1800,良,**,1:53.0,1.4,**,15-13-13-11,35.7-37.3,37.5,510(-12),,,メイショウシャフト,
20,2007/01/14,1京都5,晴,10,雅S(1600万下),,16,6,11,39.0,11,9,藤岡佑介,55,ダ1800,良,**,1:53.5,1.1,**,11-10-5-7,37.5-36.6,37.3,522(0),,,スナークファルコン,
21,2006/12/09,3阪神3,曇,10,オークランドRCT(1600万下),,16,5,10,44.7,11,7,藤岡佑介,57,ダ2000,稍,**,2:06.1,1.2,**,8-8-8-7,34.8-38.7,39.1,522(+2),,,ヒーローアンセム,
22,2006/11/11,6京都3,曇,11,花園S(1600万下),,16,6,11,11.5,5,16,石橋守,55,ダ1800,重,**,1:52.0,2.8,**,7-6-5-12,36.0-37.1,39.0,520(0),,,メイショウトウコン,
23,2006/11/04,6京都1,晴,9,花背特別(1000万下),,16,4,8,3.0,2,1,小牧太,56,ダ1800,良,**,1:52.4,-0.4,**,2-2-2-2,37.8-36.4,36.3,520(-2),,,(マコトスペリオル),1519.2
24,2006/10/15,5京都4,晴,8,3歳以上1000万下,,14,7,11,20.0,8,2,小牧太,57,ダ1800,良,**,1:51.6,0.4,**,2-2-2-2,35.9-37.9,38.2,522(+8),,,ヒーローアンセム,420.0
