,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2009/09/25,笠松,晴,10,オータムC(G),,10,6,6,6.0,2,3,柿原翔,57,ダ1900,良,,2:04.5,0.2,,1-1-1-1,,,560(+3),,,トミノダンディ,27.5
1,2009/09/09,笠松,晴,10,鈴蘭特別,,9,1,1,1.5,1,1,岡部誠,57,ダ1600,良,,1:42.2,-1.0,,1-1-1,,,557(+2),,,(トミノダンディ),35.0
2,2009/08/20,笠松,晴,9,くろゆり賞(G),,10,6,6,6.3,4,5,柿原翔,57,ダ1600,良,,1:41.0,1.8,,3-3-4,,,555(+1),,,ミツアキタービン,9.0
3,2009/07/10,名古屋,曇,10,名港盃(G),,12,4,4,5.2,3,2,柿原翔,57,ダ1900,重,,2:04.5,0.3,,2-2-2,,40.0,554(-1),,,カモンネイチャ,55.2
4,2009/06/19,名古屋,晴,11,パールOP,,11,6,6,3.8,2,3,柿原翔,52,ダ1900,重,,2:05.0,0.4,,2-2-1,,40.4,555(+21),,,ウイニングウインド,16.5
5,2009/04/19,1福島4,晴,8,4歳以上500万下,,12,3,3,9.0,5,7,藤岡康太,56,ダ2400,良,**,2:38.4,2.1,**,7-7-4-4,37.6-39.2,40.9,534(+8),,,パパノエル,
6,2009/04/05,2阪神4,晴,12,4歳以上500万下,,16,5,9,37.4,8,6,秋山真一,57,ダ1800,良,**,1:54.5,1.4,**,6-7-6-6,36.3-38.4,39.3,526(-14),,,サンデーヒストリー,
7,2009/03/14,2中京1,曇,7,4歳以上500万下,,16,2,4,10.7,5,10,藤岡康太,56,ダ2300,不,**,2:27.4,1.9,**,1-1-2-4,30.1-39.1,40.8,540(+4),,,レオプラズマ,
8,2009/01/17,1中山5,晴,8,4歳以上500万下,,9,6,6,3.0,1,6,内田博幸,57,ダ2400,良,**,2:40.1,2.8,**,3-3-2-3,37.2-38.7,41.4,536(-6),,,チャイコフスキー,
9,2008/12/20,3中京3,晴,7,3歳以上500万下,,16,4,8,4.1,1,3,赤木高太,57,ダ2300,良,**,2:28.7,0.5,**,3-3-3-3,29.3-39.0,39.2,542(-4),,,ティズインパルス,180.0
10,2008/12/13,3中京1,晴,7,3歳以上500万下,,16,4,8,6.2,5,6,藤岡康太,56,ダ2300,良,**,2:30.2,0.7,**,3-5-8-6,31.2-38.2,38.4,546(-7),,,シャンパンファイト,
11,2008/11/03,園田,曇,10,JBCクラシック(G1),,12,4,4,163.1,8,9,柿原翔,57,ダ1870,良,,2:00.3,3.6,,8-9-8-8,,39.1,553(+9),,,ヴァーミリアン,
12,2008/10/12,4京都2,曇,11,京都大賞典(G2),,10,7,7,74.9,8,10,柿原翔,57,芝2400,良,**,2:29.3,2.4,**,3-3-3-5,35.3-34.5,36.6,544(-14),,,トーホウアラン,
13,2008/09/19,名古屋,雨,12,スターサファイヤオー,,12,6,8,1.8,1,1,柿原翔,52,ダ1600,不,,1:42.9,-0.3,,3-2-2,,40.2,558(+9),,,(レオマジック),150.0
14,2008/07/18,名古屋,晴,11,名港盃(G),,12,5,6,26.6,6,1,柿原翔,57,ダ1900,重,,2:04.2,0.0,,1-1-1,,40.1,549(-7),,,(マルヨフェニックス),240.0
15,2008/06/25,名古屋,曇,9,サラB2組,,9,5,5,2.4,2,1,柿原翔,56,ダ1600,良,,1:45.9,-0.4,,2-2-1,,,556(-1),,,(メイショウガラシャ),18.0
16,2008/06/17,名古屋,晴,9,サラB3組,,8,3,3,1.2,1,1,柿原翔,56,ダ1400,良,,1:30.5,-0.3,,1-1-1,,,557(+4),,,(ナイスドトウ),18.0
