,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/07/17,名古屋,晴,10,ゆり特別,,7,6,6,35.1,6.0,5,丹羽克輝,56.0,ダ1500,良,**,1:37.2,2.2,**,6-6-6,0.0-38.8,40.0,510(-3),,,グリグリグリタロウ,12.0
1,2023/06/29,名古屋,晴,11,ゼラニウム特別,,8,2,2,52.5,7.0,7,丹羽克輝,56.0,ダ1700,重,**,1:53.8,4.6,**,2-3-6,0.0-38.1,42.4,513(+2),,,リョウガ,
2,2023/06/15,名古屋,曇,10,紅バラ特別,,10,2,2,64.1,9.0,10,丹羽克輝,56.0,ダ1500,稍,**,1:37.5,2.5,**,6-8-9,0.0-38.1,39.7,511(-5),,,ファルコンウィング,
3,2023/04/24,名古屋,曇,11,マーガレット特別,,11,3,3,24.7,7.0,10,丹羽克輝,56.0,ダ2000,良,**,2:15.8,4.9,**,7-7-9,0.0-41.8,44.8,516(-6),,,メイショウクラーク,
4,2023/04/11,名古屋,晴,10,卯月昇竜戦,,11,7,9,30.1,6.0,4,丹羽克輝,56.0,ダ1500,良,**,1:36.5,1.2,**,5-5-4,0.0-41.2,40.1,522(-4),,,ファルコンウィング,22.5
5,2023/01/06,名古屋,曇,11,門松特別,,10,6,6,12.4,5.0,6,丹羽克輝,56.0,ダ920,良,**,0:56.5,1.0,**,3,0.0-35.9,36.7,526(-2),,,アイメイドイット,
6,2022/12/08,名古屋,晴,9,師走昇竜戦,,12,7,10,36.5,8.0,7,丹羽克輝,56.0,ダ1700,良,**,1:52.0,1.7,**,3-3-5,0.0-40.6,42.1,528(+5),,,トミケンシャイリ,
7,2022/11/25,名古屋,晴,11,トパーズOP,,11,6,7,10.0,5.0,9,丹羽克輝,56.0,ダ1500,重,**,1:37.9,2.5,**,6-7-9,0.0-39.0,41.2,523(+9),,,ブンブンマル,
8,2022/10/28,名古屋,晴,11,トルマリンOP,,12,7,10,15.6,4.0,3,丹羽克輝,56.0,ダ1700,良,**,1:48.8,0.2,**,2-1-2,0.0-39.5,39.7,514(-2),,,ナムラアラシ,40.0
9,2022/09/30,名古屋,晴,11,シトリンOP,,8,3,3,12.0,5.0,3,丹羽克輝,56.0,ダ2100,良,**,2:20.0,0.2,**,1-1-1,0.0-41.3,41.5,516(+7),,,キンイロノツバサ,40.0
10,2022/09/02,名古屋,晴,6,アイオライトOP,,12,5,5,36.6,10.0,3,丹羽克輝,56.0,ダ1500,稍,**,1:36.9,0.4,**,4-5-5,0.0-39.8,39.9,509(-5),,,ドリームスイーブル,40.0
11,2022/08/19,名古屋,晴,11,フルダッシュOP,,10,8,9,19.1,7.0,10,渡辺竜也,56.0,ダ920,稍,**,0:56.5,2.1,**,10,0.0-35.7,36.2,514(0),,,エッシャー,
12,2022/07/18,名古屋,晴,11,名港盃(G),,12,4,4,41.4,9.0,8,丹羽克輝,57.0,ダ2000,重,**,2:12.9,2.8,**,5-6-8,0.0-39.9,42.2,514(-3),,,ペイシャシオン,
13,2022/07/08,名古屋,晴,11,ルビーOP,,7,3,3,12.5,5.0,4,丹羽克輝,56.0,ダ1500,良,**,1:35.3,1.2,**,6-6-5,0.0-38.3,39.2,517(+2),,,キンイロノツバサ,26.0
14,2022/06/23,名古屋,晴,11,トリトン争覇(G),,12,8,12,29.6,8.0,9,丹羽克輝,57.0,ダ1700,重,**,1:49.9,2.6,**,2-2-3,0.0-37.8,40.4,515(-10),,,ウインユニファイド,
15,2022/05/03,名古屋,晴,11,かきつばた記念(G3),,12,6,8,381.9,10.0,10,加藤利征,51.0,ダ1500,稍,**,1:35.1,3.3,**,9-9-9,0.0-37.7,39.6,525(-3),,,イグナイター,
16,2022/04/25,名古屋,晴,11,ダイヤモンドOP,,12,8,11,3.4,2.0,6,丹羽克輝,57.0,ダ1700,稍,**,1:51.8,2.4,**,2-2-3,0.0-40.1,42.0,528(+5),,,クインザヒーロー,
17,2022/04/08,名古屋,晴,11,東海桜花賞(G),,12,4,4,34.4,8.0,9,丹羽克輝,57.0,ダ1500,良,**,1:36.4,3.1,**,8-8-9,0.0-38.3,40.3,523(-3),,,インペリシャブル,
18,2022/03/02,名古屋,晴,11,アクアマリンOP,,8,8,8,4.4,3.0,4,丹羽克輝,57.0,ダ1400,良,**,1:32.0,2.4,**,2-3-3,0.0-38.8,40.8,526(+3),,,ウインユニファイド,21.6
19,2022/02/18,名古屋,晴,10,アメジストOP,,9,8,9,5.1,3.0,2,丹羽克輝,57.0,ダ1600,良,**,1:45.7,0.1,**,4-3-3,0.0-40.9,40.7,523(-1),,,アドマイヤムテキ,57.6
20,2021/12/03,名古屋,晴,11,トパーズOP,,6,2,2,,,取,丹羽克輝,57.5,ダ1400,重,**,,,**,,0.0-39.5,,計不,,,キーグラウンド,
21,2021/11/05,名古屋,晴,11,とちのき杯,,10,2,2,5.9,3.0,1,丹羽克輝,57.0,ダ1800,良,**,1:56.7,-0.1,**,3-2-2,0.0-39.6,39.3,524(0),,,(ナムラマホーホ),230.0
22,2021/10/21,名古屋,晴,10,ゴールド争覇(G),,12,5,5,8.4,4.0,5,丹羽克輝,57.0,ダ1400,良,**,1:29.2,1.7,**,4-3-4,0.0-37.7,39.1,524(+7),,,ダノングッド,48.0
23,2021/09/30,名古屋,曇,11,ベイスプリント(G),,12,6,7,12.4,4.0,2,丹羽克輝,57.0,ダ1400,良,**,1:28.9,0.1,**,5-5-1,0.0-39.1,38.7,517(-3),,,ナムラマホーホ,160.0
24,2021/09/17,名古屋,雨,11,サファイアOP,,8,2,2,13.1,4.0,2,丹羽克輝,57.0,ダ1800,稍,**,1:56.9,0.1,**,3-2-2,0.0-39.7,39.4,520(+1),,,メモリーパール,57.6
25,2021/09/03,名古屋,雨,11,アイオライトOP,,9,7,7,49.9,7.0,2,丹羽克輝,57.0,ダ1400,稍,**,1:29.7,0.4,**,4-4-2,0.0-39.4,39.5,519(-2),,,タイガーアチーヴ,57.6
26,2021/08/20,名古屋,雨,10,サードニクスOP,,11,5,5,53.1,8.0,10,大畑雅章,57.0,ダ1400,不,**,1:31.7,5.6,**,10-10-10,0.0-36.9,39.0,521(-5),,,シーアフェアリー,
27,2021/08/06,名古屋,晴,11,ペリドットOP,,9,5,5,42.0,7.0,9,大畑雅章,57.0,ダ1600,良,**,1:46.6,4.5,**,2-2-8,0.0-38.1,42.5,526(+2),,,トミケンシャイリ,
28,2021/07/22,名古屋,晴,11,名港盃(G),,10,1,1,32.9,6.0,5,大畑雅章,57.0,ダ1900,良,**,2:06.3,3.5,**,6-6-6,0.0-39.7,40.3,524(-9),,,ナムラマホーホ,32.0
29,2021/05/21,名古屋,雨,11,エメラルドOP,,9,4,4,10.6,4.0,9,大畑雅章,58.0,ダ1800,不,**,2:01.6,7.3,**,2-5-9,0.0-38.2,45.0,533(-6),,,タイガーアチーヴ,
