,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/06/18,3阪神6,曇,10,灘S(3勝クラス),,16,2,3,6.7,4,2,幸英明,58,ダ1800,良,**,1:52.0,0.1,**,14-14-13-10,36.4-37.8,36.7,508(-8),,,トウセツ,749.6
1,2023/04/29,2東京3,晴,9,横浜S(3勝クラス),,16,2,3,8.1,4,4,横山武史,58,ダ2100,良,**,2:10.8,0.5,**,10-10-12-9,30.6-38.1,37.6,516(+8),,,テンカハル,280.0
2,2023/02/25,1阪神5,晴,10,伊丹S(3勝クラス),,16,1,2,35.6,9,3,池添謙一,58,ダ1800,稍,**,1:51.8,0.7,**,14-13-13-14,37.2-36.8,36.5,508(-8),,,キングズソード,465.0
3,2023/01/05,1中山1,晴,9,招福S(3勝クラス),,12,8,12,9.3,4,5,バシュロ,58,ダ1800,良,**,1:53.4,1.1,**,8-8-8-10,37.3-37.8,37.9,516(+10),,,ウィルソンテソーロ,184.0
4,2022/11/26,5阪神7,晴,10,茨木S(3勝クラス),,16,8,16,25.3,7,5,藤岡佑介,57,ダ1800,稍,**,1:51.6,1.3,**,16-15-16-16,36.5-36.8,36.2,506(-14),,,ヘラルドバローズ,184.0
5,2022/10/22,4東京6,曇,10,赤富士S(3勝クラス),,11,4,4,5.5,4,5,内田博幸,57,ダ2100,良,**,2:11.9,0.9,**,6-6-6-5,30.2-37.3,37.4,520(+2),,,ペプチドナイル,184.0
6,2022/09/25,4中山7,晴,10,内房S(3勝クラス),,16,2,4,16.5,8,7,内田博幸,57,ダ1800,稍,**,1:52.8,0.9,**,15-15-15-14,36.4-38.2,37.6,518(+4),,,キタノリューオー,
7,2022/06/12,3東京4,晴,9,八王子特別(2勝クラス),,16,1,1,3.3,1,1,レーン,57,ダ2100,重,**,2:09.2,-0.7,**,4-4-4-3,31.0-36.3,35.7,514(0),,,(セブンデイズ),1547.1
8,2022/05/22,2東京10,晴,8,是政特別(2勝クラス),,13,7,10,4.2,2,4,内田博幸,57,ダ2100,良,**,2:12.0,0.3,**,12-12-12-12,31.7-36.3,35.5,514(+2),,,ショウナンアーチー,230.0
9,2022/04/30,2東京3,晴,12,4歳以上2勝クラス,,14,6,10,14.9,8,2,内田博幸,57,ダ2100,重,**,2:10.4,0.2,**,13-13-13-13,31.6-35.3,34.3,512(0),,,キスラー,440.0
10,2022/03/26,3中山1,曇,12,4歳以上2勝クラス,,16,1,2,7.0,5,6,内田博幸,57,ダ1800,稍,**,1:54.3,0.9,**,13-12-15-16,36.1-38.1,37.6,512(-6),,,シュルードアイズ,
11,2022/02/19,1東京7,曇,8,4歳以上2勝クラス,,16,3,5,2.6,1,6,戸崎圭太,56,ダ2100,稍,**,2:12.5,1.0,**,7-7-10-10,31.0-37.9,37.5,518(+6),,,ラヴォラーレ,
12,2021/12/18,5中山5,晴,10,香取特別(2勝クラス),,16,1,1,5.2,3,11,戸崎圭太,55,ダ2400,稍,**,2:36.7,2.4,**,6-6-13-15,38.4-38.5,39.8,512(0),,,グロリアムンディ,
13,2021/10/30,4東京7,晴,9,伊勢佐木特別(2勝クラス),,14,4,5,4.3,1,2,戸崎圭太,54,ダ2100,良,**,2:11.3,0.2,**,5-4-3-5,31.1-37.3,37.0,512(+2),,,バイシュラバナ,608.6
14,2021/07/14,大井,曇,11,ジャパンダートダービ(G1),,13,1,1,14.5,6,13,横山典弘,56,ダ2000,稍,**,2:09.1,3.2,**,11-11-12-12,35.6-38.1,40.0,510(+6),,,キャッスルトップ,
15,2021/05/22,2東京9,曇,6,3歳1勝クラス,,16,1,2,3.3,2,1,戸崎圭太,56,ダ2100,稍,**,2:11.3,-0.2,**,9-10-7-6,30.3-38.2,37.6,504(0),,,(ローズボウル),730.0
16,2021/04/04,3中山4,曇,6,3歳1勝クラス,,15,2,4,3.4,1,3,横山典弘,56,ダ1800,良,**,1:54.7,0.5,**,6-7-7-7,36.0-39.0,38.7,504(+2),,,ロードエクレール,180.0
17,2021/03/14,2中山6,晴,6,3歳1勝クラス,,16,3,6,13.8,5,3,戸崎圭太,56,ダ1800,重,**,1:54.0,0.2,**,9-9-7-7,37.3-38.8,38.2,502(-6),,,ディールクルム,180.0
18,2021/01/10,1中山3,晴,3,3歳未勝利,,16,4,7,1.6,1,1,横山典弘,56,ダ1800,良,**,1:57.3,-0.1,**,6-6-3-3,37.6-39.9,39.7,508(-2),,,(トーセンエディ),510.0
19,2020/12/12,5中山3,晴,4,2歳未勝利,,16,7,14,4.6,2,2,横山典弘,55,ダ1800,良,**,1:56.2,0.2,**,5-8-8-6,37.6-39.2,38.9,510(0),,,テンウォークライ,200.0
20,2020/11/23,5東京7,晴,5,2歳新馬,,13,2,2,9.1,3,12,横山典弘,55,芝1800,良,**,1:52.5,2.0,**,11-12-12,37.5-34.9,35.6,510(0),,,タケルジャック,
