,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/10/07,高知,曇,10,横倉山特別,,10,1,1,1.3,1.0,1.0,赤岡修次,56,ダ1600,良,**,1:49.7,-0.3,**,4-4-2-1,0.0-43.5,43.5,527(+3),,,(ラインメッセージ),160.0
1,2023/09/02,高知,曇,10,久喜橋特別,,9,1,1,2.5,2.0,1.0,赤岡修次,56,ダ1400,不,**,1:30.6,-0.4,**,2-2-2-1,0.0-39.1,39.1,524(+1),,,(ナムラボス),200.0
2,2023/07/29,高知,晴,4,サトノアラジン賞,,9,8,10,1.8,1.0,7.0,赤岡修次,56,ダ1800,稍,**,2:02.6,2.0,**,2-2-3-2,0.0-41.0,42.7,523(+5),,,スペルマロン,
3,2023/06/11,高知,曇,11,帰全山公園特別,,8,6,6,1.8,1.0,1.0,赤岡修次,56,ダ1600,不,**,1:42.2,-0.4,**,2-2-2-1,0.0-39.0,38.9,518(+2),,,(デルマカミカゼ),160.0
4,2023/04/23,高知,晴,5,C1ー4,,11,1,1,2.5,2.0,1.0,赤岡修次,56,ダ1400,稍,**,1:31.9,-0.5,**,3-2-3-1,0.0-40.3,40.1,516(-14),,,(デルマカミカゼ),90.0
5,2022/12/04,高知,曇,7,ラニ賞,,11,5,5,7.8,4.0,2.0,郷間勇太,56,ダ1800,重,**,1:59.7,0.4,**,3-3-2-2,0.0-40.9,41.1,530(+2),,,グッドヒューマー,175.0
6,2022/11/13,高知,晴,11,ツワブキ特別,,7,5,5,7.5,3.0,1.0,郷間勇太,56,ダ1600,不,**,1:43.0,-0.5,**,2-2-1-1,0.0-38.9,38.9,528(-5),,,(ヒカリオーソ),110.0
7,2022/11/05,高知,晴,5,C3ー11,,11,5,5,2.3,2.0,1.0,赤岡修次,56,ダ1300,重,**,1:24.4,-0.3,**,3-2-2-2,0.0-40.1,39.6,533(+8),,,(チョウザメノコ),60.0
8,2022/10/09,高知,曇,2,C3ー16,,10,6,6,1.2,1.0,1.0,宮川実,56,ダ1300,不,**,1:25.4,0.0,**,8-7-3-2,0.0-40.3,39.9,525(+16),,,(グレートバリア),60.0
9,2022/09/18,高知,雨,7,C3ー10,,0,7,9,,,,宮川実,56,ダ1300,重,,,,,,,,計不,,,,
10,2022/08/20,高知,曇,6,ファーストキッス特別,,9,2,2,2.6,2.0,2.0,宮川実,56,ダ1300,良,**,1:24.5,0.1,**,1-1-1-1,0.0-39.1,39.2,509(0),,,キョシンタンカイ,21.0
11,2022/07/31,高知,晴,8,誠也将充悠仁の件特別,,10,6,7,1.6,1.0,2.0,宮川実,56,ダ1300,不,**,1:22.6,0.0,**,2-2-2-2,0.0-37.3,37.2,509(-3),,,ファーストスキップ,21.0
12,2022/07/17,高知,晴,2,C3ー14,,9,4,4,1.4,1.0,2.0,宮川実,56,ダ800,不,**,0:49.1,0.7,**,2-3,0.0-35.5,35.8,512(-10),,,グランミューク,21.0
13,2022/05/21,1新潟5,曇,1,障害4歳以上未勝利,,13,3,3,14.9,6.0,9.0,五十嵐雄,60,障2890,良,,3:15.2,4.4,,1-1-2-2,106.1-39.3,13.5,522(0),,,メイショウアルト,
14,2022/04/30,1福島5,晴,4,障害4歳以上未勝利,,13,8,13,10.2,5.0,9.0,五十嵐雄,60,障2770,重,,3:07.4,3.3,,1-1-4-7,106.1-39.1,13.5,522(+4),,,モーガン,
15,2022/02/26,2小倉5,晴,4,障害4歳以上未勝利,,12,8,11,7.8,3.0,8.0,五十嵐雄,60,障2860,良,,3:16.9,3.3,,7-5-6-6,107.0-38.5,13.8,518(+6),,,クリエイトザライフ,
16,2021/06/19,3東京5,小雨,11,スレイプニルS(OP),,16,1,2,190.0,15.0,12.0,津村明秀,56,ダ2100,重,**,2:09.9,1.9,**,7-7-9-12,30.1-37.0,37.8,512(0),,,ハヤヤッコ,
17,2021/02/27,1阪神5,晴,11,仁川S(L),,16,3,6,90.8,14.0,15.0,松若風馬,54,ダ2000,良,**,2:07.9,3.4,**,3-3-3-7,35.1-38.1,41.2,512(+2),,,マイネルユキツバキ,
18,2020/12/20,5中山6,晴,11,ディセンバーS(L),,15,4,7,177.3,13.0,14.0,勝浦正樹,56,芝1800,良,**,1:51.6,2.4,**,3-5-6-8,37.5-36.0,37.7,510(+2),,,トーラスジェミニ,
19,2020/10/25,4東京6,晴,11,ブラジルC(L),,11,6,7,9.8,6.0,9.0,北村宏司,55,ダ2100,良,**,2:11.6,2.8,**,3-4-3-3,30.4-37.6,40.1,508(0),,,ハヤヤッコ,
20,2020/08/29,3新潟5,晴,11,BSN賞(L),,10,1,1,4.7,3.0,7.0,戸崎圭太,55,ダ1800,良,**,1:51.9,1.4,**,5-4-4-4,36.6-36.3,37.3,508(-5),,,ロードブレス,
21,2020/07/21,盛岡,晴,10,マーキュリーC(G3),,14,5,7,9.3,4.0,5.0,横山武史,54,ダ2000,良,**,2:04.6,1.6,**,2-2-1-2,0.0-37.5,39.1,513(+1),,,マスターフェンサー,138.0
22,2020/02/29,1阪神1,雨,11,仁川S(L),,15,4,7,5.6,2.0,3.0,松山弘平,54,ダ2000,稍,**,2:04.2,0.1,**,4-4-6-7,35.1-37.9,37.5,512(-2),,,ヒストリーメイカー,585.5
23,2020/02/08,2京都3,晴,11,アルデバランS(OP),,16,5,9,31.7,7.0,4.0,松山弘平,56,ダ1900,良,**,1:58.5,1.2,**,4-4-3-3,30.7-36.3,37.2,514(+8),,,ロードレガリス,330.0
24,2019/12/29,大井,晴,10,東京大賞典競走(G1),,13,1,1,37.8,7.0,9.0,武豊,57,ダ2000,稍,**,2:08.3,3.4,**,1-1-1-1,36.5-38.7,42.1,506(-10),,,オメガパフューム,
25,2019/12/19,名古屋,曇,11,名古屋グランプリ(G2),,12,7,9,8.2,5.0,5.0,三浦皇成,56,ダ2500,稍,**,2:44.2,1.8,**,3-3-3-5,0.0-39.3,40.9,516(+2),,,デルマルーヴル,186.0
26,2019/11/17,5東京6,晴,10,晩秋S(3勝クラス),,16,8,15,4.1,2.0,1.0,三浦皇成,55,ダ2100,良,**,2:09.8,-0.4,**,2-2-2-2,30.7-38.3,38.2,514(+6),,,(フリーフリッカー),1854.3
27,2019/11/02,5東京1,晴,12,3歳以上2勝クラス,,9,5,5,5.9,4.0,1.0,藤岡佑介,57,ダ2100,良,**,2:10.2,-1.0,**,2-2-2-2,31.1-36.2,36.1,508(-12),,,(スーパーフェザー),1100.0
28,2019/10/19,4京都6,小雨,12,3歳以上2勝クラス,,12,8,12,12.4,3.0,6.0,松山弘平,57,ダ1800,不,**,1:50.3,0.8,**,6-7-8-8,36.8-36.6,36.5,520(+4),,,ベストタッチダウン,
29,2019/09/28,4阪神8,晴,12,3歳以上2勝クラス,,14,4,5,20.6,10.0,3.0,松山弘平,57,ダ1800,良,**,1:52.7,0.1,**,7-8-10-10,38.7-36.8,36.0,516(+2),,,サザンブリーズ,280.0
