,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2016/05/25,門別,晴,11,楽天競馬特別,,12,7,9,28.0,7.0,9.0,岩橋勇二,57,ダ1500,良,**,1:38.1,3.6,**,8-10-12-11,,39.0,532(-16),,,ロイヤルクレスト,
1,2015/10/14,門別,曇,12,瑞穂賞〔H2〕(G),,11,5,5,63.2,8.0,5.0,石川倭,58,ダ1800,稍,**,1:56.4,0.7,**,9-8-3-1,,40.1,548(-4),,,グランプリブラッド,15.0
2,2015/09/30,門別,晴,12,ハーツクライ・プレミ,,9,5,5,11.4,5.0,6.0,井上俊彦,57,ダ2000,稍,**,2:11.5,2.3,**,7-7-3-3,,41.3,552(0),,,ジュエルクイーン,
3,2015/09/15,門別,晴,11,ホクレン「くるるの杜,,11,2,2,10.3,4.0,4.0,井上俊彦,57,ダ1800,良,**,1:57.4,1.7,**,8-8-6-5,,39.9,552(+10),,,ビービーレジェンド,8.0
4,2015/08/18,門別,雨,11,紅葉葵特別,,11,6,8,30.0,6.0,2.0,石川倭,57,ダ1800,重,**,1:53.1,0.1,**,4-4-3-3,,38.6,542(0),,,キタノイットウセイ,16.0
5,2015/08/04,門別,曇,11,十勝軽種馬農業協同組,,7,3,3,5.0,3.0,4.0,井上俊彦,57,ダ2000,良,**,2:12.6,1.3,**,5-5-5-4,,40.7,542(+2),,,スタンドアウト,8.0
6,2015/07/08,門別,晴,12,南天特別,,8,5,5,5.0,3.0,4.0,井上俊彦,57,ダ1800,良,**,1:56.5,0.8,**,5-5-4-3,,39.7,540(-6),,,ニシノファイター,8.0
7,2015/06/25,門別,晴,12,夏椿特別,,0,8,9,,,,石川倭,58,ダ1800,良,**,,,**,,,,538(-8),,,,
8,2015/06/10,門別,曇,12,ハービンジャー・プレ,,9,3,3,55.9,7.0,2.0,石川倭,58,ダ1800,稍,**,1:56.2,0.6,**,5-5-7-7,,37.0,546(-12),,,キタノイットウセイ,16.0
9,2015/05/28,門別,曇,12,赤レンガ記念〔H3〕(G),,11,8,11,160.7,9.0,9.0,石川倭,57,ダ2000,良,**,2:12.3,2.8,**,6-6-10-10,,42.0,558(+13),,,ウルトラカイザー,
10,2013/10/18,大井,曇,11,オクトーバー賞競走,,13,2,2,5.2,3.0,11.0,的場文男,57,ダ1800,良,**,1:55.7,2.8,**,7-6-8-8,37.6-38.4,40.6,545(+1),,,ベルモントガリバー,
11,2013/09/18,大井,晴,11,東京記念競走(G),,13,1,1,11.3,4.0,13.0,和田譲治,56,ダ2400,稍,**,2:39.3,3.1,**,6-5-5-5,38.8-39.1,41.8,544(0),,,プレティオラス,
12,2013/08/30,大井,晴,11,東京中日スポーツ賞競,,11,7,8,2.9,1.0,5.0,今野忠成,57,ダ1400,良,**,1:27.9,1.4,**,7-8-8,37.1-37.4,38.2,544(-1),,,セントマーチ,36.8
13,2013/08/13,大井,晴,11,オーガスト賞競走,,15,8,14,2.4,1.0,2.0,今野忠成,57,ダ2000,稍,**,2:09.4,0.3,**,7-7-5-4,37.5-40.5,40.5,545(+1),,,プレティオラス,138.0
14,2013/07/24,川崎,雨,11,’13スパーキングサ,,11,6,8,9.0,4.0,4.0,今野忠成,57,ダ1600,不,**,1:40.0,0.4,**,10-10-7-6,36.8-38.7,38.0,544(+5),,,ジュウクリュウオウ,60.0
15,2012/11/28,大井,曇,11,勝島王冠競走(G),,16,8,15,8.3,4.0,16.0,今野忠成,59,ダ1800,不,**,1:59.1,4.2,**,15-15-2-5,37.6-39.3,43.4,539(+3),,,プーラヴィーダ,
16,2012/11/05,川崎,曇,11,JBCクラシック(G1),,13,7,10,73.2,7.0,7.0,今野忠成,55,ダ2100,良,**,2:16.0,3.5,**,8-7-6-7,29.6-38.9,41.9,536(+12),,,ワンダーアキュート,
17,2012/09/17,4中山5,晴,11,セントライト記念(G2),,17,5,9,169.1,15.0,15.0,今野忠成,56,芝2200,良,**,2:13.3,2.5,**,17-17-12-16,35.2-34.7,36.2,524(-10),,,フェノーメノ,
18,2012/07/11,大井,晴,11,ジャパンダートダービ(G1),,11,7,8,44.9,7.0,3.0,今野忠成,56,ダ2000,良,**,2:06.1,0.8,**,7-7-2-2,36.1-36.4,37.2,534(+4),,,ハタノヴァンクール,900.0
19,2012/06/06,大井,曇,11,東京ダービー競走(G),,16,5,9,3.3,2.0,5.0,今野忠成,56,ダ2000,良,**,2:07.3,0.5,**,14-14-12-9,35.6-39.8,39.1,530(-2),,,プレティオラス,210.0
20,2012/05/09,大井,雨,11,羽田盃競走(G),,12,7,10,26.1,8.0,1.0,今野忠成,56,ダ1800,稍,**,1:52.9,-0.3,**,9-9-6-1,35.2-40.7,40.5,532(+4),,,(エミーズパラダイス),3500.0
21,2012/04/17,大井,雨,10,チューリップ特別競走,,13,6,9,2.8,1.0,1.0,今野忠成,57,ダ1800,稍,**,1:55.0,0.0,**,6-6-5-5,39.1-38.0,37.8,528(+3),,,(グラッツェーラ),220.0
22,2012/03/05,大井,雨,10,君子蘭特別競走,,16,7,13,5.3,2.0,2.0,的場文男,57,ダ1800,不,**,1:54.7,0.2,**,6-6-5-4,37.2-39.9,39.8,525(+3),,,アートオブアース,87.5
23,2012/02/07,船橋,曇,9,ベストサドル特別,,11,6,7,4.1,2.0,1.0,今野忠成,56,ダ1600,不,**,1:42.7,-0.6,**,8-7-7-5,37.1-39.8,38.9,522(-1),,,(スリーマンボ),250.0
24,2012/01/20,大井,雨,10,ゆきやなぎ特別競走,,16,5,9,18.2,9.0,3.0,今野忠成,56,ダ1600,稍,**,1:42.2,0.4,**,8-7-6-5,38.1-38.9,38.7,523(-3),,,グッドタイガー,50.0
25,2011/12/28,大井,晴,9,白鳥特別競走,,14,6,9,4.9,2.0,7.0,真島大輔,55,ダ1800,良,**,1:57.0,1.0,**,4-3-2-2,38.1-40.1,41.1,526(+1),,,ドゥフトライネン,
26,2011/12/01,大井,曇,4,2歳,,13,1,1,1.4,1.0,4.0,真島大輔,55,ダ1600,稍,**,1:43.5,1.2,**,11-11-2-2,38.0-39.3,40.5,525(+7),,,ハテンコウ,24.0
27,2011/10/31,大井,晴,2,2歳　新馬(新馬),,9,8,9,4.2,3.0,1.0,真島大輔,55,ダ1600,良,**,1:44.4,-1.0,**,2-2-2-2,39.2-39.6,39.6,518(0),,,(ナリショーケント),250.0
