,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/10/04,大井,雨,12,トルマリン賞競走,,15,5,9,34.4,9,8,藤本現暉,56,ダ1800,不,**,1:54.2,1.9,**,13-12-10-9,36.0-38.1,38.6,418(+7),,,ビシャモンテン,
1,2023/09/18,大井,晴,12,アルコル賞競走,,11,7,8,20.0,6,3,本橋孝太,57,ダ1800,重,**,1:54.8,0.8,**,9-8-7-7,38.5-38.7,37.9,411(+1),,,マイネルロッシュ,65.0
2,2023/09/04,大井,曇,11,オフトひたちなか賞競,,12,8,11,42.3,9,5,本橋孝太,55,ダ2000,不,**,2:07.5,1.3,**,10-11-11-10,37.1-38.9,38.1,410(-1),,,ラブラブパイロ,32.0
3,2023/08/13,大井,曇,9,ホッケータウンしなが,,11,2,2,61.3,8,5,本橋孝太,57,ダ1800,稍,**,1:54.8,1.7,**,10-10-10-9,37.0-39.7,38.5,411(0),,,マイネルサブマリン,26.0
4,2023/08/03,大井,晴,10,B2四,,12,5,6,90.8,12,5,本橋孝太,56,ダ1400,稍,**,1:27.1,1.1,**,12-12-12,35.7-38.5,37.4,411(-1),,,サイレントギフト,24.0
5,2023/07/10,大井,晴,12,昌平坂賞競走,,9,6,6,79.4,8,4,藤本現暉,56,ダ1600,良,**,1:41.1,2.3,**,7-7-7-6,37.6-37.0,38.8,412(+3),,,シュアゲイト,36.0
6,2023/06/27,大井,曇,9,秋葉原賞競走,,8,6,6,39.1,7,8,藤本現暉,56,ダ1600,良,**,1:42.1,1.6,**,8-8-7-7,37.8-37.7,38.3,409(-2),,,イルヴェント,
7,2023/06/06,大井,雨,10,アーバンステージ水無,,15,2,2,142.6,11,6,藤本現暉,57,ダ2000,重,**,2:09.6,2.2,**,13-14-14-12,35.9-38.1,38.4,411(+4),,,ラブリーホライズン,
8,2023/05/22,大井,曇,12,レグルス賞競走,,15,1,2,78.7,11,9,藤本現暉,57,ダ1600,稍,**,1:42.9,1.6,**,13-13-13-13,36.8-39.9,38.6,407(-5),,,ベニッシモ,
9,2023/05/10,大井,晴,12,緑風賞競走,,16,4,8,276.0,16,13,藤本現暉,55,ダ1800,稍,**,1:54.5,1.9,**,16-15-15-14,36.8-38.2,38.8,412(+5),,,ハデスキーパー,
