,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2018/08/18,オースト,,7,P.B.ローレンスS(G2),,16,,5,21.0,12,15,ザーラ,59,芝1400,稍,,,,,15-16,,,計不,,,,
1,2017/12/09,5阪神3,晴,11,リゲルS(OP),,13,8.0,12,17.6,6,8,武豊,57,芝1600,良,**,1:33.7,0.5,**,9-8,35.1-34.1,34.0,526(+2),,,レッドアンシェル,
2,2017/11/25,5東京7,晴,11,キャピタルS(OP),,18,8.0,16,7.0,4,9,戸崎圭太,56,芝1600,良,**,1:33.4,0.8,**,14-14,35.2-34.2,33.8,524(0),,,ダイワキャグニー,
3,2017/09/10,4中山2,晴,11,京成杯オータムH(G3),,15,7.0,13,13.7,6,3,松若風馬,56,芝1600,良,**,1:31.9,0.3,**,8-7-7,34.6-34.5,34.0,524(-2),,,グランシルク,988.3
4,2017/08/13,2新潟6,曇,11,関屋記念(G3),,16,5.0,10,9.4,5,3,松若風馬,56,芝1600,良,**,1:32.4,0.2,**,4-4,35.2-34.3,33.6,526(0),,,マルターズアポジー,988.1
5,2017/07/23,3中京8,曇,11,トヨタ賞中京記念(G3),,16,5.0,10,7.8,3,5,松若風馬,56,芝1600,良,**,1:34.0,0.8,**,11-12-12,34.7-34.8,34.5,526(-4),,,ウインガニオン,390.0
6,2017/04/30,1新潟2,晴,11,谷川岳S(OP),,14,3.0,4,4.9,3,2,松若風馬,57,芝1600,良,**,1:34.4,0.0,**,3-3,36.0-34.5,34.1,530(+4),,,ウインガニオン,929.4
7,2016/12/17,5阪神5,曇,11,リゲルS(OP),,17,1.0,2,4.6,2,8,松若風馬,57,芝1600,良,**,1:35.4,0.6,**,3-4,35.7-35.1,35.4,526(+6),,,マイネルアウラート,
8,2016/11/26,5東京7,晴,11,キャピタルS(OP),,15,8.0,15,3.8,2,7,ムーア,56,芝1600,良,**,1:34.5,1.0,**,11-11,34.1-35.2,35.3,520(+2),,,ブラックムーン,
9,2016/09/11,4中山2,曇,11,京成杯オータムH(G3),,15,7.0,14,6.5,3,10,松若風馬,56,芝1600,良,**,1:33.8,0.8,**,6-5-4,35.1-35.0,35.4,518(-4),,,ロードクエスト,
10,2016/08/14,2新潟6,晴,11,関屋記念(G3),,18,6.0,12,16.1,7,2,松若風馬,56,芝1600,良,**,1:31.8,0.0,**,3-3,34.4-34.7,34.2,522(+2),,,ヤングマンパワー,1618.6
11,2016/07/24,3中京8,曇,11,トヨタ賞中京記念(G3),,16,6.0,11,8.8,5,5,武豊,56,芝1600,良,**,1:33.9,0.3,**,10-12-13,35.5-34.6,33.9,520(+10),,,ガリバルディ,390.0
