,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2016/09/30,船橋,曇,11,長月特別,,12,1,1,,,取,山本聡紀,56,ダ1600,稍,**,,,**,,36.4-39.8,,計不,,,ブレーヴマン,
1,2016/09/14,浦和,曇,11,長月特別,,10,6,6,43.0,7.0,5,見越彬央,55,ダ1500,重,**,1:36.6,1.2,**,8-8-9-6,30.9-38.6,38.7,480(0),,,アポロズスピアー,32.0
2,2016/08/11,浦和,晴,11,山の日特別,,11,6,7,22.5,5.0,8,見越彬央,57,ダ1400,良,**,1:29.6,2.4,**,7-7-7-8,36.1-38.3,38.1,480(-6),,,レアヴェントゥーレ,
3,2016/03/15,大井,晴,11,隅田川オープン競走(OP),,11,4,4,40.8,6.0,7,達城龍次,54,ダ1600,不,**,1:42.8,2.0,**,10-9-10-10,37.7-39.1,38.5,486(-8),,,テムジン,
4,2016/02/18,船橋,晴,11,駿麗賞,,13,6,8,16.9,5.0,7,達城龍次,57,ダ1600,重,**,1:43.3,2.1,**,7-7-8-9,37.3-39.2,40.0,494(+11),,,レガルスイ,
5,2015/12/29,大井,晴,10,東京大賞典競走(G1),,14,6,9,212.7,12.0,12,達城龍次,57,ダ2000,良,**,2:06.4,3.4,**,11-11-11-11,36.7-37.8,38.1,483(+3),,,サウンドトゥルー,
6,2015/11/25,大井,雨,11,勝島王冠競走(G),,16,2,3,6.9,3.0,2,達城龍次,53,ダ1800,重,**,1:55.1,0.5,**,6-6-6-6,38.2-39.0,39.0,480(+3),,,ムサシキングオー,455.0
7,2015/10/16,大井,雨,11,デイリースポーツ賞競,,14,7,11,12.2,7.0,1,達城龍次,55,ダ1800,良,**,1:53.8,-0.1,**,5-5-6-6,36.9-39.9,39.4,477(+2),,,(セトノシャンクス),460.0
8,2015/09/24,浦和,雨,10,マルチウイン特別,,12,7,10,5.9,2.0,1,達城龍次,57,ダ1400,良,**,1:28.3,-0.1,**,2-2-2-2,37.3-38.3,38.1,475(+1),,,(アネラノヘア),400.0
9,2015/08/24,大井,晴,11,ギャラクシー賞競走,,14,5,8,15.3,5.0,3,達城龍次,55,ダ1800,良,**,1:55.8,0.3,**,8-8-7-8,38.3-39.0,38.6,474(+4),,,マイネルリボーン,64.0
10,2015/07/30,大井,曇,11,ロマンティックナイト,,14,8,13,38.3,9.0,2,達城龍次,55,ダ1600,重,**,1:40.2,0.6,**,9-8-7-7,36.0-39.1,38.7,470(-5),,,アートオブアース,96.0
11,2015/07/16,浦和,曇,10,マルチヒーロー特別,,12,5,6,9.8,4.0,4,達城龍次,57,ダ1400,不,**,1:29.5,2.0,**,5-6-6-6,36.2-38.8,39.1,475(+2),,,ノブワイルド,52.0
12,2015/06/22,大井,曇,11,サンケイスポーツ賞競,,16,7,14,27.6,8.0,5,達城龍次,57,ダ1600,稍,**,1:41.4,0.6,**,11-12-4-5,37.1-38.8,39.3,473(-4),,,エックスファクター,21.6
13,2015/05/28,浦和,曇,10,マルチステッキ特別,,12,7,10,4.3,2.0,4,達城龍次,57,ダ1400,良,**,1:29.6,1.1,**,7-8-8-8,37.0-38.8,38.8,477(+1),,,キーブランド,52.0
14,2015/04/30,浦和,曇,10,マルチスター特別,,10,2,2,6.4,3.0,2,達城龍次,57,ダ1400,良,**,1:29.4,0.0,**,7-7-7-5,37.6-38.9,38.4,476(0),,,インテグラード,120.0
15,2015/04/08,大井,曇,12,斉藤工&剛力彩芽来場,,16,4,7,22.0,8.0,1,達城龍次,56,ダ1800,不,**,1:54.7,-0.3,**,8-10-6-4,38.0-39.7,38.9,476(-3),,,(キタサンシンゲキ),250.0
16,2015/03/24,浦和,晴,12,沈丁花特別,,12,7,9,5.1,3.0,3,森泰斗,56,ダ1500,良,**,1:36.2,0.4,**,3-3-3-4,30.5-39.4,39.3,479(+2),,,オンワードナスキー,34.0
17,2015/02/18,浦和,雨,9,越生梅林賞,,12,6,7,10.1,5.0,1,森泰斗,56,ダ1400,不,**,1:29.0,-0.8,**,3-3-3-1,38.9-37.2,37.2,477(+7),,,(ユキアカリノマチ),140.0
18,2015/01/27,川崎,晴,12,王者の眼差し賞,,14,6,9,19.8,7.0,14,今野忠成,56,ダ1600,不,**,1:50.2,5.2,**,12-12-12-12,38.3-40.4,44.7,470(-2),,,ケンロクエンペラー,
19,2015/01/09,浦和,晴,11,端月特別,,12,3,3,33.9,7.0,3,今野忠成,57,ダ1400,良,**,1:29.4,0.5,**,4-3-4-3,37.8-38.0,38.1,472(+1),,,アポロズスピアー,34.0
20,2014/12/23,浦和,晴,12,寒椿特別,,12,8,12,11.0,5.0,6,今野忠成,55,ダ1500,重,**,1:38.7,1.8,**,11-11-10-9,31.2-39.1,40.2,471(0),,,アポロズスピアー,
21,2014/12/08,浦和,晴,10,冬菊特別,,11,3,3,36.6,8.0,4,今野忠成,56,ダ1600,稍,**,1:44.4,1.0,**,10-10-9-7,38.3-39.0,38.6,471(0),,,エスケイアリュール,26.0
22,2014/11/19,浦和,晴,11,円良田湖特別,,11,6,7,38.2,8.0,7,今野忠成,56,ダ1600,良,**,1:44.7,1.9,**,8-8-8-7,39.1-37.1,38.6,471(+8),,,マイネルヴェルディ,
23,2014/07/23,川崎,曇,10,海風特別,,10,1,1,12.1,6.0,6,藤江渉,56,ダ1500,良,**,1:35.9,0.6,**,6-6-7-6,29.3-40.5,39.2,463(-5),,,アスニカケルハシ,
24,2014/06/26,大井,晴,9,B3五,,14,6,10,50.3,10.0,3,森泰斗,56,ダ1400,重,**,1:28.1,0.9,**,6-7-6,37.7-37.1,37.4,468(-2),,,ヒットザトレイル,28.8
