,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2017/11/14,大井,曇,11,スポーツニッポン賞競,,9,8,8,16.5,6,9,瀧川寿希,57,ダ2000,稍,**,2:13.2,5.4,**,5-5-8-8,36.8-40.0,43.9,539(+5),,,アサクサスターズ,
1,2017/11/03,大井,晴,9,JBCクラシック競走(G1),,13,8,13,939.0,13,13,安藤洋一,57,ダ2000,重,**,2:12.6,8.1,**,13-13-13-13,36.7-37.8,42.5,534(-5),,,サウンドトゥルー,
2,2017/06/30,大井,曇,11,ムーンビーチ賞競走,,16,6,11,32.9,11,6,瀧川寿希,57,ダ1800,稍,**,1:55.6,1.4,**,11-11-11-11,36.8-39.8,40.3,539(-6),,,ハードクラップ,
3,2017/06/08,大井,晴,8,ムーンストーン賞競走(OP),,8,3,3,7.7,4,7,瀧川寿希,55,ダ1600,稍,**,1:42.4,2.4,**,7-7-7-7,37.7-37.6,39.1,545(+3),,,トーセンハルカゼ,
4,2017/05/25,大井,曇,11,スポーツ報知賞競走,,14,5,8,22.6,7,11,坂井英光,57,ダ1600,良,**,1:43.2,1.0,**,12-12-12-12,37.4-40.1,39.5,542(-2),,,ミッドイェルバハ,
5,2017/05/08,大井,晴,11,ケンタウルス賞競走,,12,5,5,7.1,4,5,瀧川寿希,57,ダ1800,良,**,1:55.4,1.8,**,12-12-12-8,38.0-37.8,38.7,544(+2),,,タマモネイヴィー,51.0
6,2017/04/21,大井,曇,11,ダイアモンドターン賞,,13,7,10,12.8,6,1,瀧川寿希,57,ダ1600,良,**,1:42.0,-0.4,**,2-2-2-2,38.0-39.3,39.2,542(+3),,,(メジャーリーガー),350.0
7,2017/04/04,川崎,晴,11,スポーツニッポン卯月(OP),,10,8,10,67.3,8,4,瀧川寿希,53,ダ2100,稍,**,2:19.9,1.0,**,4-4-4-3,31.0-41.0,41.5,539(-5),,,ジャーニーマン,90.0
8,2017/03/21,大井,雨,11,アクアマリン賞競走,,12,2,2,41.7,9,8,達城龍次,56,ダ1800,重,**,1:56.5,1.4,**,5-5-6-6,38.9-37.9,38.7,544(0),,,タイムビヨンド,
9,2017/03/09,大井,晴,12,寒梅賞競走,,16,6,11,16.3,5,7,達城龍次,55,ダ1600,良,**,1:43.8,1.3,**,13-14-14-14,38.6-38.9,39.0,544(-5),,,サブノクロヒョウ,
10,2017/02/14,大井,晴,11,バレンタイン賞競走,,13,5,6,8.8,3,1,的場文男,57,ダ1800,良,**,1:57.0,-0.1,**,8-9-9-9,38.1-40.3,38.4,549(+4),,,(ニシノゲンキマル),350.0
11,2017/01/26,大井,晴,12,ジャニュアリー賞競走,,16,1,2,15.1,6,3,的場文男,57,ダ1800,良,**,1:57.0,0.3,**,6-6-6-6,39.2-39.0,39.0,545(+4),,,ステイサウンド,75.0
12,2016/12/29,大井,晴,10,東京大賞典競走(G1),,14,3,3,535.6,10,10,的場文男,57,ダ2000,重,**,2:10.6,4.8,**,11-11-9-10,37.9-36.3,40.2,541(+2),,,アポロケンタッキー,
13,2016/12/13,川崎,雨,11,東京スポーツ師走杯,,12,6,7,70.7,10,6,的場文男,55,ダ2000,良,**,2:12.2,1.3,**,8-8-10-7,36.7-40.4,40.8,539(-3),,,オメガスカイツリー,
14,2016/11/30,大井,晴,11,勝島王冠競走(G),,14,3,4,184.6,13,11,丹内祐次,53,ダ1800,稍,**,1:57.2,2.4,**,10-10-10-11,38.9-38.2,40.0,542(+4),,,セイスコーピオン,
15,2016/11/14,大井,雨,11,オフト新潟賞競走,,16,2,3,23.1,9,5,森泰斗,57,ダ1800,不,**,1:56.9,1.9,**,5-5-10-12,38.9-38.3,39.3,538(+2),,,ブレーヴマン,35.0
16,2016/10/28,大井,雨,11,池月・磨墨賞競走,,10,2,2,39.6,7,8,森泰斗,55,ダ1800,稍,**,1:57.3,3.4,**,5-5-6-7,38.4-38.0,40.6,536(+5),,,センティグレード,
17,2016/10/11,大井,曇,10,夢と誇りあるふるさと,,15,6,11,17.9,9,13,森泰斗,55,ダ1600,重,**,1:43.3,1.4,**,10-12-11-13,37.2-39.8,40.6,531(-2),,,フジノドラマ,
18,2016/09/22,大井,曇,12,ニュートラック松山賞,,13,8,14,4.7,3,2,的場文男,57,ダ1800,不,**,1:56.5,0.5,**,4-5-5-5,38.8-38.6,38.8,533(-6),,,クインザヒーロー,120.0
19,2016/06/30,大井,曇,10,ムーンビーチ賞競走,,10,5,5,8.3,5,1,的場文男,55,ダ1800,不,**,1:55.3,-0.6,**,5-5-4-3,37.0-39.9,39.6,539(-3),,,(カシマリュウジン),350.0
20,2016/06/07,大井,曇,11,東京スポーツ賞競走,,14,5,7,17.9,8,5,的場文男,55,ダ1600,良,**,1:42.4,0.9,**,9-10-8-8,36.2-40.4,39.5,542(-2),,,バースフォンテン,35.0
21,2016/05/17,大井,曇,12,プレアデス賞競走,,16,4,8,17.0,7,10,的場文男,55,ダ1800,不,**,1:57.0,2.6,**,12-13-13-12,38.3-39.6,40.6,544(+3),,,フジノドラマ,
22,2016/04/19,大井,晴,12,ケンタウルス賞競走,,16,4,7,8.9,4,8,的場文男,57,ダ1800,良,**,1:58.2,0.8,**,1-1-1-1,39.7-39.5,40.3,541(-5),,,グッドグラッド,
23,2016/04/08,大井,曇,9,エイプリル賞競走,,8,2,2,14.3,5,2,的場文男,55,ダ1600,不,**,1:43.5,0.5,**,2-2-2-2,39.5-38.1,38.6,546(+4),,,ノブワイルド,140.0
24,2016/03/17,大井,晴,11,アクアマリン賞競走,,15,6,11,24.3,10,4,的場文男,55,ダ1800,重,**,1:55.7,0.5,**,4-4-3-3,37.2-39.9,40.2,542(0),,,トーセンハリケーン,38.4
25,2016/02/25,大井,晴,11,ゴールデンステッキ賞,,16,1,1,19.1,5,10,繁田健一,57,ダ1800,重,**,1:56.9,1.3,**,5-3-6-5,38.2-39.1,40.2,542(-1),,,ギンザヴィクトリア,
26,2016/02/10,大井,晴,11,金盃競走(G),,16,4,8,114.0,11,8,笹川翼,52,ダ2600,良,**,2:53.1,2.9,**,3-3-3-6,38.6-39.6,42.1,543(+1),,,ジャルディーノ,
27,2016/01/14,大井,晴,12,ジャニュアリー賞競走,,13,7,12,7.1,4,9,真島大輔,57,ダ1800,良,**,1:56.0,0.7,**,4-4-4-3,38.0-38.2,38.6,542(+5),,,コンプリートゲーム,
