,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2013/09/27,園田,晴,11,B2,,9,4,4,8.7,3.0,8,下原理,56.0,ダ1700,良,,1:55.9,1.8,,3-3-3-4,,41.4,445(-1),,,カーペウィアム,
1,2013/09/13,園田,晴,12,B2C1,,12,7,9,9.2,5.0,11,下原理,57.0,ダ1700,良,,1:55.0,2.1,,4-5-7-10,,41.5,446(-3),,,ハルイチバン,
2,2013/08/15,園田,晴,11,おしろいばな賞B2,,11,5,5,7.3,5.0,2,板野央,56.0,ダ1700,良,,1:54.1,0.3,,1-1-1-1,,40.1,449(+6),,,アオイ,10.0
3,2013/07/18,園田,晴,9,B2,,12,6,7,6.2,4.0,3,永島太郎,56.0,ダ1700,良,,1:52.4,0.3,,2-2-3-3,,40.3,443(-2),,,メイショウリバー,5.0
4,2013/07/03,園田,曇,10,西脇市日本のへそ特別,,8,1,1,11.5,5.0,2,永島太郎,56.0,ダ1700,良,,1:53.5,0.1,,1-1-1-1,,39.3,445(-4),,,ツルマルホクト,10.0
5,2013/06/19,園田,雨,10,近松のまちあまがさき,,10,7,7,23.0,5.0,4,永島太郎,56.0,ダ1700,重,,1:49.9,1.5,,3-3-4-4,,38.6,449(-8),,,トライチャンス,3.0
6,2013/05/30,園田,雨,8,B1,,10,5,5,25.5,8.0,8,永島太郎,56.0,ダ1700,稍,,1:54.1,2.2,,2-2-1-3,,42.3,457(+3),,,リキサンスパーク,
7,2013/05/09,園田,晴,10,B1B2,,12,6,8,51.1,8.0,7,永島太郎,57.0,ダ1700,良,,1:52.7,1.6,,8-8-6-8,,39.1,454(-3),,,ミスヨナ,
8,2013/04/18,園田,晴,10,B1B2,,10,1,1,4.9,4.0,6,永島太郎,57.0,ダ1700,良,,1:54.7,2.9,,1-1-3-4,,42.6,457(+2),,,パラドックビーン,
9,2013/03/27,園田,曇,12,B1B2,,10,7,7,24.8,6.0,3,永島太郎,57.0,ダ1700,良,,1:53.9,0.2,,1-1-1-2,,40.0,455(0),,,ディーエスハスラー,6.0
10,2013/03/06,園田,晴,9,ポイント還元オッズパ,,12,7,10,32.1,9.0,4,板野央,56.0,ダ1700,良,,1:54.5,1.0,,1-1-1-2,,41.0,455(+2),,,クリーンチャンス,3.6
11,2013/02/13,園田,晴,9,B1,,9,8,9,6.4,4.0,4,板野央,56.0,ダ1700,重,,1:52.8,0.8,,1-1-2-3,,40.0,453(-2),,,サーノ,3.6
12,2013/01/30,園田,晴,10,エフエムあまがさき8,,12,2,2,120.1,12.0,6,坂本和也,56.0,ダ1700,良,,1:55.0,1.0,,5-5-6-6,,39.6,455(-1),,,ケイアイアレス,
13,2013/01/16,園田,晴,10,兵庫県馬主協会会長賞,,11,6,7,72.1,11.0,8,坂本和也,56.0,ダ1700,重,,1:53.1,1.0,,2-1-2-3,,39.1,456(+2),,,サマーパレス,
14,2012/12/19,園田,晴,11,楽天競馬で買いま賞A,,10,4,4,41.7,6.0,9,永島太郎,56.0,ダ1700,稍,,1:55.4,3.3,,8-8-7-7,,40.9,454(-5),,,ナリタフェニックス,
15,2012/11/29,園田,曇,9,報知澪標特別A1,,12,7,9,119.5,12.0,10,有馬澄男,54.0,ダ1400,稍,,1:29.5,1.3,,10-10-12-12,,39.2,459(+6),,,タガノバロット,
16,2012/11/09,園田,晴,9,菊正宗特別A1,,8,3,3,18.4,5.0,7,木村健,54.0,ダ1700,良,,1:52.3,1.2,,3-3-5-5,,39.8,453(+3),,,パーフェクトラン,
17,2012/10/19,園田,晴,11,丹波篠山黒まめ特別A,,12,8,12,95.4,12.0,8,有馬澄男,54.0,ダ1400,重,,1:30.1,1.9,,2-3-5-8,,39.9,450(+4),,,フィオーレハーバー,
18,2012/09/07,園田,晴,9,摂津盃(G),,12,3,3,75.9,11.0,11,松平幸秀,54.0,ダ1700,良,,1:52.6,2.9,,3-3-6-9,,41.5,446(+10),,,エーシンアガペー,
19,2012/08/08,姫路,晴,9,恐竜化石からウマれた,,12,5,5,5.3,2.0,1,永島太郎,56.0,ダ1500,良,,1:35.0,-0.4,,1-1-1-1,,38.6,436(-1),,,(プレストンシャトー),75.0
20,2012/07/11,姫路,雨,9,あわ神・あわ姫結婚記,,12,8,11,3.8,2.0,2,永島太郎,56.0,ダ1500,稍,,1:35.1,0.2,,2-3-3-3,,38.6,437(-13),,,ピースプロテクター,14.0
21,2012/06/13,園田,曇,10,オッズパーク特別,,12,1,1,4.8,2.0,2,木村健,56.0,ダ1700,稍,,1:51.9,0.2,,3-3-3-2,,39.5,450(0),,,ベストラン,15.0
22,2012/05/31,園田,曇,10,兵庫の特産品特別,,9,4,4,72.9,9.0,8,永島太郎,54.0,ダ1700,稍,,1:52.3,2.9,,7-7-8-8,,40.6,450(+3),,,エーシンアガペー,
23,2012/05/16,園田,晴,11,エメラルド特別,,12,7,9,51.1,11.0,7,坂本和也,54.0,ダ1700,良,,1:52.6,1.1,,1-1-1-2,,40.0,447(-3),,,マンボビーン,
24,2012/04/26,園田,曇,9,大日本プロレスC,,9,8,8,52.3,7.0,6,永島太郎,56.0,ダ1400,稍,,1:30.8,1.3,,1-1-4-5,,40.8,450(0),,,エーシンエフダンズ,
25,2012/04/04,園田,晴,10,A2二　4歳以上,,9,5,5,3.9,2.0,1,永島太郎,56.0,ダ1700,重,,1:50.7,-0.5,,1-1-1-1,,39.4,450(+1),,,(エバーモア),70.0
26,2012/03/15,園田,晴,10,グリーンエコー笠形特,,8,5,5,66.4,8.0,8,永島太郎,55.0,ダ1400,稍,,1:31.6,2.6,,6-6-7-8,,40.1,449(-5),,,タガノブリガデイロ,
27,2012/03/01,園田,晴,11,姫路カシの木特別,,8,6,6,147.1,8.0,8,永島太郎,55.0,ダ1870,不,,2:01.5,2.2,,7-8-6-6,,38.8,454(+3),,,パーフェクトラン,
28,2012/02/02,園田,雪,10,A1　4歳以上,,12,5,6,73.4,11.0,12,板野央,55.0,ダ1700,良,,1:54.0,2.2,,5-5-10-11,,40.2,451(-1),,,キヨミラクル,
29,2012/01/04,園田,雪,10,楽天競馬賞,,12,1,1,34.9,7.0,3,永島太郎,55.0,ダ1700,良,,1:52.0,0.7,,4-3-3-2,,39.4,452(+4),,,イイデケンシン,8.5
30,2011/12/07,園田,晴,11,京都畜産特別,,10,3,3,42.1,6.0,4,永島太郎,57.0,ダ1700,良,,1:51.1,1.4,,3-3-5-6,,40.2,448(-4),,,クールフォーマ,5.1
31,2011/11/24,園田,晴,11,スポニチなにわ賞,,12,6,7,373.8,9.0,4,永島太郎,54.0,ダ1700,良,,1:51.6,1.7,,1-1-3-3,,39.9,452(+1),,,オオエライジン,5.1
32,2011/11/03,園田,晴,10,兵庫県産たまご特別,,12,8,12,126.3,10.0,8,永島太郎,54.0,ダ1700,稍,,1:51.7,1.4,,2-2-3-5,,40.8,451(+4),,,ツルマルビビッド,
33,2011/10/20,園田,晴,10,いそぎく賞,,8,2,2,91.2,8.0,5,永島太郎,54.0,ダ1870,良,,2:03.6,2.0,,4-4-5-4,,40.3,447(+2),,,ダイナミックグロウ,5.2
34,2011/10/06,園田,晴,10,姫山菊花賞(G),,12,6,7,51.4,10.0,11,松平幸秀,56.0,ダ1700,稍,,1:52.4,2.1,,6-6-8-7,,40.5,445(+3),,,タガノサイクロン,
35,2011/09/08,園田,晴,10,JRASSC,,11,5,5,26.4,7.0,4,永島太郎,54.0,ダ1700,良,,1:52.3,0.8,,2-2-5-4,,40.3,442(-2),,,ハイパーフォルテ,7.8
36,2011/08/15,園田,晴,9,摂津盃(G),,10,7,8,50.7,8.0,8,永島太郎,54.0,ダ1700,良,,1:52.5,2.6,,7-6-7-7,,41.9,444(+10),,,タガノサイクロン,
37,2011/07/27,園田,曇,10,やしろ鴨川の郷特別,,10,6,6,6.6,4.0,1,永島太郎,56.0,ダ1700,良,,1:51.2,-0.3,,1-1-1-1,,39.1,434(+2),,,(ウインドコースト),70.0
38,2011/07/14,園田,晴,9,「近江牛」特別,,12,6,7,73.6,9.0,9,板野央,54.0,ダ1700,良,,1:52.1,2.3,,1-1-2-6,,41.3,432(-13),,,タガノマーシャル,
39,2011/06/16,園田,雨,10,大阪発刊30周年記念,,12,3,3,30.6,10.0,7,松平幸秀,55.0,ダ1700,重,,1:51.0,0.5,,1-1-1-2,,40.1,445(+1),,,コスモトノ,
40,2011/05/19,園田,晴,9,A1　4歳以上,,10,5,5,4.9,4.0,10,坂本和也,55.0,ダ1700,良,,1:53.5,1.9,,1-1-3-3,,41.0,444(-2),,,フィールドジュエル,
41,2011/04/21,園田,晴,10,A1　4歳以上,,8,8,8,15.4,4.0,2,永島太郎,54.0,ダ1700,良,,1:51.5,0.4,,1-1-1-1,,39.7,446(-1),,,グランプリサクセス,26.0
42,2011/03/30,園田,晴,11,阪急高速バス特別,,12,1,1,78.2,11.0,5,永島太郎,54.0,ダ1700,良,,1:53.2,1.6,,1-1-4-4,,40.4,447(+2),,,レッドゾーン,3.6
43,2011/03/17,園田,曇,11,トータリゼータC,,11,3,3,62.2,7.0,10,永島太郎,56.0,ダ1400,良,,1:32.8,2.2,,7-8-8-10,,41.2,445(+1),,,シンボリバッハ,
44,2011/02/23,園田,曇,11,フェブラリーC,,12,8,12,73.8,9.0,6,松浦政宏,56.0,ダ1700,良,,1:52.3,1.6,,3-3-3-4,,39.7,444(-3),,,イイデケンシン,
45,2011/02/10,園田,晴,9,豊岡市「城崎温泉」特,,11,3,3,128.0,7.0,6,永島太郎,56.0,ダ1700,良,,1:52.3,1.4,,1-1-2-3,,40.0,447(0),,,マルサンチーフ,
46,2010/12/29,園田,晴,10,城山電子特別,,12,2,2,62.4,9.0,11,田中学,57.0,ダ1700,良,,1:54.3,1.9,,1-1-6-7,,40.7,447(-1),,,タガノバロナーク,
47,2010/12/01,園田,晴,10,西宮えべっさんの酒特,,11,6,6,66.8,8.0,8,永島太郎,57.0,ダ1700,良,,1:52.0,1.1,,4-4-5-4,,40.4,448(+2),,,キヨミラクル,
48,2010/11/16,園田,晴,10,サンスポ御堂筋特別,,10,5,5,17.4,3.0,9,永島太郎,57.0,ダ1700,良,,1:52.4,1.8,,2-2-2-5,,40.7,446(-1),,,アルドラゴン,
49,2010/11/03,園田,晴,10,兵庫県産たまご特別,,12,1,1,19.7,5.0,5,永島太郎,57.0,ダ1700,良,,1:51.6,1.0,,1-1-3-4,,40.1,447(+1),,,シルククルセイダー,5.6
50,2010/10/13,園田,晴,9,姫山菊花賞(G),,12,8,11,11.4,4.0,3,永島太郎,56.0,ダ1700,良,,1:51.7,1.6,,2-2-3-3,,40.4,446(-2),,,マルヨフェニックス,35.0
51,2010/09/02,園田,晴,7,A1　A2　3歳以上,,7,6,6,2.6,2.0,2,永島太郎,57.0,ダ1700,良,,1:52.4,0.5,,1-1-2-2,,40.5,448(+2),,,マルサンチーフ,18.0
52,2010/08/11,園田,晴,10,摂津盃(G),,10,8,9,34.1,7.0,2,永島太郎,55.5,ダ1700,良,,1:51.9,0.1,,1-1-1-1,,39.1,446(+2),,,アルドラゴン,80.0
53,2010/07/22,園田,晴,9,京都畜産特別,,9,3,3,1.8,1.0,9,田中学,57.0,ダ1700,良,,1:53.8,2.3,,3-3-4-5,,40.7,444(+8),,,キヨミラクル,
54,2010/06/24,姫路,晴,10,つゆくさ賞,,8,2,2,3.2,2.0,1,田中学,57.0,ダ1800,良,,1:57.5,-0.5,,1-1-1-1,,38.7,436(-4),,,(ブルーレパード),90.0
55,2010/06/03,姫路,晴,10,A1　4歳以上,,8,7,7,23.5,5.0,2,永島太郎,56.0,ダ1800,良,,1:59.2,0.5,,3-3-3-2,,38.5,440(-10),,,スペラーレ,28.0
56,2010/05/13,園田,晴,9,A1　4歳以上,,10,3,3,6.4,3.0,10,永島太郎,56.0,ダ1400,良,,1:31.0,2.0,,1-1-2-4,,41.0,450(+2),,,コスモシンドラー,
57,2010/04/22,園田,雨,11,そのだライオンズクラ,,12,5,5,11.3,5.0,4,永島太郎,56.0,ダ1400,不,,1:27.9,0.7,,2-2-2-3,,38.5,448(-3),,,エンタノメガミ,5.4
58,2010/02/01,福山,雨,10,マイル争覇(G),,8,3,3,36.9,6.0,3,田中学,57.0,ダ1600,不,,1:43.1,0.5,,4-3-4-4,,,451(-5),,,キングスゾーン,25.0
59,2010/01/14,園田,晴,7,A1　4歳以上,,7,3,3,56.8,6.0,7,永島太郎,58.0,ダ1700,良,,1:57.4,4.1,,1-1-5-6,,43.8,456(+4),,,バンバンバンク,
60,2009/12/24,園田,晴,10,兵庫ゴールドトロフィ(G3),,12,6,7,119.0,11.0,9,板野央,52.0,ダ1400,良,,1:29.3,1.7,,7-6-6-8,,38.6,452(-1),,,トーセンブライト,
61,2009/12/02,園田,晴,10,園田金盃(G),,11,2,2,14.0,8.0,10,小牧太,56.0,ダ1870,良,,2:05.1,3.5,,3-5-9-10,,42.3,453(+1),,,ハスフェル,
62,2009/10/29,園田,晴,9,A1　3歳以上,,9,6,6,20.9,5.0,8,永島太郎,58.0,ダ1700,良,,1:52.1,2.1,,1-1-2-5,,42.0,452(-1),,,シンボリピレネー,
63,2009/10/08,園田,晴,10,姫山菊花賞(G),,10,1,1,20.0,4.0,5,永島太郎,56.0,ダ1700,不,,1:48.1,1.2,,4-5-4-4,,37.1,453(+6),,,マルヨフェニックス,16.0
64,2009/09/17,園田,晴,9,ヴィズミック特別,,9,1,1,2.4,2.0,2,松本剛志,58.0,ダ1700,良,,1:50.7,0.1,,1-1-1-1,,38.9,447(+2),,,ミブロボーイ,28.0
65,2009/08/20,園田,晴,11,摂津盃(G),,12,2,2,7.7,3.0,2,松本剛志,56.0,ダ1700,良,,1:49.4,0.3,,1-1-1-1,,37.7,445(+1),,,アルドラゴン,70.0
66,2009/07/09,園田,曇,7,A1　3歳以上,,7,1,1,2.8,2.0,2,田中学,58.0,ダ1700,良,,1:50.9,0.0,,1-1-1-1,,39.4,444(+1),,,ユーガットテースト,28.0
67,2009/06/10,姫路,雨,10,ひめじ広峰特別,,12,6,7,4.7,2.0,2,田中学,58.0,ダ1500,重,,1:34.2,0.1,,1-1-1-1,,38.6,443(-3),,,ホールドマイラヴ,28.0
68,2009/05/07,園田,雨,11,リフレッシュパーク市,,10,6,6,2.0,1.0,8,永島太郎,58.0,ダ1700,不,,1:48.5,1.2,,5-5-2-2,,39.0,446(-4),,,ウタマロボーイ,
69,2009/04/23,園田,曇,9,A1　4歳以上,,6,6,6,1.8,1.0,2,永島太郎,58.0,ダ1700,良,,1:51.8,0.4,,2-2-3-3,,38.9,450(-2),,,アグネスミステリー,28.0
70,2009/03/27,園田,晴,9,兵庫県馬主協会会長賞,,9,4,4,8.4,5.0,4,永島太郎,58.0,ダ1700,良,,1:51.7,1.1,,5-5-3-5,,39.0,452(+3),,,ボールドグレイン,8.4
71,2009/03/04,園田,曇,10,六甲盃(G),,8,8,8,11.0,4.0,3,永島太郎,56.0,ダ2400,重,,2:38.6,2.1,,1-1-1-2,,39.2,449(+1),,,マイエンブレム,35.0
72,2009/01/03,園田,晴,10,新春賞(G),,11,1,1,17.0,6.0,11,永島太郎,57.5,ダ1870,良,,2:03.4,2.2,,1-1-4-4,,40.6,448(0),,,バンバンバンク,
73,2008/12/11,園田,晴,10,京都畜産特別,,9,1,1,1.4,1.0,7,永島太郎,58.0,ダ1400,良,,1:28.7,0.6,,1-1-3-2,,39.5,448(+4),,,ノーモアウオー,
74,2008/11/03,園田,曇,10,JBCクラシック(G1),,12,3,3,238.5,9.0,11,永島太郎,57.0,ダ1870,良,,2:01.4,4.7,,5-4-7-8,,40.9,444(+3),,,ヴァーミリアン,
75,2008/10/02,園田,晴,11,姫山菊花賞(G),,12,5,6,2.7,1.0,1,永島太郎,56.0,ダ1700,稍,,1:49.2,-0.5,,1-1-1-1,,39.0,441(+1),,,(アグネスミステリー),500.0
76,2008/09/04,園田,曇,9,S1　3歳以上,,10,3,3,1.5,1.0,1,永島太郎,55.0,ダ1700,良,,1:50.8,-0.1,,1-1-1-1,,38.5,440(-3),,,(キングスランソン),140.0
77,2008/08/14,園田,曇,10,摂津盃(G),,6,6,6,4.7,2.0,1,永島太郎,57.0,ダ1700,良,,1:50.4,-0.6,,1-1-1-1,,38.9,443(+9),,,(アグネスミステリー),300.0
78,2008/06/26,姫路,曇,9,兵庫県馬主協会会長賞,,9,2,2,9.0,3.0,2,永島太郎,58.0,ダ1500,良,,1:35.0,0.3,,1-1-2-2,,38.4,434(+1),,,ベストタイザン,28.0
79,2008/05/29,園田,晴,9,園田フレンドリーカッ(G),,9,7,7,31.4,6.0,2,永島太郎,56.0,ダ1230,不,,1:15.7,0.2,,3-3-2-2,,36.3,433(-5),,,ベストタイザン,60.0
80,2008/05/06,園田,晴,10,レ・コードなまちにい,,9,7,7,19.2,6.0,8,永島太郎,56.0,ダ1400,良,,1:30.2,1.3,,4-4-5-6,,40.3,438(-3),,,ベストタイザン,
