,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2013/12/15,金沢,雨,10,中日杯(G),,11,1,1,57.0,5.0,4.0,青柳正義,56,ダ2300,不,,2:33.5,4.8,,9-11-9-6,,40.8,516(+12),,,サミットストーン,21.0
1,2013/12/03,金沢,雨,10,あえのこと特別Aー1,,7,1,1,6.9,3.0,3.0,堀場裕充,56,ダ1900,不,,2:04.4,1.5,,4-4-2-3,,40.3,504(-6),,,サミットストーン,6.3
2,2013/11/19,金沢,雨,10,こもかけ特別Aー1,,11,1,1,34.9,6.0,4.0,堀場裕充,56,ダ1400,不,,1:30.5,0.6,,10-10-7-7,,38.6,510(-5),,,ジャングルスマイル,4.9
3,2013/11/04,金沢,曇,10,JBCクラシック【指(G1),,12,3,3,853.8,11.0,8.0,堀場裕充,57,ダ2100,不,,2:17.4,4.8,,10-10-10-10,,39.7,515(+3),,,ホッコータルマエ,
4,2013/10/08,金沢,曇,10,白山大賞典(G3),,12,3,3,360.6,9.0,9.0,堀場裕充,54,ダ2100,良,,2:17.0,3.4,,8-8-7-8,,39.4,512(+3),,,エーシンモアオバー,
5,2013/09/10,金沢,晴,9,イヌワシ賞[白山大賞(G),,10,3,3,12.0,3.0,4.0,堀場裕充,56,ダ2000,良,,2:11.6,1.5,,3-3-3-3,,40.0,509(-4),,,サミットストーン,14.0
6,2013/08/25,金沢,晴,10,金沢競馬場移転40周(G),,10,1,1,8.0,2.0,3.0,堀場裕充,56,ダ1700,稍,,1:49.9,1.3,,3-3-4-3,,38.8,513(+5),,,サミットストーン,27.0
7,2013/07/14,金沢,曇,9,観音祭り特別Aー1,,8,3,3,4.9,2.0,2.0,堀場裕充,56,ダ1700,不,,1:49.5,0.0,,1-2-3-2,,38.5,508(-1),,,ジャングルスマイル,14.0
8,2013/06/16,金沢,晴,11,百万石賞(G),,12,6,7,11.6,3.0,3.0,堀場裕充,56,ダ2300,良,,2:33.6,2.5,,4-4-3-3,,40.6,509(-8),,,ナムラダイキチ,27.0
9,2013/06/02,金沢,晴,9,兼六園ライトアップ特,,8,3,3,1.1,1.0,1.0,堀場裕充,56,ダ2000,良,,2:11.9,-0.3,,3-3-2-2,,40.7,517(+3),,,(ナムラプラトーン),70.0
