,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/10/22,金沢,晴,10,ガラスの靴特別,,9,7,7,2.3,2,1,松戸政也,56,ダ1700,重,,1:47.3,-0.5,,5-5-3-2,0.0-37.2,36.5,485(+1),,,(ソーラーフレア),150.0
1,2023/09/28,笠松,曇,10,オータムC(G),,9,8,10,13.8,5,1,松戸政也,57,ダ1900,良,**,2:03.5,0.0,**,7-8-8-6,0.0-39.6,37.8,484(-11),,,(フィアットルクス),400.0
2,2023/08/27,金沢,晴,12,イヌワシ賞【白山大賞(G),,8,7,7,15.8,4,5,松戸政也,57,ダ2000,良,**,2:09.7,1.4,**,6-6-6-6,0.0-37.1,37.5,495(+9),,,ラッキードリーム,56.0
3,2023/08/14,金沢,晴,12,スマホからポイントで,,8,5,5,2.7,2,1,松戸政也,56,ダ1700,良,**,1:49.4,-1.1,**,5-5-3-1,0.0-37.1,36.7,486(+5),,,(フェイマスダンディ),150.0
4,2023/06/04,金沢,晴,12,百万石賞(G),,12,8,11,5.6,2,8,和田譲治,57,ダ2100,稍,**,2:19.3,4.3,**,3-3-4-4,0.0-39.1,42.4,481(-1),,,ハクサンアマゾネス,
5,2023/05/07,金沢,雨,11,利家盃【百万石賞トラ(G),,9,2,2,4.0,2,2,松戸政也,57,ダ2000,不,**,2:09.4,1.5,**,6-7-5-3,0.0-39.2,39.1,482(-5),,,ハクサンアマゾネス,84.0
6,2023/04/25,金沢,曇,11,楽天競馬4月の特産品,,10,4,4,1.5,1,1,松戸政也,56,ダ1700,良,**,1:48.2,-1.4,**,5-5-1-1,0.0-37.9,37.7,487(-7),,,(キョウワスピネル),100.0
7,2023/04/11,金沢,晴,11,大谷川で鯉のぼり特別,,10,5,5,9.2,3,3,松戸政也,56,ダ1400,良,**,1:28.8,1.1,**,7-7-6-3,0.0-38.1,37.6,494(+6),,,オヌシナニモノ,16.0
8,2023/03/23,笠松,雨,10,マーチC(G),,9,2,2,1.6,1,7,吉原寛人,57,ダ1900,重,**,2:05.7,1.2,**,2-2-2-3,0.0-39.7,40.7,488(+8),,,ロッキーブレイヴ,
9,2023/02/04,1中京11,晴,11,アルデバランS(OP),,16,5,9,62.8,12,10,斎藤新,57,ダ1900,良,**,2:01.0,1.3,**,5-5-3-3,30.2-37.6,38.6,480(-4),,,メイショウフンジン,
10,2022/12/10,5中山3,晴,11,師走S(L),,16,3,6,60.7,12,8,丹内祐次,54,ダ1800,良,**,1:52.7,0.8,**,4-4-4-2,35.8-37.9,38.4,484(+8),,,キタノヴィジョン,
11,2022/10/15,4阪神4,晴,11,太秦S(OP),,16,8,15,24.4,9,14,酒井学,56,ダ1800,良,**,1:54.0,2.9,**,8-8-8-9,37.2-37.1,39.3,476(-6),,,ハギノアレグリアス,
12,2022/09/03,3新潟7,雨,1,障害3歳以上未勝利,,14,6,9,11.8,5,11,五十嵐雄,60,障2850,良,,3:11.4,5.3,,8-10-11-11,104.1-37.8,13.4,482(0),,,ファルヴォーレ,
13,2022/03/06,2中山4,曇,10,総武S(OP),,14,4,5,25.8,8,6,武豊,56,ダ1800,良,**,1:55.3,1.2,**,2-2-2-2,37.9-37.8,39.0,482(-4),,,バーデンヴァイラー,
14,2022/01/09,1中山3,晴,11,ポルックスS(OP),,16,3,5,13.4,8,4,酒井学,56,ダ1800,良,**,1:53.6,0.4,**,7-7-7-7,36.8-38.2,38.0,486(+2),,,ダノンスプレンダー,330.0
15,2021/10/24,4東京6,晴,11,ブラジルC(L),,16,1,2,20.9,10,5,酒井学,54,ダ2100,良,**,2:10.1,0.7,**,5-5-6-6,30.2-37.2,37.3,484(+2),,,グレートタイム,230.0
16,2021/09/20,5中京5,晴,11,JRAアニバーサリー(3勝クラス),,16,4,7,56.1,12,1,酒井学,57,ダ1800,良,**,1:51.2,-0.1,**,6-6-5-5,36.7-37.7,37.3,482(+4),,,(ナンヨープランタン),1854.3
17,2021/09/04,4新潟7,曇,11,古町S(3勝クラス),,15,7,13,18.1,5,14,田辺裕信,57,ダ1800,稍,**,1:53.3,3.2,**,8-8-9-10,35.1-37.9,40.4,478(-14),,,フローリン,
18,2021/04/17,3中山7,曇,10,下総S(3勝クラス),,16,4,7,5.8,3,10,田辺裕信,57,ダ1800,稍,**,1:52.5,0.7,**,7-8-4-5,36.3-37.8,37.9,492(0),,,タイガーインディ,
19,2021/03/20,2中山7,曇,10,韓国馬事会杯(3勝クラス),,16,6,12,3.5,1,5,三浦皇成,57,ダ1800,良,**,1:54.2,1.0,**,9-9-9-4,36.9-39.4,39.5,492(-2),,,マサハヤニース,182.0
20,2021/01/24,1中山8,曇,10,アレキサンドライトS(3勝クラス),,11,1,1,6.9,2,6,横山武史,57,ダ1800,不,**,1:53.5,2.4,**,3-3-4-2,36.4-38.3,40.2,494(+4),,,アメリカンシード,
21,2020/12/13,5中山4,晴,9,チバテレ杯(2勝クラス),,16,4,8,1.8,1,1,田辺裕信,57,ダ1800,良,**,1:54.0,-0.4,**,6-6-4-3,36.8-38.4,38.1,490(+4),,,(ピオノノ),1539.9
22,2020/10/04,4中山9,曇,8,3歳以上2勝クラス,,12,3,3,4.2,2,2,田辺裕信,57,ダ1800,良,**,1:53.1,0.0,**,4-4-8-5,35.2-38.2,37.6,486(0),,,ゼノヴァース,440.0
23,2020/09/12,4中山1,曇,8,3歳以上1勝クラス,,11,7,9,5.5,4,1,田辺裕信,57,ダ1800,稍,**,1:53.2,-0.9,**,6-4-4-2,36.8-38.5,38.2,486(+4),,,(サトノワールド),760.0
24,2020/06/27,3東京7,曇,12,3歳以上1勝クラス,,15,5,10,3.6,2,9,田辺裕信,57,芝1600,良,**,1:35.0,0.4,**,9-8,35.2-34.7,34.6,482(0),,,ウインレフィナード,
25,2019/12/21,5中山7,曇,12,キャンドルライト賞(1勝クラス),,16,3,5,4.6,2,5,田辺裕信,56,芝1600,良,**,1:34.6,0.6,**,3-4-2,33.8-36.4,36.2,482(0),,,ニシノカツナリ,105.0
26,2019/11/30,4中京1,晴,6,3歳以上1勝クラス,,16,1,2,4.6,2,2,藤田菜七,53,芝1600,良,**,1:34.4,0.5,**,6-5-7,35.7-33.9,33.6,482(-2),,,パルマリア,300.0
27,2019/11/09,5東京3,晴,8,3歳以上1勝クラス,,18,5,10,4.1,1,4,ルメール,56,芝1600,良,**,1:32.8,0.5,**,8-8,34.8-34.4,34.4,484(+8),,,アオイシンゴ,110.0
28,2019/06/01,3東京1,晴,6,3歳未勝利,,18,3,6,3.5,1,1,田辺裕信,56,芝1600,良,**,1:33.7,-0.4,**,2-2,35.6-34.4,34.2,476(0),,,(マヤノハルモニア),500.0
29,2019/05/11,2東京7,晴,5,3歳未勝利,,17,8,15,3.2,2,5,田辺裕信,56,芝1600,良,**,1:34.2,0.6,**,12-12,34.8-34.3,33.9,476(0),,,フィリアーノ,50.0
30,2019/04/21,2東京2,晴,5,3歳未勝利,,18,2,4,1.8,1,3,Ｍ．デム,56,芝1600,良,**,1:33.9,0.1,**,9-9,34.8-34.8,33.9,476(-2),,,ポルーニン,130.0
31,2019/03/16,2中山7,曇,5,3歳未勝利,,16,6,11,1.7,1,2,Ｍ．デム,56,芝1600,良,**,1:35.5,0.3,**,5-6-3,35.8-36.5,36.3,478(0),,,グレルグリーン,200.0
32,2019/02/17,1東京8,晴,4,3歳未勝利,,16,5,9,1.3,1,5,Ｍ．デム,56,芝1600,良,**,1:36.0,0.3,**,4-4,36.2-34.0,34.0,478(-2),,,ネリッサ,50.0
33,2018/10/20,4東京6,晴,5,2歳新馬,,18,7,13,6.6,3,2,Ｍ．デム,55,芝2000,良,**,2:02.1,0.0,**,7-5-4,37.3-33.8,33.4,480(0),,,ランフォザローゼス,280.0
