,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/18,大井,晴,12,アルコル賞競走,,11,8,10,9.0,4,11,本田正重,57,ダ1800,重,**,1:58.6,4.6,**,5-5-6-6,38.5-38.7,42.3,507(+2),,,マイネルロッシュ,
1,2023/08/13,大井,曇,9,ホッケータウンしなが,,11,1,1,10.9,4,9,本田正重,57,ダ1800,稍,**,1:56.3,3.2,**,6-6-7-6,37.0-39.7,41.3,505(+5),,,マイネルサブマリン,
2,2021/11/04,大井,晴,11,’21スターバースト(OP),,7,7,7,2.8,2,3,本橋孝太,56,ダ2000,稍,**,2:09.1,0.9,**,5-2-3-4,38.4-39.3,39.9,500(+3),,,パストーソ,143.0
3,2021/09/15,川崎,晴,11,戸塚記念(G),,11,7,8,6.1,4,8,本橋孝太,56,ダ2100,重,**,2:19.9,2.1,**,8-8-7-8,30.6-41.1,42.2,497(-4),,,セイカメテオポリス,
4,2021/07/14,大井,曇,11,ジャパンダートダービ(G1),,13,5,6,12.3,5,7,本橋孝太,56,ダ2000,稍,**,2:06.4,0.5,**,5-5-6-6,35.6-38.1,37.8,501(+5),,,キャッスルトップ,
5,2021/06/09,大井,晴,11,東京ダービー競走(G),,16,7,13,31.6,10,3,本橋孝太,56,ダ2000,良,**,2:06.8,0.2,**,8-8-10-9,35.4-39.7,38.6,496(-2),,,アランバローズ,1000.0
6,2021/04/29,大井,雨,11,羽田盃競走(G),,15,1,1,49.3,9,7,本橋孝太,56,ダ1800,重,**,1:52.2,0.7,**,10-10-11-10,35.8-38.2,37.7,498(-8),,,トランセンデンス,
7,2021/03/11,大井,晴,11,クラシックトライアル,,14,2,2,1.5,1,6,的場文男,56,ダ1800,良,**,1:56.3,1.6,**,1-1-1-1,36.2-40.3,41.9,506(0),,,ワールドリング,
8,2021/01/21,大井,晴,10,シクラメン特別競走,,9,7,8,2.0,1,2,吉原寛人,57,ダ1800,良,**,1:55.2,0.0,**,1-1-1-1,37.8-39.5,39.5,506(+10),,,タブラオ,140.0
9,2020/11/03,門別,晴,9,JBC2歳優駿(G3),,14,7,12,28.2,9,4,桑村真明,55,ダ1800,不,**,1:53.7,0.3,**,3-3-3-1,0.0-39.7,40.0,496(+10),,,ラッキードリーム,420.0
10,2020/07/28,門別,晴,12,ブリーダーズゴールド(G),,11,2,2,2.9,1,1,井上俊彦,54,ダ1700,良,**,1:51.0,0.0,**,1-1-1-1,0.0-39.9,39.9,486(+4),,,(ノットリグレット),600.0
11,2020/07/01,門別,曇,9,JRA認定アタックチ(未勝利),,9,8,8,2.9,1,1,桑村真明,54,ダ1700,重,**,1:50.4,-1.6,**,1-1-1-1,0.0-38.9,38.9,482(-8),,,(シャークスポット),100.0
12,2020/06/17,門別,晴,2,「AIRDOBiz」(未勝利),,12,5,6,1.0,1,1,桑村真明,54,ダ1000,良,**,1:03.2,-1.0,**,1-1,0.0-38.9,38.9,490(+8),,,(リリメリア),50.0
13,2020/05/20,門別,曇,3,JRA認定フレッシュ(新馬),,10,8,11,6.5,2,2,桑村真明,54,ダ1000,良,**,1:02.0,0.1,**,1-1,0.0-37.7,37.8,482(0),,,モズアンビリバボー,40.0
