,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2016/06/18,盛岡,曇,10,かきつばた賞(G),,11,5,5,85.3,9,5,坂口裕一,58,芝2400,稍,**,2:40.3,0.8,**,3-3-4-4,,37.3,466(-1),,,ブレークビーツ,4.5
1,2016/06/06,盛岡,晴,12,初夏特別,,8,2,2,21.1,6,4,高松亮,56,ダ1800,良,**,1:56.2,1.4,**,3-3-6-6,,37.8,467(+1),,,ミラクルフラワー,5.6
2,2016/05/23,盛岡,晴,11,OROターフ特別(OP),,7,7,7,7.7,3,6,陶文峰,56,芝1700,良,**,1:47.5,1.6,**,3-3-4-7,,38.5,466(-4),,,ブレイズアトレイル,
3,2016/04/24,水沢,晴,11,仲春特別,,10,2,2,1.7,1,4,陶文峰,56,ダ1600,稍,**,1:45.3,1.7,**,5-5-4-5,,40.6,470(+1),,,エアカーネリアン,4.9
4,2016/04/11,水沢,小雪,10,卯月特別,,10,4,4,2.3,1,1,陶文峰,56,ダ1800,稍,**,1:59.1,-0.7,**,5-5-4-4,,39.6,469(-2),,,(モズ),80.0
5,2016/03/28,水沢,晴,9,弥生特別,,11,6,7,39.0,6,5,陶文峰,56,ダ1600,良,**,1:45.2,1.4,**,5-7-8-6,,39.3,471(+7),,,コミュニティ,2.4
6,2016/01/05,1京都1,曇,11,スポニチ賞京都金杯(G3),,17,8,17,228.6,17,17,川須栄彦,52,芝1600,良,**,1:35.1,2.1,**,14-17,34.6-34.6,34.9,464(-2),,,ウインプリメーラ,
7,2015/12/19,5阪神5,晴,11,リゲルS(OP),,16,3,5,404.5,16,14,鮫島良太,57,芝1600,良,**,1:35.8,1.7,**,9-10,36.3-33.9,34.6,466(+8),,,ダッシングブレイズ,
8,2015/11/21,5京都5,晴,11,アンドロメダS(OP),,11,7,8,153.0,11,11,熊沢重文,53,芝2000,良,**,2:01.6,1.0,**,7-7-8-8,37.7-34.3,34.5,458(-7),,,トーセンレーヴ,
9,2015/10/16,笠松,晴,11,絵馬特別,,7,6,6,13.9,4,6,佐藤友則,56,ダ1600,良,**,1:41.9,0.6,**,5-5-5,,37.6,465(+3),,,トミシノドラゴン,
10,2015/09/17,笠松,雨,10,オータムC(G),,10,7,8,24.8,4,10,佐藤友則,57,ダ1900,不,**,2:07.4,4.8,**,4-6-8-9,,41.7,462(+2),,,マヤノクレド,
11,2015/08/30,2小倉10,曇,11,小倉日経OP(OP),,14,2,2,174.6,14,11,佐藤友則,57,芝1800,良,**,1:47.9,0.9,**,11-11-14-14,36.5-34.1,33.5,460(0),,,メイショウヤタロウ,
12,2015/07/26,2福島8,晴,11,福島テレビOP(OP),,12,8,11,135.1,11,11,佐藤友則,57,芝1800,良,**,1:48.3,1.4,**,7-8-12-12,35.7-35.5,35.2,460(-1),,,サクラアルディート,
13,2015/05/15,笠松,晴,11,東海クラウン(OP),,8,2,2,11.7,5,6,尾島徹,58,ダ1400,良,**,1:26.6,1.4,**,8-8-7,,36.6,461(0),,,アップアンカー,
14,2015/04/03,笠松,雨,11,東海クラウン(OP),,8,6,6,2.0,1,4,尾島徹,58,ダ1900,重,**,2:03.6,1.8,**,1-1-1-3,,39.1,461(-5),,,アップアンカー,
15,2015/03/20,笠松,曇,10,第1回笠松町長杯東海(OP),,10,2,2,1.6,1,2,尾島徹,58,ダ1600,稍,,1:41.9,0.1,,1-1-1,,37.5,466(-3),,,エーシンシャラク,16.0
