,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2022/05/29,水沢,晴,6,B1,,10,8,10,36.2,9.0,3,岩本怜,56,ダ850,稍,**,0:51.7,1.5,**,3-3,0.0-35.6,36.4,496(+5),,,アヴェントゥリスト,13.0
1,2022/05/03,水沢,晴,7,B1,,10,5,5,56.9,7.0,7,岩本怜,56,ダ850,稍,**,0:51.5,0.5,**,7-7,0.0-36.4,35.9,491(+26),,,カッチャオ,
2,2022/04/05,水沢,晴,8,B1,,8,6,6,69.2,8.0,8,阿部英俊,56,ダ850,稍,**,0:52.7,1.2,**,7-7,0.0-36.3,36.3,465(-25),,,サマニー,
3,2022/03/14,水沢,曇,10,スプリント特別(OP),,11,5,5,27.1,10.0,11,岩本怜,56,ダ1400,不,**,1:32.2,6.3,**,11-11-11-11,0.0-38.0,42.3,490(-8),,,サーティグランド,
4,2021/12/21,水沢,,11,スプリント特別(OP),,0,6,8,,,,岩本怜,56,ダ1400,,,,,,,,,計不,,,,
5,2021/12/05,水沢,曇,10,スプリント特別(OP),,9,4,4,23.1,7.0,3,七夕裕次,54,ダ850,不,**,0:49.9,0.8,**,7-6,0.0-34.5,34.4,498(+10),,,トンデコパ,20.0
6,2021/11/22,盛岡,雨,12,スプリント特別(OP),,0,5,5,,,,岩本怜,56,ダ1000,不,**,,,**,,,,497(+9),,,,
7,2021/11/07,盛岡,晴,10,絆C(G),,12,8,11,202.0,10.0,9,岩本怜,57,ダ1200,稍,**,1:15.4,3.5,**,10-10,0.0-37.0,38.5,488(+2),,,キラットダイヤ,
8,2021/10/26,盛岡,小雨,8,OROターフスプリン(G),,14,6,9,81.3,11.0,9,高橋悠里,57,芝1000,重,**,1:00.5,2.5,**,10-9,0.0-34.9,35.3,486(-4),,,クラヴィスオレア,
9,2021/10/10,盛岡,曇,8,ハーベストC(OP),,12,5,5,58.9,9.0,5,岩本怜,56,芝1000,良,**,1:00.1,1.1,**,8-5,0.0-35.8,35.5,490(+8),,,リンシャンカイホウ,7.5
10,2021/09/27,盛岡,晴,12,スプリント特別(OP),,12,7,9,21.5,7.0,10,岩本怜,56,ダ1000,良,**,1:02.3,2.2,**,9-10,0.0-36.2,37.0,482(-23),,,スティンライクビー,
11,2021/07/05,盛岡,曇,12,かきつばた賞(OP),,11,8,11,30.9,7.0,9,七夕裕次,56,芝1700,稍,**,1:47.1,3.2,**,11-11-11-9,0.0-37.5,39.0,505(-4),,,ロワアブソリュー,
12,2021/06/06,水沢,晴,11,早池峰スーパースプリ(G),,10,1,1,24.1,5.0,2,高橋悠里,57,ダ850,良,**,0:50.3,0.3,**,4-4,0.0-35.5,35.1,509(+2),,,キラットダイヤ,105.0
13,2021/05/11,水沢,曇,11,スプリント特別(OP),,7,1,1,50.6,7.0,2,七夕裕次,53,ダ850,良,**,0:50.9,0.3,**,5-4,0.0-35.9,35.3,507(+1),,,コンサートドーレ,35.0
14,2021/04/26,水沢,晴,12,スプリント特別(OP),,8,4,4,30.4,6.0,6,高橋悠里,56,ダ1400,良,**,1:31.3,1.7,**,7-7-7-7,0.0-39.8,40.4,506(-10),,,スティンライクビー,
15,2021/03/28,水沢,小雨,10,スプリント特別(OP),,9,4,4,33.0,5.0,6,岩本怜,56,ダ850,稍,**,0:51.6,1.3,**,7-7,0.0-35.6,35.7,516(+18),,,コンサートドーレ,
16,2020/08/31,水沢,曇,11,スプリント特別(OP),,10,2,2,4.7,2.0,4,高橋悠里,56,ダ850,重,**,0:51.0,0.4,**,9-9,0.0-35.9,35.3,498(+3),,,ガーシュウィン,8.5
17,2020/08/10,盛岡,曇,10,クラスターC(G3),,13,8,13,293.7,9.0,10,高橋悠里,54,ダ1200,良,**,1:10.6,2.1,**,12-12,0.0-34.8,34.7,495(-2),,,マテラスカイ,
18,2020/07/19,盛岡,雨,10,岩鷲賞(G),,8,6,6,34.6,7.0,3,高橋悠里,57,ダ1200,不,**,1:10.8,0.5,**,8-6,0.0-36.1,35.4,497(-3),,,プレシャスエース,48.0
