,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/05/20,1新潟7,晴,4,障害4歳以上OP,,14,7,11,2.5,1,8,平沢健治,60,障3290,良,,3:37.4,2.0,,2-3-6-6,103.1-39.2,13.2,496(0),,,サクセッション,
1,2023/04/29,1新潟1,晴,1,障害4歳以上OP,,14,8,14,6.6,2,4,平沢健治,60,障2890,良,,3:07.0,1.2,,4-4-4-4,103.0-38.8,12.9,496(0),,,フォッサマグナ,200.0
2,2023/02/25,2小倉5,曇,8,春麗ジャンプS(OP),,14,7,11,2.9,1,5,平沢健治,59,障3390,稍,,3:49.1,1.1,,7-6-4-3,107.1-40.3,13.5,496(+2),,,テーオーソクラテス,165.0
3,2023/02/04,1小倉7,曇,5,障害4歳以上未勝利,,12,6,7,1.5,1,1,平沢健治,60,障2860,良,,3:14.1,-0.7,,3-3-2-2,107.0-39.2,13.6,494(+8),,,(ヴァンクールシルク),790.0
4,2022/11/27,5阪神8,晴,5,障害3歳以上未勝利,,8,6,6,2.2,1,2,平沢健治,60,障2970,良,,3:20.1,0.1,,6-6-5-5,108.0-39.9,13.5,486(+4),,,メイショウベンガル,320.0
5,2022/10/30,4東京9,晴,10,ペルセウスS(OP),,16,8,15,52.7,10,10,岩田康誠,55,ダ1400,良,**,1:24.2,1.5,**,15-14,35.0-35.7,35.4,482(0),,,レモンポップ,
6,2022/07/09,1函館9,小雨,11,マリーンS(OP),,14,8,14,27.4,9,12,岩田康誠,55,ダ1700,良,**,1:45.1,1.1,**,13-13-11-11,30.4-37.1,36.8,482(+2),,,フルデプスリーダー,
7,2022/06/26,1函館6,曇,11,大沼S(L),,10,7,8,9.5,6,7,岩田康誠,56,ダ1700,稍,**,1:45.0,1.3,**,8-8-10-10,30.2-36.5,36.6,480(-4),,,アイオライト,
8,2022/03/21,2中京4,晴,11,名古屋城S(OP),,16,2,4,9.1,4,9,池添謙一,57,ダ1800,稍,**,1:53.0,1.2,**,4-3-4-4,37.9-37.5,38.2,484(0),,,グロリアムンディ,
9,2022/01/23,1中京8,小雨,11,東海テレビ杯東海S(G2),,16,1,1,18.4,8,12,坂井瑠星,55,ダ1800,良,**,1:53.0,1.3,**,6-9-13-14,36.2-37.9,37.9,484(+8),,,スワーヴアラミス,
10,2021/11/13,5東京3,晴,11,東京中日S杯武蔵野S(G3),,16,5,9,12.9,7,11,坂井瑠星,56,ダ1600,稍,**,1:36.2,1.2,**,9-10,34.4-36.5,36.9,476(0),,,ソリストサンダー,
11,2021/10/10,4東京2,晴,10,グリーンチャンネルC(L),,15,5,10,2.7,1,7,川田将雅,54,ダ1400,良,**,1:23.6,1.3,**,6-6,34.8-35.8,36.4,476(+10),,,ヘリオス,
12,2021/07/14,大井,曇,11,ジャパンダートダービ(G1),,13,7,10,3.3,1,4,坂井瑠星,56,ダ2000,稍,**,2:05.9,0.0,**,6-6-7-7,35.6-38.1,37.1,466(-2),,,キャッスルトップ,600.0
13,2021/06/20,3東京6,曇,11,ユニコーンS(G3),,16,1,2,13.4,7,1,坂井瑠星,56,ダ1600,重,**,1:34.4,-0.1,**,9-8,34.0-36.4,35.4,468(-2),,,(サヴァ),3557.4
14,2021/05/02,2阪神12,晴,10,端午S(OP),,16,6,11,9.5,6,3,坂井瑠星,56,ダ1400,稍,**,1:23.9,0.4,**,12-10,33.5-38.3,37.2,470(+4),,,ルーチェドーロ,454.9
15,2021/02/13,1阪神1,晴,6,3歳1勝クラス,,14,6,9,2.6,1,1,坂井瑠星,56,ダ1400,良,**,1:25.2,-0.4,**,10-9,34.9-38.0,36.9,466(+2),,,(メイショウヒューマ),730.0
16,2021/01/30,1中京9,晴,3,3歳未勝利,,15,3,4,3.6,1,1,坂井瑠星,56,ダ1400,重,**,1:24.5,-1.2,**,7-7,34.3-37.8,37.3,464(+2),,,(サトノインパルス),510.0
17,2020/11/29,5阪神9,晴,1,2歳未勝利,,16,8,15,3.5,2,2,坂井瑠星,55,ダ1400,良,**,1:26.3,0.4,**,7-5,35.9-37.6,37.3,462(+2),,,メディーヴァル,200.0
18,2020/11/15,5阪神4,晴,3,2歳未勝利,,15,6,10,56.1,10,2,坂井瑠星,55,ダ1400,良,**,1:25.8,0.1,**,4-2,34.7-38.5,38.5,460(+4),,,ビーアイフェリペ,200.0
19,2020/08/01,2新潟3,曇,1,2歳未勝利,,15,6,10,13.7,4,11,幸英明,54,ダ1200,重,**,1:13.7,2.0,**,7-7,33.9-37.8,39.4,456(+2),,,クールシャワー,
20,2020/07/12,4阪神4,晴,5,2歳新馬,,7,2,2,16.3,4,5,幸英明,54,芝1800,稍,**,1:53.6,2.2,**,1-1,38.1-35.8,38.0,454(0),,,ヨーホーレイク,70.0
