,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/07/12,大井,曇,11,ジャパンダートダービ(G1),,11,1,1,518.0,10,8,町田直希,57,ダ2000,良,**,2:07.5,2.9,**,10-10-10-10,34.9-39.4,40.6,477(0),,,ミックファイア,
1,2023/06/07,大井,晴,11,東京ダービー競走(G),,15,8,16,191.8,11,6,町田直希,56,ダ2000,重,**,2:06.7,1.9,**,9-10-9-9,37.5-37.0,37.5,477(-10),,,ミックファイア,
2,2023/05/10,大井,晴,11,羽田盃競走(G),,16,1,2,60.4,10,7,町田直希,56,ダ1800,稍,**,1:53.0,2.1,**,10-9-10-10,36.0-37.2,37.9,487(+6),,,ミックファイア,
3,2023/03/07,大井,晴,11,クラシックトライアル,,15,3,4,13.0,6,1,町田直希,55,ダ1800,良,**,1:55.3,-0.1,**,9-9-7-7,38.4-37.7,36.9,481(-11),,,(ドラケン),340.0
4,2023/02/24,大井,曇,10,若獅子特別競走,,11,6,6,7.6,4,4,町田直希,56,ダ1600,良,**,1:43.1,0.3,**,9-9-7-7,38.7-39.2,38.8,492(+20),,,ドラケン,40.5
5,2022/11/16,大井,晴,11,ハイセイコー記念競走(G),,10,5,5,12.9,6,6,町田直希,55,ダ1600,良,**,1:43.0,1.3,**,10-10-9-7,38.8-38.3,38.3,472(-8),,,マンダリンヒーロー,
6,2022/11/01,大井,曇,3,2歳　144.,,7,6,6,9.0,4,2,町田直希,56,ダ1600,良,**,1:41.7,1.0,**,5-5-4-4,37.4-38.9,39.5,480(+7),,,ミックファイア,84.0
7,2022/10/06,大井,雨,5,2歳　155.,,10,4,4,4.1,2,3,矢野貴之,55,ダ1200,重,**,1:13.8,0.4,**,8-7,35.4-38.0,37.0,473(+1),,,ワイズゴールド,52.5
8,2022/09/22,大井,曇,11,ゴールドジュニア競走(G),,12,7,9,12.4,4,9,西啓太,54,ダ1200,重,**,1:14.7,1.9,**,10-10,34.2-38.6,38.7,472(-4),,,リベイクフルシティ,
9,2022/09/08,大井,曇,3,2歳　193.,,8,6,6,3.8,2,3,矢野貴之,54,ダ1200,良,**,1:14.3,0.3,**,6-5,36.9-37.1,36.8,476(+1),,,ナックサンライズ,52.5
10,2022/08/19,大井,晴,4,2歳　96万円,,9,6,6,2.0,1,1,矢野貴之,54,ダ1200,重,**,1:14.7,-1.5,**,4-4,37.3-37.4,37.2,475(-4),,,(シャンハイマゴコロ),210.0
11,2022/07/28,大井,晴,3,2歳　新馬(新馬),,6,4,4,7.2,4,2,町田直希,54,ダ1200,稍,**,1:14.8,0.0,**,3-3,37.0-37.8,37.4,479(0),,,ラドリオ,96.0
