,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/10,ソウル,,,コリアC(G3),,14,,6,,1,1,川田将雅,57,ダ1800,良,,1:51.5,,,,,,計不,,,(),
1,2023/06/28,大井,曇,11.0,帝王賞競走(G1),,12,2.0,2,7.3,4,2,川田将雅,57,ダ2000,良,**,2:01.9,0.0,**,3-4-5-4,35.1-36.8,36.7,501(0),,,メイショウハリオ,2800.0
2,2023/03/25,メイダン,晴,,ドバイワールドC(G1),,15,,5,31.2,10,5,レーン,57,ダ2000,良,,,,,,,,計不,,,,
3,2023/02/25,キングア,,,サウジC(G1),,13,,3,,5,5,レーン,57,ダ1800,良,,1:51.26,,,,,,計不,,,,
4,2022/12/04,6中京2,晴,11.0,チャンピオンズC(G1),,16,5.0,10,14.3,4,2,福永祐一,56,ダ1800,良,**,1:51.9,0.0,**,2-2-2-2,37.0-36.9,36.7,500(-1),,,ジュンライトボルト,4898.4
5,2022/11/03,盛岡,小雨,12.0,JBCクラシック(G1),,15,3.0,4,4.4,2,2,福永祐一,55,ダ2000,良,**,2:02.5,0.4,**,1-1-1-1,0.0-36.4,36.8,501(-1),,,テーオーケインズ,3500.0
6,2022/09/28,船橋,晴,11.0,日本テレビ盃(G2),,13,4.0,6,5.1,3,2,福永祐一,54,ダ1800,良,**,1:53.1,0.1,**,3-3-3-3,35.8-39.7,39.3,502(0),,,フィールドセンス,1225.0
7,2022/05/07,チャーチ,,,ケンタッキーダービー(G1),,20,,7,6.5,3,13,ルメール,57,ダ2000,良,,,,,,,,計不,,,,
8,2022/03/26,メイダン,晴,,UAEダービー(G2),,16,,7,,6,1,レーン,55,ダ1900,良,,1:59.76,,,,,,計不,,,(),
9,2022/02/20,1東京8,曇,9.0,ヒヤシンスS(L),,14,6.0,9,4.5,3,6,Ｍ．デム,56,ダ1600,重,**,1:35.8,0.5,**,12-8,35.2-35.8,35.6,498(+10),,,コンバスチョン,
10,2021/11/07,5阪神2,晴,9.0,もちの木賞(1勝クラス),,13,8.0,13,7.2,4,1,幸英明,55,ダ1800,良,**,1:53.5,-0.5,**,2-2-3-2,36.7-38.4,38.3,488(-6),,,(ウェルカムニュース),1038.0
11,2021/10/03,5中京9,晴,4.0,2歳新馬,,10,3.0,3,9.3,5,1,幸英明,55,ダ1800,良,**,1:55.3,-1.0,**,4-3-4-4,37.6-38.9,38.7,494(0),,,(ソルトグリーン),700.0
