,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2016/07/06,名古屋,晴,11,夏椿特別,,8,8,8,1.7,1,8,丸野勝虎,56,ダ1600,良,**,1:46.3,1.9,**,1-1-1,,42.2,523(+5),,,ゴールドピューマ,
1,2016/02/19,名古屋,晴,10,梅見月杯(G),,11,3,3,9.4,5,10,丸野勝虎,57,ダ1900,良,**,2:08.9,2.7,**,1-1-1,,42.6,518(-3),,,アクロマティック,
2,2016/01/14,笠松,曇,10,白銀争覇(G),,10,6,6,19.8,7,2,丸野勝虎,57,ダ1400,良,**,1:26.4,0.1,**,1-1-1,,37.9,521(-8),,,メモリージルバ,45.0
3,2015/12/23,名古屋,雨,10,名古屋グランプリJp(G2),,12,2,2,477.6,9,11,丸野勝虎,56,ダ2500,稍,**,2:53.4,7.7,**,4-4-6-9,,44.4,529(+19),,,アムールブリエ,
4,2015/12/02,浦和,曇,10,浦和記念(G2),,11,1,1,536.6,10,11,丸野勝虎,56,ダ2000,良,**,2:13.3,7.4,**,4-7-10-11,36.5-38.4,43.1,510(-11),,,ハッピースプリント,
5,2015/11/20,名古屋,晴,12,東海菊花賞(G),,12,1,1,27.3,7,3,丸野勝虎,57,ダ1900,重,**,2:05.9,0.7,**,1-1-1,,41.1,521(+5),,,マヤノクレド,24.0
6,2015/10/07,船橋,晴,11,日本テレビ盃(G2),,12,1,1,543.6,10,8,丸野勝虎,56,ダ1800,良,**,1:54.6,4.4,**,5-5-6-6,34.8-38.1,41.2,516(+2),,,サウンドトゥルー,
7,2015/09/17,笠松,雨,10,オータムC(G),,10,1,1,4.5,2,6,丸野勝虎,57,ダ1900,不,**,2:05.1,2.5,**,1-1-1-3,,41.2,514(+9),,,マヤノクレド,
8,2015/07/20,盛岡,曇,9,マーキュリーC(G3),,14,7,11,913.4,14,13,丸野勝虎,54,ダ2000,良,**,2:13.0,5.2,**,8-8-11-11,,41.7,505(-9),,,ユーロビート,
9,2015/06/24,大井,晴,11,帝王賞競走(G1),,12,8,12,392.3,11,10,丸野勝虎,57,ダ2000,良,**,2:05.9,3.2,**,9-9-11-11,35.2-38.7,38.8,514(-8),,,ホッコータルマエ,
10,2015/05/04,名古屋,小雨,10,かきつばた記念(G3),,11,8,12,422.5,9,10,丸野勝虎,54,ダ1400,重,**,1:28.0,2.9,**,6-7-10,,38.7,522(+2),,,コーリンベリー,
11,2015/04/10,名古屋,小雨,10,東海桜花賞(G),,12,5,6,2.5,2,10,丸野勝虎,57,ダ1400,不,**,1:28.2,1.7,**,2-2-4,,40.1,520(+1),,,エナエビス,
12,2015/03/26,名古屋,晴,10,名古屋大賞典(G3),,11,5,6,75.6,6,5,丸野勝虎,54,ダ1900,良,,2:03.2,2.4,,4-4-4,,39.0,519(+5),,,メイショウコロンボ,105.0
13,2015/02/27,名古屋,晴,10,梅見月杯(G),,9,1,1,4.4,2,1,丸野勝虎,57,ダ1900,不,,2:01.8,-0.9,,1-1-1,,38.0,514(+7),,,(ノゾミダイヤ),250.0
14,2015/01/03,名古屋,晴,11,名古屋記念(G),,11,1,1,2.7,1,1,丸野勝虎,54,ダ1400,不,,1:27.0,-0.1,,2-2-2,,37.5,507(-11),,,(スズカランクス),250.0
15,2014/09/25,笠松,晴,10,オータムC(G),,9,5,5,2.1,1,2,丸野勝虎,57,ダ1900,重,,2:02.7,0.6,,1-1-1-1,,38.9,518(-1),,,ノゾミダイヤ,50.0
16,2014/08/19,佐賀,雨,9,サマーチャンピオン(G3),,11,6,7,65.8,6,11,丸野勝虎,52,ダ1400,不,,1:29.2,3.1,,2-2-5-9,,40.6,519(+2),,,エーシンビートロン,
17,2014/06/27,名古屋,曇,12,名古屋でら馬スプリン(G),,10,7,8,2.2,2,3,丸野勝虎,57,ダ800,良,,0:48.1,1.2,,3,,35.0,517(-1),,,ワールドエンド,20.0
18,2014/06/12,門別,雨,11,北海道スプリントカッ(G3),,14,8,15,221.8,10,9,岡部誠,56,ダ1200,不,,1:12.3,1.3,,1-1,,38.5,518(-2),,,アドマイヤサガス,
19,2014/04/29,名古屋,雨,11,かきつばた記念(G3),,12,8,11,54.2,5,7,岡部誠,54,ダ1400,不,,1:28.1,0.9,,1-1-1,,38.4,520(-2),,,タガノジンガロ,
20,2014/04/04,名古屋,曇,10,東海桜花賞(G),,12,6,7,1.5,1,5,丸野勝虎,57,ダ1400,重,,1:29.7,1.4,,1-1-1,,41.1,522(-5),,,ピッチシフター,10.0
21,2014/03/26,名古屋,雨,10,名古屋大賞典(G3),,12,2,2,21.5,6,9,丸野勝虎,54,ダ1900,不,,2:04.5,2.6,,1-1-1,,40.8,527(+3),,,ダノンカモン,
22,2014/02/21,名古屋,晴,11,梅見月杯(G),,9,8,9,1.1,1,1,丸野勝虎,57,ダ1900,良,,2:03.2,-2.4,,1-1-1,,38.7,524(+7),,,(ラストキング),250.0
23,2014/01/04,名古屋,晴,11,名古屋記念(G),,11,4,4,1.3,1,1,丸野勝虎,55,ダ1400,稍,,1:27.8,-0.5,,1-1-1,,39.0,517(-12),,,(クリスタルボーイ),250.0
24,2013/12/25,名古屋,晴,10,名古屋グランプリ(G2),,12,8,12,59.2,6,6,丸野勝虎,56,ダ2500,稍,,2:45.4,2.1,,4-4-5-5,,41.4,529(+7),,,シビルウォー,
25,2013/11/15,名古屋,晴,11,東海菊花賞(G),,10,6,7,1.8,1,1,丸野勝虎,57,ダ1900,不,,2:01.7,-1.0,,1-1-1,,37.1,522(+6),,,(メモリージルバ),300.0
26,2013/11/04,金沢,曇,10,JBCクラシック【指(G1),,12,5,6,448.0,6,7,丸野勝虎,57,ダ2100,不,,2:17.2,4.6,,2-2-4-4,,41.0,516(-8),,,ホッコータルマエ,
27,2013/10/09,園田,晴,10,姫山菊花賞(G),,9,1,1,3.0,2,9,丸野勝虎,56,ダ1700,不,,1:50.8,2.4,,5-5-4-5,,39.5,524(+7),,,ダイナミックグロウ,
28,2013/05/29,浦和,曇,11,さきたま杯(G2),,12,2,2,20.7,5,11,丸野勝虎,56,ダ1400,良,**,1:29.6,2.2,**,1-1-2-5,36.6-38.4,40.6,517(-3),,,テスタマッタ,
29,2013/04/29,名古屋,曇,10,かきつばた記念(G3),,11,7,10,16.7,5,3,丸野勝虎,54,ダ1400,良,,1:26.8,0.4,,1-1-1,,37.6,520(-3),,,ティアップワイルド,273.0
30,2013/04/05,名古屋,晴,11,東海桜花賞(G),,11,8,10,1.5,1,1,丸野勝虎,57,ダ1400,良,,1:27.2,-1.2,,1-1-1,,37.4,523(-6),,,(ミヤジメーテル),250.0
31,2013/03/20,名古屋,雨,9,名古屋大賞典(G3),,12,4,4,28.1,4,4,丸野勝虎,54,ダ1900,重,,2:02.1,2.3,,1-1-3,,39.3,529(+8),,,ホッコータルマエ,126.0
32,2013/02/21,名古屋,晴,9,梅見月杯(G),,10,2,2,4.7,3,1,丸野勝虎,57,ダ1900,重,,2:00.3,-1.6,,1-1-1,,38.3,521(+5),,,(エイシンナナツボシ),250.0
33,2013/01/30,名古屋,晴,10,紅梅特別,,11,8,10,2.2,2,1,丸野勝虎,56,ダ1600,稍,,1:40.7,-1.3,,1-1-1,,37.7,516(-1),,,(ブライトシンプー),43.0
34,2013/01/11,笠松,晴,11,白銀争覇(G),,10,3,3,3.3,1,4,丸野勝虎,57,ダ1400,良,,1:27.6,0.9,,1-1-1,,39.2,517(-8),,,トウショウクエスト,10.8
35,2012/12/31,笠松,晴,9,東海ゴールドC(G),,10,4,4,3.5,2,4,丸野勝虎,55,ダ1900,稍,,2:03.9,1.5,,2-2-2-2,,39.5,525(+7),,,エーシンサンダー,15.0
36,2012/12/05,名古屋,晴,10,もみの木特別,,11,8,11,1.8,1,1,丸野勝虎,56,ダ1800,重,,1:58.2,-0.2,,1-1-1,,37.1,518(+8),,,(バーンバーンバーン),35.0
37,2012/06/30,2中京1,晴,8,3歳以上500万下,,15,3,4,4.3,2,4,松山弘平,57,芝2200,良,**,2:11.6,0.1,**,3-3-1-2,34.6-35.5,35.5,510(0),,,ラニカイツヨシ,110.0
38,2012/06/10,3阪神4,曇,12,3歳以上500万下,,15,7,13,2.7,1,6,岩田康誠,57,ダ1800,稍,**,1:51.9,0.9,**,6-6-6-4,36.9-37.3,37.5,510(0),,,エーシンスピーダー,
39,2012/05/20,3京都10,曇,8,4歳以上500万下,,16,7,13,4.8,2,1,四位洋文,57,ダ1800,良,**,1:53.1,0.0,**,3-3-2-1,37.1-38.4,38.3,510(-15),,,(アドマイヤケルソ),720.0
40,2012/01/17,名古屋,晴,8,サラB3組,,10,6,6,1.1,1,1,吉田稔,56,ダ1600,良,,1:45.9,-1.6,,1-1-1,,38.8,525(-1),,,(カツヨプリンセス),14.0
41,2011/12/19,名古屋,曇,10,第4戦ヤング編,,12,4,4,4.1,2,2,吉田稔,56,ダ1600,良,,1:43.3,0.5,,2-2-2,,39.3,526(-4),,,スウィングダンス,9.1
42,2011/11/29,名古屋,晴,10,サラB4組,,10,3,3,1.3,1,1,吉田稔,56,ダ1600,稍,,1:45.8,-0.9,,1-1-1,,38.7,530(+24),,,(トーホウホープ),14.0
43,2011/07/02,1函館5,晴,2,3歳未勝利,,13,4,5,1.6,1,3,四位洋文,56,ダ1700,良,**,1:47.9,0.9,**,3-3-2-2,29.9-38.6,39.4,506(-6),,,スリープレシャス,120.0
44,2011/06/19,1函館2,曇,6,3歳未勝利,,11,7,9,1.9,1,3,四位洋文,56,ダ1700,良,**,1:47.7,0.4,**,2-2-1-1,30.3-38.5,38.9,512(+10),,,フラアンジェリコ,120.0
45,2010/12/25,5阪神7,晴,5,2歳未勝利,,18,2,3,8.3,4,4,岩田康誠,55,芝1800,良,**,1:48.8,0.4,**,3-3,35.2-35.6,35.7,502(-4),,,ハンドインハンド,75.0
46,2010/12/05,5阪神2,晴,6,2歳新馬,,14,5,7,5.1,3,2,岩田康誠,55,芝2000,良,**,2:03.9,0.2,**,3-3-3-3,36.6-35.5,35.4,506(0),,,ヌーベルバーグ,280.0
