,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2003/04/09,船橋,曇,10,船橋記念(G),,11,1,1,,8,中,鈴木啓之,56.0,ダ1800,重,,,,,9-8-11,36.6-36.8,,546(+30),,,エスプリシーズ,
1,2002/12/28,大井,晴,9,ゆりかもめOP(OP),,14,8,13,,14,14,東原悠善,52.5,ダ1590,良,,1:43.6,3.2,,13-13-15-14,36.9-39.5,40.8,516(-5),,,ロイヤルサンサン,
2,2002/12/09,大井,雪,9,’02勝島賞(OP),,16,8,15,,16,13,宮浦正行,55.0,ダ1790,不,,1:55.4,2.5,,12-12-15-16,36.5-39.4,40.6,521(-3),,,カイジンクン,
3,2002/11/21,大井,曇,10,東京記念(G),,16,8,16,,12,15,市村誠,55.0,ダ2400,良,,2:38.2,2.3,,13-13-14-15,38.1-38.9,39.8,524(+1),,,オンユアマーク,
4,2002/11/04,盛岡,曇,9,JBCクラシック(G1),,14,8,13,,13,13,市村誠,57.0,ダ2000,良,,2:13.1,7.5,,9-10-13-14,,,523(-5),,,アドマイヤドン,
5,2002/07/24,大井,曇,9,サンタアニタトロフィ(G),,16,2,4,,9,15,森下博,56.0,ダ1590,良,,1:42.6,3.1,,14-14-14-14,36.6-39.1,40.0,528(-15),,,ベルモントアクター,
6,2002/05/13,大井,曇,10,大井記念(G),,14,8,14,,9,10,内田博幸,55.0,ダ2600,稍,,2:50.9,2.7,,6-7-7-8,36.3-40.2,42.2,543(0),,,ゴールドマイニング,
7,2002/03/27,船橋,雨,10,ダイオライト記念(G2),,13,7,10,,11,8,鈴木啓之,55.0,ダ2400,不,,2:33.3,2.6,,7-7-8-7,36.9-36.6,38.8,543(0),,,インテリパワー,
8,2002/03/06,大井,晴,11,金盃(G),,16,1,2,,10,7,鈴木啓之,55.0,ダ2000,良,,2:08.0,1.6,,7-7-6-3,37.5-38.1,39.1,543(-6),,,インテリパワー,
9,2002/02/11,大井,曇,11,東京シティ盃(G),,16,4,7,,16,14,鷹見浩,58.0,ダ1390,良,,1:27.6,3.2,,12-13-12,35.5-37.4,38.7,549(+9),,,フレアリングマズル,
10,2001/12/30,大井,晴,9,勝島OP(OP),,11,3,3,,6,7,早田秀治,55.0,ダ1590,良,,1:41.9,1.8,,11-11-10-10,35.8-39.8,39.7,540(-12),,,ラシアンスキー,
11,2001/09/25,大井,晴,9,東京記念(G),,13,7,10,,5,12,佐藤隆,59.0,ダ2400,良,,2:37.6,2.4,,8-8-8-8,38.1-38.4,39.7,552(-1),,,マキバスナイパー,
12,2001/08/28,大井,曇,9,アフター5スター賞(G),,15,8,15,,8,7,佐藤隆,56.0,ダ1800,重,,1:56.4,1.9,,15-15-13-11,36.5-38.3,38.6,553(+7),,,スピーディドゥ,
13,2001/07/25,大井,曇,9,サンタアニタトロフィ(G),,14,7,12,,0,除,早田秀治,56.0,ダ1600,重,,,,,,36.5-38.6,,計不,,,サンデーツヨシ,
14,2001/01/26,川崎,曇,10,川崎記念(G1),,11,8,11,,6,7,石崎隆之,56.0,ダ2100,不,,2:16.0,3.1,,,0.0-39.9,40.9,546(+5),,,レギュラーメンバー,
15,2000/12/29,大井,晴,9,東京大賞典(G1),,16,5,9,,7,4,石崎隆之,57.0,ダ2000,良,,2:05.4,0.5,,14-13-15-14,35.4-38.4,37.9,541(+5),,,ファストフレンド,1120.0
16,2000/12/04,大井,晴,9,’00かちどき賞(OP),,16,3,5,,2,1,石崎隆之,54.5,ダ1800,良,,1:53.8,-0.1,,12-11-10-9,37.5-38.1,36.6,536(+3),,,(アローセプテンバー),1100.0
17,2000/11/16,大井,曇,10,東京記念(G),,12,4,4,,9,3,石崎隆之,55.0,ダ2400,良,,2:35.4,0.9,,8-9-10-10,37.6-37.7,37.1,533(0),,,イナリコンコルド,966.0
18,2000/10/31,大井,曇,9,グランドチャンピオン(G),,15,7,12,,8,12,桑島孝春,57.0,ダ2000,重,,2:08.5,2.5,,14-14-13-14,35.6-39.3,40.4,533(+16),,,マキバスナイパー,
19,2000/05/22,大井,晴,9,大井記念(G),,16,2,3,,9,13,宮浦正行,55.5,ダ2600,稍,,2:50.3,4.4,,9-9-8-10,36.8-38.2,41.3,517(-5),,,イナリコンコルド,
20,1999/12/29,大井,晴,9,東京大賞典(G1),,16,6,12,,10,15,宮浦正行,55.0,ダ2000,良,,2:07.7,2.8,,16-16-16-13,36.1-38.3,39.5,522(-18),,,ワールドクリーク,
21,1999/11/30,大井,晴,9,東京記念(G),,12,6,9,,2,6,石崎隆之,56.0,ダ2400,稍,,2:38.5,2.2,,10-10-6-10,37.7-38.3,40.1,540(+8),,,マキバスナイパー,
