,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/10,ソウル,,,コリアC(G3),,14,,13,,2,2,坂井瑠星,57,ダ1800,良,,,,,,,,計不,,,,
1,2023/05/20,1京都9,晴,11.0,平安S(G3),,16,1.0,2,2.8,1,1,川田将雅,58,ダ1900,稍,**,1:59.8,-0.4,**,3-3-2-1,30.4-39.4,39.4,510(+9),,,(ハギノアレグリアス),3857.4
2,2023/03/15,船橋,晴,11.0,ダイオライト記念(G2),,14,1.0,1,2.2,1,1,川田将雅,56,ダ2400,良,**,2:37.2,-1.8,**,7-7-6-2,38.4-39.7,39.1,501(-3),,,(テリオスベル),4000.0
3,2022/12/04,6中京2,晴,11.0,チャンピオンズC(G1),,16,1.0,1,7.7,2,12,ムーア,57,ダ1800,良,**,1:53.0,1.1,**,11-10-12-13,37.0-36.9,37.1,504(+8),,,ジュンライトボルト,
4,2022/06/26,3阪神4,晴,11.0,宝塚記念(G1),,17,8.0,16,142.3,13,12,福永祐一,58,芝2200,良,**,2:11.9,2.2,**,14-14-13-13,33.9-36.3,37.1,496(0),,,タイトルホルダー,
5,2022/04/17,2阪神8,晴,11.0,アンタレスS(G3),,16,7.0,13,3.6,1,2,坂井瑠星,56,ダ1800,良,**,1:50.6,0.1,**,5-4-4-4,36.6-37.1,36.9,496(-8),,,オメガパフューム,1516.4
6,2022/03/21,2中京4,晴,11.0,名古屋城S(OP),,16,7.0,13,1.9,1,1,福永祐一,57,ダ1800,稍,**,1:51.8,-0.3,**,5-5-4-4,37.9-37.5,37.0,504(+2),,,(メイショウドヒョウ),2234.3
7,2022/01/10,1中京4,晴,10.0,雅S(3勝クラス),,10,7.0,7,4.3,2,1,Ｃ．デム,56,ダ1800,良,**,1:50.9,-0.1,**,7-7-4-4,36.4-37.6,37.1,502(+8),,,(ハヤブサナンデクン),1866.6
8,2021/12/18,5中山5,晴,10.0,香取特別(2勝クラス),,16,7.0,13,3.5,2,1,Ｍ．デム,54,ダ2400,稍,**,2:34.3,0.0,**,2-2-1-1,38.4-38.5,38.5,494(-8),,,(ダノンラスター),1537.8
9,2021/12/04,6阪神1,晴,8.0,3歳以上1勝クラス,,11,7.0,8,4.5,2,1,福永祐一,56,ダ2000,良,**,2:06.7,-0.7,**,4-4-3-3,36.1-38.8,38.4,502(+12),,,(ショウナンアーチー),760.0
10,2021/10/17,4阪神4,晴,6.0,3歳以上1勝クラス,,8,1.0,1,3.8,2,6,福永祐一,55,芝2000,良,**,2:03.9,1.0,**,4-4-3-3,38.1-36.2,36.9,490(+6),,,ダノンドリーマー,
11,2021/06/27,3阪神4,曇,7.0,3歳以上1勝クラス,,11,7.0,8,3.4,2,2,福永祐一,53,芝2200,良,**,2:13.4,0.1,**,6-6-6-5,35.0-35.6,34.9,484(-2),,,プリュムドール,300.0
12,2021/06/12,4中京3,曇,9.0,春日井特別(1勝クラス),,8,4.0,4,2.4,1,6,福永祐一,53,芝2200,良,**,2:12.9,1.0,**,7-7-7-7,35.8-35.0,35.3,486(+10),,,イクスプロージョン,
13,2021/04/03,2阪神3,晴,9.0,アザレア賞(1勝クラス),,8,2.0,2,1.7,1,4,福永祐一,56,芝2400,良,**,2:26.8,0.5,**,8-8-8-8,37.3-34.2,34.3,476(-4),,,リーブルミノル,150.0
14,2021/02/28,1阪神6,晴,10.0,すみれS(L),,8,3.0,3,5.1,2,2,福永祐一,56,芝2200,良,**,2:12.8,0.4,**,8-8-8-7,34.0-35.1,34.8,480(-6),,,ディープモンスター,805.2
15,2021/01/23,1中京7,雨,10.0,若駒S(L),,7,7.0,7,2.1,1,3,福永祐一,56,芝2000,重,**,2:04.3,0.5,**,4-4-3-3,37.1-37.6,37.9,486(+4),,,ウインアグライア,502.2
16,2020/11/28,5阪神8,晴,11.0,ラジオN杯京都2歳S(G3),,10,5.0,5,3.8,1,4,福永祐一,55,芝2000,良,**,2:02.0,0.4,**,8-7-9-9,36.6-35.5,35.1,482(+6),,,ワンダフルタウン,500.0
17,2020/10/18,4京都4,曇,5.0,2歳新馬,,11,3.0,3,2.9,1,1,福永祐一,55,芝2000,稍,**,2:05.8,-0.2,**,7-6-7-8,38.3-35.6,35.1,476(0),,,(ダノンハイファイブ),700.0
