,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/10/09,川崎,雨,10,かながわ畜産物フェア,,11,5,5,46.4,10,11,山崎誠士,57,ダ2000,不,**,2:18.9,4.6,**,9-9-10-10,38.8-42.0,45.3,456(+5),,,ティーズハクア,
1,2023/09/14,川崎,晴,11,戸塚記念(G),,12,7,9,275.5,9,9,張田昂,56,ダ2100,良,**,2:21.6,5.0,**,7-7-8-6,31.2-38.6,42.8,451(0),,,ヒーローコール,
2,2023/08/16,大井,曇,10,黒潮盃競走(G),,14,6,10,187.2,11,12,今野忠成,58,ダ1800,不,**,1:55.9,3.8,**,13-14-13-13,37.8-37.2,39.6,451(+2),,,ヒーローコール,
3,2023/07/12,大井,曇,11,ジャパンダートダービ(G1),,11,2,2,533.2,11,10,今野忠成,57,ダ2000,良,**,2:07.9,3.3,**,9-9-9-8,34.9-39.4,41.3,449(0),,,ミックファイア,
4,2023/06/07,大井,晴,11,東京ダービー競走(G),,15,5,10,121.2,9,10,今野忠成,56,ダ2000,重,**,2:08.0,3.2,**,13-14-14-15,37.5-37.0,37.9,449(+6),,,ミックファイア,
5,2023/05/03,船橋,晴,11,東京湾C(G),,14,8,14,27.1,9,1,今野忠成,55,ダ1700,良,**,1:50.3,-0.2,**,14-13-10-8,29.4-42.1,40.9,443(-9),,,(ルクバー),1800.0
6,2023/04/05,川崎,曇,11,クラウンC(G),,13,5,6,75.8,10,4,山崎誠士,55,ダ1600,良,**,1:45.0,0.5,**,9-9-8-6,36.4-41.9,41.2,452(+2),,,ポリゴンウェイヴ,150.0
7,2023/02/28,川崎,晴,11,椿賞(OP),,13,5,7,46.7,9,4,山崎誠士,55,ダ1600,良,**,1:47.3,0.4,**,8-8-10-6,37.2-42.3,41.9,450(+3),,,ハセノゴールド,75.0
8,2023/01/30,川崎,晴,6,尉鶲特別,,13,4,4,6.6,5,3,山崎誠士,56,ダ1500,良,**,1:39.0,0.6,**,9-9-5-3,29.5-42.0,41.7,447(0),,,ナガタエース,52.5
9,2023/01/06,川崎,晴,10,招福特別,,11,4,4,6.8,3,4,山崎誠士,56,ダ1500,良,**,1:39.6,0.8,**,3-3-4-3,31.2-40.3,40.6,447(-7),,,スカイアクロス,37.5
10,2022/10/12,川崎,曇,11,鎌倉記念【地方交流】(G),,9,8,9,99.7,8,7,張田昂,55,ダ1500,重,**,1:38.2,3.2,**,7-6-6-5,29.6-40.0,41.8,454(-3),,,ヒーローコール,
11,2022/09/13,川崎,晴,11,若武者賞,,9,4,4,24.8,5,4,張田昂,55,ダ1500,良,**,1:37.2,2.3,**,6-6-4-4,30.1-39.2,40.5,457(-4),,,ヒーローコール,75.0
12,2022/08/03,川崎,晴,3,シャイニングヒーロー,,8,3,3,15.9,3,2,張田昂,54,ダ1400,良,**,1:31.4,0.5,**,7-7-7-4,39.0-39.1,38.6,461(-2),,,ヒーローコール,120.0
13,2022/07/05,川崎,雨,4,シャイニングスター賞,,10,6,6,5.0,3,3,山崎誠士,54,ダ1400,良,**,1:33.5,2.5,**,8-8-7-5,39.4-39.6,40.9,463(-1),,,ヒーローコール,75.0
14,2022/06/13,川崎,晴,2,テントウムシ特別,,6,3,3,1.2,1,1,山崎誠士,54,ダ1400,良,**,1:34.4,-2.0,**,1-1-1-1,42.1-39.6,39.6,464(-3),,,(メイワノワ),190.0
15,2022/05/19,川崎,晴,1,スパーキングデビュー,,6,2,2,1.6,1,3,山崎誠士,54,ダ1400,稍,**,1:33.7,0.4,**,1-1-1-1,39.5-41.7,42.1,467(0),,,ラーテル,67.5
