,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2004/02/16,アメリカ,晴,8,サンタマリアH(G1),,6,,1,,,5,ナカタニ,53,ダ1700,良,,,0.0,,,,,計不,,,STAR PARADE,
1,2003/12/23,名古屋,晴,10,名古屋グランプリ(G2),,12,6.0,7,,4.0,2,川原正一,55,ダ2500,重,,2:41.6,0.3,,,,,476(-4),,,リージェントブラフ,1400.0
2,2003/11/20,浦和,雨,10,彩の国浦和記念(G2),,11,8.0,11,,2.0,1,柴田善臣,54,ダ2000,稍,,2:05.6,0.0,,3-3-3-1,37.1-37.9,37.8,480(+2),,,(ストロングブラッド),4000.0
3,2003/11/01,3東京7,曇,11,東京中日S杯武蔵野S(G3),,16,2.0,3,15.0,7.0,12,柴田善臣,55,ダ1600,良,,1:38.4,2.2,,4-7,34.7-37.4,38.9,478(+5),,,サイレントディール,
4,2003/09/30,上山,晴,11,さくらんぼ記念(G3),,12,4.0,4,,4.0,3,柴田善臣,55,ダ1800,稍,,1:56.2,0.3,,6-6-1-1,,,473(-9),,,ストロングブラッド,540.0
5,2003/09/06,1札幌7,晴,11,エルムS(G3),,13,8.0,13,6.4,3.0,6,柴田善臣,55,ダ1700,良,,1:46.1,2.3,,3-3-3-6,30.5-36.8,38.9,482(-2),,,アドマイヤドン,
6,2003/07/21,盛岡,小雨,10,マーキュリーC(G3),,14,3.0,3,,2.0,3,柴田善臣,55,ダ2000,不,,2:04.7,0.3,,2-2-2-1,0.0-36.9,,484(+10),,,ディーエスサンダー,510.0
7,2003/06/22,1函館2,晴,11,大沼S(OP),,8,3.0,3,1.5,1.0,2,藤田伸二,57,ダ1700,良,,1:44.2,0.2,,2-2-1-1,29.1-38.5,38.7,474(-10),,,ブリリアントロード,965.0
8,2003/05/25,2中京2,曇,11,東海S(G2),,15,1.0,2,2.7,1.0,2,藤田伸二,55,ダ2300,良,,2:26.7,0.2,,1-1-1-1,32.1-37.0,37.2,484(+1),,,ゴールドプルーフ,2333.6
9,2003/05/05,高崎,晴,9,群馬記念(G3),,12,6.0,7,,2.0,2,柴田善臣,55,ダ1500,良,,1:35.6,0.3,,4-6-6,,,483(-7),,,マイネルブライアン,1050.0
