,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2023/09/26,金沢,曇,10,白山大賞典(G3),,12,4,4,34.9,6,6,青柳正義,54,ダ2100,良,**,2:13.0,2.0,**,7-6-6-6,0.0-36.7,37.2,519(-15),,,ウィルソンテソーロ,
1,2023/09/06,大井,曇,11,東京記念競走(G),,14,3,4,2.8,1,1,吉原寛人,56,ダ2400,重,**,2:34.0,-0.1,**,5-5-7-4,37.8-37.9,37.2,534(+3),,,(ランリョウオー),3200.0
2,2023/05/24,大井,晴,11,大井記念競走(G),,14,1,1,7.4,3,1,吉原寛人,57,ダ2000,重,**,2:05.2,-0.4,**,5-5-6-5,36.3-39.3,38.4,531(-1),,,(カジノフォンテン),3200.0
3,2023/04/27,笠松,晴,11,オグリキャップ記念(G),,11,8,11,2.5,2,1,吉原寛人,56,ダ2500,稍,**,2:46.3,0.0,**,7-6-5-5,0.0-38.1,37.5,532(-15),,,(グリードパルフェ),2000.0
4,2023/03/15,船橋,晴,11,ダイオライト記念(G2),,14,3,3,20.0,5,8,矢野貴之,56,ダ2400,良,**,2:41.4,4.2,**,8-8-7-7,38.4-39.7,42.3,547(-2),,,グロリアムンディ,
5,2023/02/22,大井,晴,11,金盃競走(G),,16,5,9,4.2,2,3,本田正重,56,ダ2600,良,**,2:49.3,0.1,**,10-10-10-11,37.1-39.4,38.6,549(+6),,,カイル,440.0
6,2022/12/08,名古屋,晴,10,名古屋グランプリ(G2),,12,3,3,34.5,6,7,吉原寛人,56,ダ2100,良,**,2:17.9,2.8,**,1-2-5,0.0-38.7,41.3,543(+17),,,ペイシャエス,
7,2022/11/03,盛岡,小雨,12,JBCクラシック(G1),,15,1,1,154.1,9,9,本田正重,57,ダ2000,良,**,2:04.2,2.1,**,10-10-11-11,0.0-36.4,36.9,526(-5),,,テーオーケインズ,
8,2022/10/04,金沢,曇,11,白山大賞典(G3),,12,3,3,12.9,6,4,本田正重,54,ダ2100,良,**,2:14.1,1.0,**,9-9-7-6,0.0-39.1,38.3,531(0),,,ケイアイパープル,210.0
9,2022/09/07,大井,雨,11,東京記念競走(G),,15,4,7,7.1,4,2,本田正重,56,ダ2400,良,**,2:35.4,0.1,**,7-7-5-4,38.0-38.9,38.5,531(-2),,,ランリョウオー,1120.0
10,2022/05/25,大井,晴,11,大井記念競走(G),,15,7,13,7.5,4,5,矢野貴之,57,ダ2000,良,**,2:05.7,0.8,**,6-6-6-7,36.7-37.6,37.9,533(-4),,,ランリョウオー,160.0
11,2022/04/21,大井,雨,11,ブリリアントカップ競(G),,16,1,1,4.8,2,2,矢野貴之,57,ダ1800,重,**,1:51.6,0.3,**,7-6-7-7,36.8-37.6,37.5,537(+1),,,ロードゴラッソ,455.0
12,2022/03/23,船橋,曇,11,ダイオライト記念(G2),,14,6,10,31.5,7,5,矢野貴之,55,ダ2400,不,**,2:37.9,0.7,**,11-11-7-5,37.2-41.1,40.1,536(-4),,,ノーヴァレンダ,160.0
13,2022/02/09,大井,晴,11,金盃競走(G),,13,7,10,9.5,5,2,本田正重,56,ダ2600,良,**,2:47.2,0.1,**,7-7-8-8,36.6-39.2,38.5,540(+3),,,フレッチャビアンカ,770.0
14,2022/01/03,川崎,晴,11,報知オールスターカッ(G),,13,1,1,7.5,2,4,矢野貴之,55,ダ2100,良,**,2:16.0,1.6,**,10-10-8-7,29.7-39.6,39.7,537(0),,,ノーヴァレンダ,200.0
15,2021/12/08,大井,雨,11,勝島王冠競走(G),,16,1,2,15.7,8,4,矢野貴之,55,ダ1800,不,**,1:53.3,0.2,**,7-7-8-8,37.7-38.9,38.5,537(+23),,,コズミックフォース,220.0
16,2021/10/03,盛岡,晴,11,ダービーグランプリ(G),,14,3,4,5.9,3,3,矢野貴之,56,ダ2000,稍,**,2:07.7,0.9,**,7-7-6-4,0.0-39.7,40.0,514(-2),,,ギガキング,400.0
17,2021/09/15,川崎,晴,11,戸塚記念(G),,11,2,2,24.2,7,1,矢野貴之,56,ダ2100,重,**,2:17.8,-0.2,**,7-6-6-5,30.6-41.1,40.3,516(-14),,,(トランセンデンス),3000.0
18,2021/07/14,大井,曇,11,ジャパンダートダービ(G1),,13,3,3,117.3,11,11,矢野貴之,56,ダ2000,稍,**,2:07.5,1.6,**,10-10-9-9,35.6-38.1,38.5,530(+1),,,キャッスルトップ,
19,2021/06/09,大井,晴,11,東京ダービー競走(G),,16,2,3,8.9,5,13,御神本訓,56,ダ2000,良,**,2:09.4,2.8,**,11-10-15-16,35.4-39.7,40.6,529(0),,,アランバローズ,
20,2021/04/29,大井,雨,11,羽田盃競走(G),,15,7,13,23.4,7,5,御神本訓,56,ダ1800,重,**,1:52.1,0.6,**,11-11-10-9,35.8-38.2,37.8,529(-4),,,トランセンデンス,175.0
