,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2020/11/08,金沢,曇,11,北国王冠(G),,10,1,1,1.8,1,2,下原理,56,ダ2600,重,**,2:51.1,0.0,**,5-2-2-2,0.0-40.7,40.3,487(-2),,,スギノグローアップ,161.0
1,2020/06/04,園田,晴,11,六甲盃(G),,12,2,2,1.2,1,2,下原理,56,ダ2400,良,**,2:41.4,0.2,**,4-4-2-2,0.0-39.4,39.3,489(-3),,,アッキー,224.0
2,2020/05/05,園田,晴,11,兵庫大賞典(G),,10,2,2,1.8,1,1,下原理,56,ダ1870,良,**,2:02.6,-0.5,**,4-4-3-3,0.0-38.2,38.0,492(+13),,,(ジンギ),2000.0
3,2020/03/11,船橋,晴,11,ダイオライト記念(G2),,14,5,7,27.6,5,5,下原理,56,ダ2400,重,**,2:38.8,2.2,**,2-2-2-3,38.9-37.6,39.6,479(-6),,,アナザートゥルース,160.0
4,2020/01/30,姫路,晴,10,白鷺賞(G),,12,4,4,2.2,2,1,下原理,56,ダ2000,稍,**,2:11.5,-0.6,**,2-3-2-2,0.0-38.5,38.3,485(-3),,,(エイシンニシパ),800.0
5,2019/12/05,園田,曇,11,園田金盃(G),,12,8,11,2.2,1,1,下原理,56,ダ1870,良,**,2:02.8,0.0,**,6-6-7-7,0.0-39.4,38.7,488(+12),,,(エイシンニシパ),1300.0
6,2019/11/10,金沢,晴,10,北国王冠(G),,12,5,6,2.3,1,1,下原理,56,ダ2600,良,**,2:54.5,-0.8,**,4-3-2-1,0.0-40.0,39.9,476(-6),,,(アッキー),500.0
7,2019/10/04,園田,曇,11,姫山菊花賞(G),,12,6,8,2.3,1,2,下原理,56,ダ1700,重,**,1:47.0,0.2,**,6-6-3-3,0.0-36.8,36.6,482(+11),,,ストーミーワンダー,168.0
8,2019/09/03,金沢,晴,11,イヌワシ賞(G),,10,7,8,3.3,2,1,下原理,56,ダ2000,重,**,2:10.1,-0.2,**,4-3-3-3,0.0-37.6,37.3,471(+1),,,(ティモシーブルー),500.0
9,2019/07/15,名古屋,曇,11,名港盃(G),,12,8,12,5.0,3,2,下原理,57,ダ1900,重,**,2:02.5,0.0,**,3-2-2,0.0-39.3,39.0,470(-11),,,ポルタディソーニ,84.0
10,2019/06/14,園田,雨,11,六甲盃(G),,12,8,12,4.4,3,1,下原理,56,ダ2400,稍,**,2:40.0,-0.5,**,5-5-3-3,0.0-38.0,37.8,481(+1),,,(タガノヴェリテ),800.0
11,2019/05/03,園田,晴,11,兵庫大賞典(G),,12,8,11,7.1,3,3,下原理,56,ダ1870,稍,**,2:00.2,0.7,**,2-2-2-3,0.0-39.1,39.7,480(+5),,,エイシンニシパ,140.0
12,2019/03/26,園田,晴,11,六甲盃(G),,12,1,1,2.6,2,1,下原理,56,ダ2400,良,**,2:45.3,0.0,**,3-3-3-3,0.0-38.4,38.2,475(-3),,,(メイショウオオゼキ),600.0
13,2019/02/14,名古屋,晴,11,梅見月杯(G),,11,2,2,3.4,3,6,下原理,57,ダ1900,良,**,2:06.2,2.2,**,7-3-2,0.0-40.2,42.0,478(+19),,,マイタイザン,
14,2019/01/03,川崎,晴,11,報知オールスターカッ(G),,12,5,6,12.0,5,5,赤岡修次,56,ダ2100,良,**,2:17.5,0.9,**,4-4-4-3,30.2-40.3,40.8,459(-21),,,ヤマノファイト,75.0
