,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,斤量,距離,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
0,2022/07/13,大井,曇,11,ジャパンダートダービ(G1),,14,6,10,28.7,7,11,真島大輔,56,ダ2000,不,**,2:09.7,5.1,**,1-1-1-3,35.5-38.4,43.5,486(+4),,,ノットゥルノ,
1,2022/06/08,大井,曇,11,東京ダービー競走(G),,15,2,3,4.5,2,3,笹川翼,56,ダ2000,重,**,2:07.5,0.4,**,5-5-4-4,37.2-39.1,39.1,482(0),,,カイル,1000.0
2,2022/05/12,大井,雨,11,羽田盃競走(G),,15,7,12,6.8,3,5,笹川翼,56,ダ1800,稍,**,1:52.7,0.3,**,9-9-9-8,35.3-40.5,39.6,482(-1),,,ミヤギザオウ,175.0
3,2022/04/18,大井,雨,10,チューリップ特別競走,,9,6,6,1.8,1,2,笹川翼,58,ダ1800,重,**,1:53.2,0.1,**,3-4-3-3,38.5-37.4,37.4,483(+15),,,ラブラブパイロ,96.0
4,2021/11/03,門別,晴,5,JBC2歳優駿(G3),,14,5,8,6.4,4,3,笹川翼,55,ダ1800,重,**,1:53.5,0.5,**,9-8-8-4,0.0-39.4,39.2,468(0),,,アイスジャイアント,630.0
5,2021/09/30,門別,曇,12,サンライズカップ〔H(G),,9,1,1,2.5,1,3,山本咲希,55,ダ1800,不,**,1:54.6,0.7,**,6-5-4-5,0.0-38.6,38.9,468(-2),,,ナッジ,105.0
6,2021/08/26,門別,晴,12,サッポロクラシックカ(G),,9,2,2,4.6,2,1,山本咲希,54,ダ1700,不,**,1:46.7,-0.2,**,4-4-6-4,0.0-39.3,38.4,470(+6),,,(ダイナソー),500.0
7,2021/07/27,門別,曇,8,2歳OP(OP),,7,7,7,1.7,1,1,山本咲希,54,ダ1500,良,**,1:37.2,-1.3,**,3-3-3-1,0.0-40.0,39.9,464(-4),,,(カーロデスティーノ),70.0
8,2021/06/24,門別,曇,12,栄冠賞〔H2〕(G),,14,3,4,56.9,10,5,石川倭,54,ダ1200,稍,**,1:13.6,0.9,**,12-8,0.0-38.3,37.8,468(+16),,,モーニングショー,28.0
9,2021/05/13,門別,曇,5,JRA認定フレッシュ(新馬),,10,7,8,2.3,1,1,山本咲希,54,ダ1000,良,**,1:01.4,-0.5,**,2-1,0.0-37.6,37.6,452(0),,,(クラサーベル),200.0
